D_TEMPORAL_0;D_SEXO_0;D_TERRITORIO_0;D_LUGARNACIMIEN_0;INDICATOR;OBS_VALUE;FREQ
2020;01;C11;C01;Andaluces;10270.0;A
2020;01;C12;04;Andaluces;363.0;A
2020;01;C12;11;Andaluces;2023.0;A
2020;01;C12;14;Andaluces;741.0;A
2020;01;C12;18;Andaluces;699.0;A
2020;01;C12;21;Andaluces;449.0;A
2020;01;C12;23;Andaluces;718.0;A
2020;01;C12;29;Andaluces;823.0;A
2020;01;C12;41;Andaluces;1218.0;A
2020;01;C12;C01;Andaluces;7034.0;A
2020;01;C13;04;Andaluces;4909.0;A
2020;01;C13;11;Andaluces;15380.0;A
2020;01;C13;14;Andaluces;23195.0;A
2020;01;C13;18;Andaluces;12460.0;A
2020;01;C13;21;Andaluces;5111.0;A
2020;01;C13;23;Andaluces;30017.0;A
2020;01;C13;29;Andaluces;11892.0;A
2020;01;C13;41;Andaluces;18273.0;A
2020;01;C13;C01;Andaluces;121237.0;A
2020;01;C14;04;Andaluces;5291.0;A
2020;01;C14;11;Andaluces;1820.0;A
2020;01;C14;14;Andaluces;1532.0;A
2020;01;C14;18;Andaluces;5449.0;A
2020;01;C14;21;Andaluces;336.0;A
2020;01;C14;23;Andaluces;3630.0;A
2020;01;C14;29;Andaluces;1157.0;A
2020;01;C14;41;Andaluces;1631.0;A
2020;01;C14;C01;Andaluces;20846.0;A
2020;01;C15;04;Andaluces;270.0;A
2020;01;C15;11;Andaluces;828.0;A
2020;01;C15;14;Andaluces;646.0;A
2020;01;C15;18;Andaluces;730.0;A
2020;01;C15;21;Andaluces;151.0;A
2020;01;C15;23;Andaluces;2571.0;A
2020;01;C15;29;Andaluces;549.0;A
2020;01;C15;41;Andaluces;684.0;A
2020;01;C15;C01;Andaluces;6429.0;A
2020;01;C16;04;Andaluces;449.0;A
2020;01;C16;11;Andaluces;1758.0;A
2020;01;C16;14;Andaluces;2462.0;A
2020;01;C16;18;Andaluces;1987.0;A
2020;01;C16;21;Andaluces;874.0;A
2020;01;C16;23;Andaluces;2653.0;A
2020;01;C16;29;Andaluces;2831.0;A
2020;01;C16;41;Andaluces;1773.0;A
2020;01;C16;C01;Andaluces;14787.0;A
2020;01;C17;04;Andaluces;82.0;A
2020;01;C17;11;Andaluces;364.0;A
2020;01;C17;14;Andaluces;291.0;A
2020;01;C17;18;Andaluces;233.0;A
2020;01;C17;21;Andaluces;98.0;A
2020;01;C17;23;Andaluces;530.0;A
2020;01;C17;29;Andaluces;221.0;A
2020;01;C17;41;Andaluces;363.0;A
2020;01;C17;C01;Andaluces;2182.0;A
2020;01;C18;04;Andaluces;601.0;A
2020;01;C18;11;Andaluces;2145.0;A
2020;01;C18;14;Andaluces;565.0;A
2020;01;C18;18;Andaluces;1146.0;A
2020;01;C18;21;Andaluces;199.0;A
2020;01;C18;23;Andaluces;423.0;A
2020;01;C18;29;Andaluces;2179.0;A
2020;01;C18;41;Andaluces;890.0;A
2020;01;C18;C01;Andaluces;8148.0;A
2020;01;108;04;Andaluces;44927.0;A
2020;01;108;11;Andaluces;67387.0;A
2020;01;108;14;Andaluces;108413.0;A
2020;01;108;18;Andaluces;108673.0;A
2020;01;108;21;Andaluces;24421.0;A
2020;01;108;23;Andaluces;131390.0;A
2020;01;108;29;Andaluces;59632.0;A
2020;01;108;41;Andaluces;95155.0;A
2020;01;108;C01;Andaluces;639998.0;A
2020;06;C02;04;Andaluces;756.0;A
2020;06;C02;11;Andaluces;1360.0;A
2020;06;C02;14;Andaluces;2950.0;A
2020;06;C02;18;Andaluces;1856.0;A
2020;06;C02;21;Andaluces;422.0;A
2020;06;C02;23;Andaluces;2423.0;A
2020;06;C02;29;Andaluces;1187.0;A
2020;06;C02;41;Andaluces;1826.0;A
2020;06;C02;C01;Andaluces;12780.0;A
2020;06;C03;04;Andaluces;223.0;A
2020;06;C03;11;Andaluces;562.0;A
2020;06;C03;14;Andaluces;1117.0;A
2020;06;C03;18;Andaluces;724.0;A
2020;06;C03;21;Andaluces;297.0;A
2020;06;C03;23;Andaluces;1144.0;A
2020;06;C03;29;Andaluces;903.0;A
2020;06;C03;41;Andaluces;744.0;A
2020;06;C03;C01;Andaluces;5714.0;A
2020;06;C04;04;Andaluces;1513.0;A
2020;06;C04;11;Andaluces;5254.0;A
2020;06;C04;14;Andaluces;5602.0;A
2020;06;C04;18;Andaluces;12050.0;A
2020;06;C04;21;Andaluces;1575.0;A
2020;06;C04;23;Andaluces;6395.0;A
2020;06;C04;29;Andaluces;3037.0;A
2020;06;C04;41;Andaluces;8612.0;A
2020;06;C04;C01;Andaluces;44038.0;A
2020;06;C05;04;Andaluces;792.0;A
2020;06;C05;11;Andaluces;5135.0;A
2020;06;C05;14;Andaluces;2081.0;A
2020;06;C05;18;Andaluces;2163.0;A
2020;06;C05;21;Andaluces;974.0;A
2020;06;C05;23;Andaluces;1238.0;A
2020;06;C05;29;Andaluces;2407.0;A
2020;06;C05;41;Andaluces;4675.0;A
2020;06;C05;C01;Andaluces;19465.0;A
2020;06;C06;04;Andaluces;125.0;A
2020;06;C06;11;Andaluces;633.0;A
2020;06;C06;14;Andaluces;359.0;A
2020;06;C06;18;Andaluces;282.0;A
2020;06;C06;21;Andaluces;248.0;A
2020;06;C06;23;Andaluces;408.0;A
2020;06;C06;29;Andaluces;479.0;A
2020;06;C06;41;Andaluces;501.0;A
2020;06;C06;C01;Andaluces;3035.0;A
2020;06;C07;04;Andaluces;806.0;A
2020;06;C07;11;Andaluces;1893.0;A
2020;06;C07;14;Andaluces;4272.0;A
2020;06;C07;18;Andaluces;2276.0;A
2020;06;C07;21;Andaluces;754.0;A
2020;06;C07;23;Andaluces;5942.0;A
2020;06;C07;29;Andaluces;1469.0;A
2020;06;C07;41;Andaluces;2551.0;A
2020;06;C07;C01;Andaluces;19963.0;A
2020;06;C08;04;Andaluces;500.0;A
2020;06;C08;11;Andaluces;1437.0;A
2020;06;C08;14;Andaluces;1483.0;A
2020;06;C08;18;Andaluces;1289.0;A
2020;06;C08;21;Andaluces;589.0;A
2020;06;C08;23;Andaluces;1815.0;A
2020;06;C08;29;Andaluces;1160.0;A
2020;06;C08;41;Andaluces;1769.0;A
2020;06;C08;C01;Andaluces;10042.0;A
2020;06;C09;04;Andaluces;28878.0;A
2020;06;C09;11;Andaluces;18918.0;A
2020;06;C09;14;Andaluces;55228.0;A
2020;06;C09;18;Andaluces;58995.0;A
2020;06;C09;21;Andaluces;11139.0;A
2020;06;C09;23;Andaluces;54928.0;A
2020;06;C09;29;Andaluces;27322.0;A
2020;06;C09;41;Andaluces;42170.0;A
2020;06;C09;C01;Andaluces;297578.0;A
2020;06;C10;04;Andaluces;7052.0;A
2020;06;C10;11;Andaluces;7802.0;A
2020;06;C10;14;Andaluces;16013.0;A
2020;06;C10;18;Andaluces;18312.0;A
2020;06;C10;21;Andaluces;2154.0;A
2020;06;C10;23;Andaluces;30386.0;A
2020;06;C10;29;Andaluces;6252.0;A
2020;06;C10;41;Andaluces;10454.0;A
2020;06;C10;C01;Andaluces;98425.0;A
2020;06;C11;04;Andaluces;265.0;A
2020;06;C11;11;Andaluces;1182.0;A
2020;06;C11;14;Andaluces;1893.0;A
2020;06;C11;18;Andaluces;721.0;A
2020;06;C11;21;Andaluces;1321.0;A
2020;06;C11;23;Andaluces;878.0;A
2020;06;C11;29;Andaluces;682.0;A
2020;06;C11;41;Andaluces;3511.0;A
2020;06;C11;C01;Andaluces;10453.0;A
2020;06;C12;04;Andaluces;341.0;A
2020;06;C12;11;Andaluces;1809.0;A
2020;06;C12;14;Andaluces;640.0;A
2020;06;C12;18;Andaluces;630.0;A
2020;06;C12;21;Andaluces;442.0;A
2020;06;C12;23;Andaluces;647.0;A
2020;06;C12;29;Andaluces;794.0;A
2020;06;C12;41;Andaluces;1136.0;A
2020;06;C12;C01;Andaluces;6439.0;A
2020;06;C13;04;Andaluces;5527.0;A
2020;06;C13;11;Andaluces;16160.0;A
2020;06;C13;14;Andaluces;27917.0;A
2020;06;C13;18;Andaluces;13754.0;A
2020;06;C13;21;Andaluces;6024.0;A
2020;06;C13;23;Andaluces;36988.0;A
2020;06;C13;29;Andaluces;12924.0;A
2020;06;C13;41;Andaluces;20504.0;A
2020;06;C13;C01;Andaluces;139798.0;A
2020;06;C14;04;Andaluces;6282.0;A
2020;06;C14;11;Andaluces;1696.0;A
2020;06;C14;14;Andaluces;1668.0;A
2020;06;C14;18;Andaluces;6555.0;A
2020;06;C14;21;Andaluces;348.0;A
2020;06;C14;23;Andaluces;4048.0;A
2020;06;C14;29;Andaluces;1104.0;A
2020;06;C14;41;Andaluces;1512.0;A
2020;06;C14;C01;Andaluces;23213.0;A
2020;06;C15;04;Andaluces;271.0;A
2020;06;C15;11;Andaluces;749.0;A
2020;06;C15;14;Andaluces;691.0;A
2020;06;C15;18;Andaluces;737.0;A
2020;06;C15;21;Andaluces;137.0;A
2020;06;C15;23;Andaluces;2882.0;A
2020;06;C15;29;Andaluces;621.0;A
2020;06;C15;41;Andaluces;708.0;A
2020;06;C15;C01;Andaluces;6796.0;A
2020;06;C16;04;Andaluces;463.0;A
2020;06;C16;11;Andaluces;1891.0;A
2020;06;C16;14;Andaluces;2793.0;A
2020;06;C16;18;Andaluces;2340.0;A
2020;06;C16;21;Andaluces;1083.0;A
2020;06;C16;23;Andaluces;3135.0;A
2020;06;C16;29;Andaluces;3203.0;A
2020;06;C16;41;Andaluces;2032.0;A
2020;06;C16;C01;Andaluces;16940.0;A
2020;06;C17;04;Andaluces;90.0;A
2020;06;C17;11;Andaluces;323.0;A
2020;06;C17;14;Andaluces;264.0;A
2020;06;C17;18;Andaluces;224.0;A
2020;06;C17;21;Andaluces;83.0;A
2020;06;C17;23;Andaluces;593.0;A
2020;06;C17;29;Andaluces;213.0;A
2020;06;C17;41;Andaluces;369.0;A
2020;06;C17;C01;Andaluces;2159.0;A
2020;06;C18;04;Andaluces;629.0;A
2020;06;C18;11;Andaluces;1747.0;A
2020;06;C18;14;Andaluces;416.0;A
2020;06;C18;18;Andaluces;966.0;A
2020;06;C18;21;Andaluces;143.0;A
2020;06;C18;23;Andaluces;365.0;A
2020;06;C18;29;Andaluces;2097.0;A
2020;06;C18;41;Andaluces;664.0;A
2020;06;C18;C01;Andaluces;7027.0;A
2020;06;108;04;Andaluces;54513.0;A
2020;06;108;11;Andaluces;68551.0;A
2020;06;108;14;Andaluces;125387.0;A
2020;06;108;18;Andaluces;123874.0;A
2020;06;108;21;Andaluces;27733.0;A
2020;06;108;23;Andaluces;154215.0;A
2020;06;108;29;Andaluces;65854.0;A
2020;06;108;41;Andaluces;103738.0;A
2020;06;108;C01;Andaluces;723865.0;A
2021;00;C02;04;Andaluces;1481.0;A
2021;00;C02;11;Andaluces;2796.0;A
2021;00;C02;14;Andaluces;5516.0;A
2021;00;C02;18;Andaluces;3584.0;A
2021;00;C02;21;Andaluces;876.0;A
2021;00;C02;23;Andaluces;4651.0;A
2021;00;C02;29;Andaluces;2365.0;A
2021;00;C02;41;Andaluces;3749.0;A
2021;00;C02;C01;Andaluces;25018.0;A
2021;00;C03;04;Andaluces;417.0;A
2021;00;C03;11;Andaluces;1082.0;A
2021;00;C03;14;Andaluces;2051.0;A
2021;00;C03;18;Andaluces;1336.0;A
2021;00;C03;21;Andaluces;536.0;A
2021;00;C03;23;Andaluces;1974.0;A
2021;00;C03;29;Andaluces;1674.0;A
2021;00;C03;41;Andaluces;1394.0;A
2021;00;C03;C01;Andaluces;10464.0;A
2021;00;C04;04;Andaluces;3073.0;A
2021;00;C04;11;Andaluces;10882.0;A
2021;00;C04;14;Andaluces;10986.0;A
2021;00;C04;18;Andaluces;23103.0;A
2021;00;C04;21;Andaluces;3091.0;A
2021;00;C04;23;Andaluces;12123.0;A
2021;00;C04;29;Andaluces;6099.0;A
2021;00;C04;41;Andaluces;17255.0;A
2021;00;C04;C01;Andaluces;86612.0;A
2021;00;C05;04;Andaluces;1770.0;A
2021;00;C05;11;Andaluces;10715.0;A
2021;00;C05;14;Andaluces;4457.0;A
2021;00;C05;18;Andaluces;4881.0;A
2021;00;C05;21;Andaluces;2077.0;A
2021;00;C05;23;Andaluces;2857.0;A
2021;00;C05;29;Andaluces;5351.0;A
2021;00;C05;41;Andaluces;10066.0;A
2021;00;C05;C01;Andaluces;42174.0;A
2021;00;C06;04;Andaluces;221.0;A
2021;00;C06;11;Andaluces;1203.0;A
2021;00;C06;14;Andaluces;667.0;A
2021;00;C06;18;Andaluces;569.0;A
2021;00;C06;21;Andaluces;480.0;A
2021;00;C06;23;Andaluces;790.0;A
2021;00;C06;29;Andaluces;947.0;A
2021;00;C06;41;Andaluces;960.0;A
2021;00;C06;C01;Andaluces;5837.0;A
2021;00;C07;04;Andaluces;1546.0;A
2021;00;C07;11;Andaluces;3887.0;A
2021;00;C07;14;Andaluces;8252.0;A
2021;00;C07;18;Andaluces;4592.0;A
2021;00;C07;21;Andaluces;1501.0;A
2021;00;C07;23;Andaluces;11437.0;A
2021;00;C07;29;Andaluces;3089.0;A
2021;00;C07;41;Andaluces;5074.0;A
2021;00;C07;C01;Andaluces;39378.0;A
2021;00;C08;04;Andaluces;1012.0;A
2021;00;C08;11;Andaluces;2990.0;A
2021;00;C08;14;Andaluces;2941.0;A
2021;00;C08;18;Andaluces;2598.0;A
2021;00;C08;21;Andaluces;1130.0;A
2021;00;C08;23;Andaluces;3424.0;A
2021;00;C08;29;Andaluces;2309.0;A
2021;00;C08;41;Andaluces;3605.0;A
2021;00;C08;C01;Andaluces;20009.0;A
2021;00;C09;04;Andaluces;48718.0;A
2021;00;C09;11;Andaluces;34718.0;A
2021;00;C09;14;Andaluces;98095.0;A
2021;00;C09;18;Andaluces;103848.0;A
2021;00;C09;21;Andaluces;19796.0;A
2021;00;C09;23;Andaluces;97434.0;A
2021;00;C09;29;Andaluces;48190.0;A
2021;00;C09;41;Andaluces;75446.0;A
2021;00;C09;C01;Andaluces;526245.0;A
2021;00;C10;04;Andaluces;12779.0;A
2021;00;C10;11;Andaluces;15299.0;A
2021;00;C10;14;Andaluces;29205.0;A
2021;00;C10;18;Andaluces;34214.0;A
2021;00;C10;21;Andaluces;4095.0;A
2021;00;C10;23;Andaluces;55033.0;A
2021;00;C10;29;Andaluces;11783.0;A
2021;00;C10;41;Andaluces;19906.0;A
2021;00;C10;C01;Andaluces;182314.0;A
2021;00;C11;04;Andaluces;475.0;A
2021;00;C11;11;Andaluces;2462.0;A
2021;00;C11;14;Andaluces;3733.0;A
2021;00;C11;18;Andaluces;1425.0;A
2021;00;C11;21;Andaluces;2508.0;A
2021;00;C11;23;Andaluces;1732.0;A
2021;00;C11;29;Andaluces;1402.0;A
2021;00;C11;41;Andaluces;7094.0;A
2021;00;C11;C01;Andaluces;20831.0;A
2021;00;C12;04;Andaluces;719.0;A
2021;00;C12;11;Andaluces;3890.0;A
2021;00;C12;14;Andaluces;1403.0;A
2021;00;C12;18;Andaluces;1385.0;A
2021;00;C12;21;Andaluces;905.0;A
2021;00;C12;23;Andaluces;1374.0;A
2021;00;C12;29;Andaluces;1662.0;A
2021;00;C12;41;Andaluces;2386.0;A
2021;00;C12;C01;Andaluces;13724.0;A
2021;00;C13;04;Andaluces;10195.0;A
2021;00;C13;11;Andaluces;30977.0;A
2021;00;C13;14;Andaluces;49599.0;A
2021;00;C13;18;Andaluces;25795.0;A
2021;00;C13;21;Andaluces;10875.0;A
2021;00;C13;23;Andaluces;64717.0;A
2021;00;C13;29;Andaluces;24285.0;A
2021;00;C13;41;Andaluces;38186.0;A
2021;00;C13;C01;Andaluces;254629.0;A
2021;00;C14;04;Andaluces;11460.0;A
2021;00;C14;11;Andaluces;3504.0;A
2021;00;C14;14;Andaluces;3191.0;A
2021;00;C14;18;Andaluces;11887.0;A
2021;00;C14;21;Andaluces;677.0;A
2021;00;C14;23;Andaluces;7632.0;A
2021;00;C14;29;Andaluces;2270.0;A
2021;00;C14;41;Andaluces;3151.0;A
2021;00;C14;C01;Andaluces;43772.0;A
2021;00;C15;04;Andaluces;553.0;A
2021;00;C15;11;Andaluces;1584.0;A
2021;00;C15;14;Andaluces;1328.0;A
2021;00;C15;18;Andaluces;1480.0;A
2021;00;C15;21;Andaluces;292.0;A
2021;00;C15;23;Andaluces;5342.0;A
2021;00;C15;29;Andaluces;1152.0;A
2021;00;C15;41;Andaluces;1385.0;A
2021;00;C15;C01;Andaluces;13116.0;A
2021;00;C16;04;Andaluces;907.0;A
2021;00;C16;11;Andaluces;3598.0;A
2021;00;C16;14;Andaluces;5138.0;A
2021;00;C16;18;Andaluces;4232.0;A
2021;00;C16;21;Andaluces;1905.0;A
2021;00;C16;23;Andaluces;5657.0;A
2021;00;C16;29;Andaluces;5882.0;A
2021;00;C16;41;Andaluces;3765.0;A
2021;00;C16;C01;Andaluces;31084.0;A
2021;00;C17;04;Andaluces;167.0;A
2021;00;C17;11;Andaluces;696.0;A
2021;00;C17;14;Andaluces;553.0;A
2021;00;C17;18;Andaluces;473.0;A
2021;00;C17;21;Andaluces;185.0;A
2021;00;C17;23;Andaluces;1114.0;A
2021;00;C17;29;Andaluces;438.0;A
2021;00;C17;41;Andaluces;743.0;A
2021;00;C17;C01;Andaluces;4369.0;A
2021;00;C18;04;Andaluces;1225.0;A
2021;00;C18;11;Andaluces;3799.0;A
2021;00;C18;14;Andaluces;955.0;A
2021;00;C18;18;Andaluces;2104.0;A
2021;00;C18;21;Andaluces;349.0;A
2021;00;C18;23;Andaluces;782.0;A
2021;00;C18;29;Andaluces;4253.0;A
2021;00;C18;41;Andaluces;1572.0;A
2021;00;C18;C01;Andaluces;15039.0;A
2021;00;108;04;Andaluces;96718.0;A
2021;00;108;11;Andaluces;134082.0;A
2021;00;108;14;Andaluces;228070.0;A
2021;00;108;18;Andaluces;227506.0;A
2021;00;108;21;Andaluces;51278.0;A
2021;00;108;23;Andaluces;278073.0;A
2021;00;108;29;Andaluces;123151.0;A
2021;00;108;41;Andaluces;195737.0;A
2021;00;108;C01;Andaluces;1334615.0;A
2021;01;C02;04;Andaluces;723.0;A
2021;01;C02;11;Andaluces;1474.0;A
2021;01;C02;14;Andaluces;2589.0;A
2021;01;C02;18;Andaluces;1757.0;A
2021;01;C02;21;Andaluces;439.0;A
2021;01;C02;23;Andaluces;2258.0;A
2021;01;C02;29;Andaluces;1183.0;A
2021;01;C02;41;Andaluces;1942.0;A
2021;01;C02;C01;Andaluces;12365.0;A
2021;01;C03;04;Andaluces;189.0;A
2021;01;C03;11;Andaluces;516.0;A
2021;01;C03;14;Andaluces;951.0;A
2021;01;C03;18;Andaluces;618.0;A
2021;01;C03;21;Andaluces;244.0;A
2021;01;C03;23;Andaluces;864.0;A
2021;01;C03;29;Andaluces;793.0;A
2021;01;C03;41;Andaluces;655.0;A
2021;01;C03;C01;Andaluces;4830.0;A
2021;01;C04;04;Andaluces;1591.0;A
2021;01;C04;11;Andaluces;5781.0;A
2021;01;C04;14;Andaluces;5523.0;A
2021;01;C04;18;Andaluces;11283.0;A
2021;01;C04;21;Andaluces;1568.0;A
2021;01;C04;23;Andaluces;5890.0;A
2021;01;C04;29;Andaluces;3093.0;A
2021;01;C04;41;Andaluces;8874.0;A
2021;01;C04;C01;Andaluces;43603.0;A
2021;01;C05;04;Andaluces;956.0;A
2021;01;C05;11;Andaluces;5621.0;A
2021;01;C05;14;Andaluces;2339.0;A
2021;01;C05;18;Andaluces;2643.0;A
2021;01;C05;21;Andaluces;1086.0;A
2021;01;C05;23;Andaluces;1587.0;A
2021;01;C05;29;Andaluces;2889.0;A
2021;01;C05;41;Andaluces;5372.0;A
2021;01;C05;C01;Andaluces;22493.0;A
2021;01;C06;04;Andaluces;97.0;A
2021;01;C06;11;Andaluces;564.0;A
2021;01;C06;14;Andaluces;311.0;A
2021;01;C06;18;Andaluces;284.0;A
2021;01;C06;21;Andaluces;221.0;A
2021;01;C06;23;Andaluces;376.0;A
2021;01;C06;29;Andaluces;457.0;A
2021;01;C06;41;Andaluces;470.0;A
2021;01;C06;C01;Andaluces;2780.0;A
2021;01;C07;04;Andaluces;754.0;A
2021;01;C07;11;Andaluces;2002.0;A
2021;01;C07;14;Andaluces;4023.0;A
2021;01;C07;18;Andaluces;2319.0;A
2021;01;C07;21;Andaluces;759.0;A
2021;01;C07;23;Andaluces;5519.0;A
2021;01;C07;29;Andaluces;1582.0;A
2021;01;C07;41;Andaluces;2523.0;A
2021;01;C07;C01;Andaluces;19481.0;A
2021;01;C08;04;Andaluces;507.0;A
2021;01;C08;11;Andaluces;1522.0;A
2021;01;C08;14;Andaluces;1493.0;A
2021;01;C08;18;Andaluces;1306.0;A
2021;01;C08;21;Andaluces;522.0;A
2021;01;C08;23;Andaluces;1626.0;A
2021;01;C08;29;Andaluces;1137.0;A
2021;01;C08;41;Andaluces;1812.0;A
2021;01;C08;C01;Andaluces;9925.0;A
2021;01;C09;04;Andaluces;21020.0;A
2021;01;C09;11;Andaluces;16225.0;A
2021;01;C09;14;Andaluces;44441.0;A
2021;01;C09;18;Andaluces;46588.0;A
2021;01;C09;21;Andaluces;8927.0;A
2021;01;C09;23;Andaluces;44150.0;A
2021;01;C09;29;Andaluces;21666.0;A
2021;01;C09;41;Andaluces;34243.0;A
2021;01;C09;C01;Andaluces;237260.0;A
2021;01;C10;04;Andaluces;5874.0;A
2021;01;C10;11;Andaluces;7543.0;A
2021;01;C10;14;Andaluces;13468.0;A
2021;01;C10;18;Andaluces;16188.0;A
2021;01;C10;21;Andaluces;1962.0;A
2021;01;C10;23;Andaluces;25252.0;A
2021;01;C10;29;Andaluces;5588.0;A
2021;01;C10;41;Andaluces;9567.0;A
2021;01;C10;C01;Andaluces;85442.0;A
2021;01;C11;04;Andaluces;215.0;A
2021;01;C11;11;Andaluces;1283.0;A
2021;01;C11;14;Andaluces;1851.0;A
2021;01;C11;18;Andaluces;712.0;A
2021;01;C11;21;Andaluces;1190.0;A
2021;01;C11;23;Andaluces;870.0;A
2021;01;C11;29;Andaluces;713.0;A
2021;01;C11;41;Andaluces;3526.0;A
2021;01;C11;C01;Andaluces;10360.0;A
2021;01;C12;04;Andaluces;369.0;A
2021;01;C12;11;Andaluces;2044.0;A
2021;01;C12;14;Andaluces;748.0;A
2021;01;C12;18;Andaluces;723.0;A
2021;01;C12;21;Andaluces;451.0;A
2021;01;C12;23;Andaluces;724.0;A
2021;01;C12;29;Andaluces;839.0;A
2021;01;C12;41;Andaluces;1249.0;A
2021;01;C12;C01;Andaluces;7147.0;A
2021;01;C13;04;Andaluces;4798.0;A
2021;01;C13;11;Andaluces;15108.0;A
2021;01;C13;14;Andaluces;22485.0;A
2021;01;C13;18;Andaluces;12276.0;A
2021;01;C13;21;Andaluces;4990.0;A
2021;01;C13;23;Andaluces;28930.0;A
2021;01;C13;29;Andaluces;11683.0;A
2021;01;C13;41;Andaluces;18032.0;A
2021;01;C13;C01;Andaluces;118302.0;A
2021;01;C14;04;Andaluces;5253.0;A
2021;01;C14;11;Andaluces;1839.0;A
2021;01;C14;14;Andaluces;1535.0;A
2021;01;C14;18;Andaluces;5402.0;A
2021;01;C14;21;Andaluces;329.0;A
2021;01;C14;23;Andaluces;3605.0;A
2021;01;C14;29;Andaluces;1158.0;A
2021;01;C14;41;Andaluces;1633.0;A
2021;01;C14;C01;Andaluces;20754.0;A
2021;01;C15;04;Andaluces;276.0;A
2021;01;C15;11;Andaluces;828.0;A
2021;01;C15;14;Andaluces;641.0;A
2021;01;C15;18;Andaluces;736.0;A
2021;01;C15;21;Andaluces;161.0;A
2021;01;C15;23;Andaluces;2510.0;A
2021;01;C15;29;Andaluces;534.0;A
2021;01;C15;41;Andaluces;681.0;A
2021;01;C15;C01;Andaluces;6367.0;A
2021;01;C16;04;Andaluces;434.0;A
2021;01;C16;11;Andaluces;1723.0;A
2021;01;C16;14;Andaluces;2393.0;A
2021;01;C16;18;Andaluces;1935.0;A
2021;01;C16;21;Andaluces;851.0;A
2021;01;C16;23;Andaluces;2584.0;A
2021;01;C16;29;Andaluces;2758.0;A
2021;01;C16;41;Andaluces;1757.0;A
2021;01;C16;C01;Andaluces;14435.0;A
2021;01;C17;04;Andaluces;83.0;A
2021;01;C17;11;Andaluces;366.0;A
2021;01;C17;14;Andaluces;287.0;A
2021;01;C17;18;Andaluces;244.0;A
2021;01;C17;21;Andaluces;94.0;A
2021;01;C17;23;Andaluces;520.0;A
2021;01;C17;29;Andaluces;225.0;A
2021;01;C17;41;Andaluces;370.0;A
2021;01;C17;C01;Andaluces;2189.0;A
2021;01;C18;04;Andaluces;613.0;A
2021;01;C18;11;Andaluces;2117.0;A
2021;01;C18;14;Andaluces;548.0;A
2021;01;C18;18;Andaluces;1130.0;A
2021;01;C18;21;Andaluces;201.0;A
2021;01;C18;23;Andaluces;416.0;A
2021;01;C18;29;Andaluces;2173.0;A
2021;01;C18;41;Andaluces;916.0;A
2021;01;C18;C01;Andaluces;8114.0;A
2021;01;108;04;Andaluces;43752.0;A
2021;01;108;11;Andaluces;66556.0;A
2021;01;108;14;Andaluces;105626.0;A
2021;01;108;18;Andaluces;106144.0;A
2021;01;108;21;Andaluces;23995.0;A
2021;01;108;23;Andaluces;127681.0;A
2021;01;108;29;Andaluces;58471.0;A
2021;01;108;41;Andaluces;93622.0;A
2021;01;108;C01;Andaluces;625847.0;A
2021;06;C02;04;Andaluces;758.0;A
2021;06;C02;11;Andaluces;1322.0;A
2021;06;C02;14;Andaluces;2927.0;A
2021;06;C02;18;Andaluces;1827.0;A
2021;06;C02;21;Andaluces;437.0;A
2021;06;C02;23;Andaluces;2393.0;A
2021;06;C02;29;Andaluces;1182.0;A
2021;06;C02;41;Andaluces;1807.0;A
2021;06;C02;C01;Andaluces;12653.0;A
2021;06;C03;04;Andaluces;228.0;A
2021;06;C03;11;Andaluces;566.0;A
2021;06;C03;14;Andaluces;1100.0;A
2021;06;C03;18;Andaluces;718.0;A
2021;06;C03;21;Andaluces;292.0;A
2021;06;C03;23;Andaluces;1110.0;A
2021;06;C03;29;Andaluces;881.0;A
2021;06;C03;41;Andaluces;739.0;A
2021;06;C03;C01;Andaluces;5634.0;A
2021;06;C04;04;Andaluces;1482.0;A
2021;06;C04;11;Andaluces;5101.0;A
2021;06;C04;14;Andaluces;5463.0;A
2021;06;C04;18;Andaluces;11820.0;A
2021;06;C04;21;Andaluces;1523.0;A
2021;06;C04;23;Andaluces;6233.0;A
2021;06;C04;29;Andaluces;3006.0;A
2021;06;C04;41;Andaluces;8381.0;A
2021;06;C04;C01;Andaluces;43009.0;A
2021;06;C05;04;Andaluces;814.0;A
2021;06;C05;11;Andaluces;5094.0;A
2021;06;C05;14;Andaluces;2118.0;A
2021;06;C05;18;Andaluces;2238.0;A
2021;06;C05;21;Andaluces;991.0;A
2021;06;C05;23;Andaluces;1270.0;A
2021;06;C05;29;Andaluces;2462.0;A
2021;06;C05;41;Andaluces;4694.0;A
2021;06;C05;C01;Andaluces;19681.0;A
2021;06;C06;04;Andaluces;124.0;A
2021;06;C06;11;Andaluces;639.0;A
2021;06;C06;14;Andaluces;356.0;A
2021;06;C06;18;Andaluces;285.0;A
2021;06;C06;21;Andaluces;259.0;A
2021;06;C06;23;Andaluces;414.0;A
2021;06;C06;29;Andaluces;490.0;A
2021;06;C06;41;Andaluces;490.0;A
2021;06;C06;C01;Andaluces;3057.0;A
2021;06;C07;04;Andaluces;792.0;A
2021;06;C07;11;Andaluces;1885.0;A
2021;06;C07;14;Andaluces;4229.0;A
2021;06;C07;18;Andaluces;2273.0;A
2021;06;C07;21;Andaluces;742.0;A
2021;06;C07;23;Andaluces;5918.0;A
2021;06;C07;29;Andaluces;1507.0;A
2021;06;C07;41;Andaluces;2551.0;A
