TEMPORAL;OBS_STATUS;TIPO_VENTAS;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2009-06;D;02;;INDI_CIFR_NEGO;106.70901237;M
2009-06;D;03;;INDI_CIFR_NEGO;115.475476252;M
2009-06;D;04;;INDI_CIFR_NEGO;104.44071488;M
2009-06;D;05;;INDI_CIFR_NEGO;107.029807435;M
2009-06;D;06;;INDI_CIFR_NEGO;122.354816026;M
2009-06;D;07;;INDI_CIFR_NEGO;120.353861747;M
2009-06;D;08;;INDI_CIFR_NEGO;148.303854694;M
2009-07;D;01;;INDI_CIFR_NEGO;118.134304175;M
2009-07;D;02;;INDI_CIFR_NEGO;116.485297967;M
2009-07;D;03;;INDI_CIFR_NEGO;122.589613346;M
2009-07;D;04;;INDI_CIFR_NEGO;109.25962884;M
2009-07;D;05;;INDI_CIFR_NEGO;123.790350629;M
2009-07;D;06;;INDI_CIFR_NEGO;120.852358434;M
2009-07;D;07;;INDI_CIFR_NEGO;126.008334689;M
2009-07;D;08;;INDI_CIFR_NEGO;156.749317693;M
2009-08;D;01;;INDI_CIFR_NEGO;98.668168635;M
2009-08;D;02;;INDI_CIFR_NEGO;94.754783151;M
2009-08;D;03;;INDI_CIFR_NEGO;108.788817314;M
2009-08;D;04;;INDI_CIFR_NEGO;94.704634086;M
2009-08;D;05;;INDI_CIFR_NEGO;135.192054335;M
2009-08;D;06;;INDI_CIFR_NEGO;103.888719025;M
2009-08;D;07;;INDI_CIFR_NEGO;78.416359014;M
2009-08;D;08;;INDI_CIFR_NEGO;142.856604537;M
2009-09;D;01;;INDI_CIFR_NEGO;106.371420956;M
2009-09;D;02;;INDI_CIFR_NEGO;105.123636947;M
2009-09;D;03;;INDI_CIFR_NEGO;109.78500206;M
2009-09;D;04;;INDI_CIFR_NEGO;96.939328438;M
2009-09;D;05;;INDI_CIFR_NEGO;105.239853851;M
2009-09;D;06;;INDI_CIFR_NEGO;121.475749677;M
2009-09;D;07;;INDI_CIFR_NEGO;114.51650039;M
2009-09;D;08;;INDI_CIFR_NEGO;135.015355393;M
2009-10;D;01;;INDI_CIFR_NEGO;109.46428963;M
2009-10;D;02;;INDI_CIFR_NEGO;109.051953543;M
2009-10;D;03;;INDI_CIFR_NEGO;110.777444163;M
2009-10;D;04;;INDI_CIFR_NEGO;100.516104914;M
2009-10;D;05;;INDI_CIFR_NEGO;102.160892363;M
2009-10;D;06;;INDI_CIFR_NEGO;123.412562839;M
2009-10;D;07;;INDI_CIFR_NEGO;115.24336748;M
2009-10;D;08;;INDI_CIFR_NEGO;135.236705428;M
2009-11;D;01;;INDI_CIFR_NEGO;103.55881189;M
2009-11;D;02;;INDI_CIFR_NEGO;104.565769842;M
2009-11;D;03;;INDI_CIFR_NEGO;101.275873632;M
2009-11;D;04;;INDI_CIFR_NEGO;95.14205485;M
2009-11;D;05;;INDI_CIFR_NEGO;81.63662634;M
2009-11;D;06;;INDI_CIFR_NEGO;120.69818137;M
2009-11;D;07;;INDI_CIFR_NEGO;119.499807996;M
2009-11;D;08;;INDI_CIFR_NEGO;109.700103056;M
2009-12;D;01;;INDI_CIFR_NEGO;119.088648845;M
2009-12;D;02;;INDI_CIFR_NEGO;122.559993351;M
2009-12;D;03;;INDI_CIFR_NEGO;110.625876159;M
2009-12;D;04;;INDI_CIFR_NEGO;94.877680989;M
2009-12;D;05;;INDI_CIFR_NEGO;94.745904536;M
2009-12;D;06;;INDI_CIFR_NEGO;141.789062604;M
2009-12;D;07;;INDI_CIFR_NEGO;143.594029057;M
2009-12;D;08;;INDI_CIFR_NEGO;108.00613184;M
2010-01;D;01;;INDI_CIFR_NEGO;96.050409776;M
2010-01;D;02;;INDI_CIFR_NEGO;97.858394232;M
2010-01;D;03;;INDI_CIFR_NEGO;91.727493773;M
2010-01;D;04;;INDI_CIFR_NEGO;84.313943871;M
2010-01;D;05;;INDI_CIFR_NEGO;80.563287963;M
2010-01;D;06;;INDI_CIFR_NEGO;121.945438147;M
2010-01;D;07;;INDI_CIFR_NEGO;94.233207856;M
2010-01;D;08;;INDI_CIFR_NEGO;93.66021858;M
2010-02;D;01;;INDI_CIFR_NEGO;96.12194125;M
2010-02;D;02;;INDI_CIFR_NEGO;98.180754907;M
2010-02;D;03;;INDI_CIFR_NEGO;91.166272478;M
2010-02;D;04;;INDI_CIFR_NEGO;85.893655676;M
2010-02;D;05;;INDI_CIFR_NEGO;77.493785928;M
2010-02;D;06;;INDI_CIFR_NEGO;112.464253489;M
2010-02;D;07;;INDI_CIFR_NEGO;96.824594635;M
2010-02;D;08;;INDI_CIFR_NEGO;98.725813995;M
2010-03;D;01;;INDI_CIFR_NEGO;110.118261376;M
2010-03;D;02;;INDI_CIFR_NEGO;112.839787181;M
2010-03;D;03;;INDI_CIFR_NEGO;103.525201019;M
2010-03;D;04;;INDI_CIFR_NEGO;97.066093227;M
2010-03;D;05;;INDI_CIFR_NEGO;88.9777361;M
2010-03;D;06;;INDI_CIFR_NEGO;123.885004096;M
2010-03;D;07;;INDI_CIFR_NEGO;103.047282968;M
2010-03;D;08;;INDI_CIFR_NEGO;124.293308429;M
2010-04;D;01;;INDI_CIFR_NEGO;104.639197665;M
2010-04;D;02;;INDI_CIFR_NEGO;105.042326968;M
2010-04;D;03;;INDI_CIFR_NEGO;103.882624354;M
2010-04;D;04;;INDI_CIFR_NEGO;96.256305998;M
2010-04;D;05;;INDI_CIFR_NEGO;98.839609381;M
2010-04;D;06;;INDI_CIFR_NEGO;120.159847707;M
2010-04;D;07;;INDI_CIFR_NEGO;105.466999546;M
2010-04;D;08;;INDI_CIFR_NEGO;113.477024245;M
2010-05;D;01;;INDI_CIFR_NEGO;106.009193872;M
2010-05;D;02;;INDI_CIFR_NEGO;105.610403323;M
2010-05;D;03;;INDI_CIFR_NEGO;107.279561283;M
2010-05;D;04;;INDI_CIFR_NEGO;98.979157268;M
2010-05;D;05;;INDI_CIFR_NEGO;102.498960164;M
2010-05;D;06;;INDI_CIFR_NEGO;118.782822333;M
2010-05;D;07;;INDI_CIFR_NEGO;108.197147153;M
2010-05;D;08;;INDI_CIFR_NEGO;124.855053497;M
2010-06;D;01;;INDI_CIFR_NEGO;113.612945458;M
2010-06;D;02;;INDI_CIFR_NEGO;113.444355888;M
2010-06;D;03;;INDI_CIFR_NEGO;114.32137581;M
2010-06;D;04;;INDI_CIFR_NEGO;102.15964525;M
2010-06;D;05;;INDI_CIFR_NEGO;102.07216999;M
2010-06;D;06;;INDI_CIFR_NEGO;126.082882795;M
2010-06;D;07;;INDI_CIFR_NEGO;119.70035103;M
2010-06;D;08;;INDI_CIFR_NEGO;150.606607238;M
2010-07;D;01;;INDI_CIFR_NEGO;108.221623815;M
2010-07;D;02;;INDI_CIFR_NEGO;105.430685461;M
2010-07;D;03;;INDI_CIFR_NEGO;115.533739099;M
2010-07;D;04;;INDI_CIFR_NEGO;102.892956023;M
2010-07;D;05;;INDI_CIFR_NEGO;115.039111605;M
2010-07;D;06;;INDI_CIFR_NEGO;116.631420009;M
2010-07;D;07;;INDI_CIFR_NEGO;124.943187255;M
2010-07;D;08;;INDI_CIFR_NEGO;140.383331713;M
2010-08;D;01;;INDI_CIFR_NEGO;95.278697909;M
2010-08;D;02;;INDI_CIFR_NEGO;91.652707915;M
2010-08;D;03;;INDI_CIFR_NEGO;104.665702503;M
2010-08;D;04;;INDI_CIFR_NEGO;89.379276946;M
2010-08;D;05;;INDI_CIFR_NEGO;125.459096749;M
2010-08;D;06;;INDI_CIFR_NEGO;107.332533959;M
2010-08;D;07;;INDI_CIFR_NEGO;85.051975025;M
2010-08;D;08;;INDI_CIFR_NEGO;130.486407534;M
2010-09;D;01;;INDI_CIFR_NEGO;100.265955994;M
2010-09;D;02;;INDI_CIFR_NEGO;97.779616274;M
2010-09;D;03;;INDI_CIFR_NEGO;106.789642774;M
2010-09;D;04;;INDI_CIFR_NEGO;94.024156477;M
2010-09;D;05;;INDI_CIFR_NEGO;105.880153068;M
2010-09;D;06;;INDI_CIFR_NEGO;126.480528669;M
2010-09;D;07;;INDI_CIFR_NEGO;104.77843482;M
2010-09;D;08;;INDI_CIFR_NEGO;123.414187378;M
2010-10;D;01;;INDI_CIFR_NEGO;102.564560572;M
2010-10;D;02;;INDI_CIFR_NEGO;101.61633361;M
2010-10;D;03;;INDI_CIFR_NEGO;105.212769865;M
2010-10;D;04;;INDI_CIFR_NEGO;96.894605165;M
2010-10;D;05;;INDI_CIFR_NEGO;98.955475982;M
2010-10;D;06;;INDI_CIFR_NEGO;119.264879537;M
2010-10;D;07;;INDI_CIFR_NEGO;111.706268812;M
2010-10;D;08;;INDI_CIFR_NEGO;115.925968248;M
2010-11;D;01;;INDI_CIFR_NEGO;102.318726731;M
2010-11;D;02;;INDI_CIFR_NEGO;102.678082652;M
2010-11;D;03;;INDI_CIFR_NEGO;101.666828703;M
2010-11;D;04;;INDI_CIFR_NEGO;94.402486508;M
2010-11;D;05;;INDI_CIFR_NEGO;81.935713383;M
2010-11;D;06;;INDI_CIFR_NEGO;118.765939857;M
2010-11;D;07;;INDI_CIFR_NEGO;129.081779918;M
2010-11;D;08;;INDI_CIFR_NEGO;105.584387421;M
2010-12;D;01;;INDI_CIFR_NEGO;116.700408909;M
2010-12;D;02;;INDI_CIFR_NEGO;120.081387134;M
2010-12;D;03;;INDI_CIFR_NEGO;108.459713115;M
2010-12;D;04;;INDI_CIFR_NEGO;96.768493997;M
2010-12;D;05;;INDI_CIFR_NEGO;90.691074057;M
2010-12;D;06;;INDI_CIFR_NEGO;139.139148404;M
2010-12;D;07;;INDI_CIFR_NEGO;136.938995271;M
2010-12;D;08;;INDI_CIFR_NEGO;103.645387952;M
2011-01;D;01;;INDI_CIFR_NEGO;97.119680924;M
2011-01;D;02;;INDI_CIFR_NEGO;99.6125425;M
2011-01;D;03;;INDI_CIFR_NEGO;91.071240922;M
2011-01;D;04;;INDI_CIFR_NEGO;84.667294453;M
2011-01;D;05;;INDI_CIFR_NEGO;80.13836703;M
2011-01;D;06;;INDI_CIFR_NEGO;114.073363224;M
2011-01;D;07;;INDI_CIFR_NEGO;97.017538308;M
2011-01;D;08;;INDI_CIFR_NEGO;94.502441495;M
2011-02;D;01;;INDI_CIFR_NEGO;92.907885594;M
2011-02;D;02;;INDI_CIFR_NEGO;94.095364438;M
2011-02;D;03;;INDI_CIFR_NEGO;90.142896823;M
2011-02;D;04;;INDI_CIFR_NEGO;86.102754247;M
2011-02;D;05;;INDI_CIFR_NEGO;77.950967325;M
2011-02;D;06;;INDI_CIFR_NEGO;113.286868874;M
2011-02;D;07;;INDI_CIFR_NEGO;91.138565741;M
2011-02;D;08;;INDI_CIFR_NEGO;94.772591742;M
2011-03;D;01;;INDI_CIFR_NEGO;106.441055768;M
2011-03;D;02;;INDI_CIFR_NEGO;108.58587687;M
2011-03;D;03;;INDI_CIFR_NEGO;101.294065546;M
2011-03;D;04;;INDI_CIFR_NEGO;98.772463772;M
2011-03;D;05;;INDI_CIFR_NEGO;89.970788077;M
2011-03;D;06;;INDI_CIFR_NEGO;119.792704888;M
2011-03;D;07;;INDI_CIFR_NEGO;105.818622698;M
2011-03;D;08;;INDI_CIFR_NEGO;101.741763692;M
2011-04;D;01;;INDI_CIFR_NEGO;101.642156161;M
2011-04;D;02;;INDI_CIFR_NEGO;101.646363673;M
2011-04;D;03;;INDI_CIFR_NEGO;101.884738049;M
2011-04;D;04;;INDI_CIFR_NEGO;93.304244159;M
2011-04;D;05;;INDI_CIFR_NEGO;104.396033298;M
2011-04;D;06;;INDI_CIFR_NEGO;113.474001739;M
2011-04;D;07;;INDI_CIFR_NEGO;105.34715947;M
2011-04;D;08;;INDI_CIFR_NEGO;104.122171894;M
2011-05;D;01;;INDI_CIFR_NEGO;101.329195443;M
2011-05;D;02;;INDI_CIFR_NEGO;99.400528231;M
2011-05;D;03;;INDI_CIFR_NEGO;106.448325504;M
2011-05;D;04;;INDI_CIFR_NEGO;95.775421446;M
2011-05;D;05;;INDI_CIFR_NEGO;105.481490125;M
2011-05;D;06;;INDI_CIFR_NEGO;119.809493723;M
2011-05;D;07;;INDI_CIFR_NEGO;114.856964108;M
2011-05;D;08;;INDI_CIFR_NEGO;112.913746393;M
2011-06;D;01;;INDI_CIFR_NEGO;102.011861715;M
2011-06;D;02;;INDI_CIFR_NEGO;99.987848432;M
2011-06;D;03;;INDI_CIFR_NEGO;107.373284261;M
2011-06;D;04;;INDI_CIFR_NEGO;94.570153191;M
2011-06;D;05;;INDI_CIFR_NEGO;105.839947767;M
2011-06;D;06;;INDI_CIFR_NEGO;120.030880913;M
2011-06;D;07;;INDI_CIFR_NEGO;111.217213289;M
2011-06;D;08;;INDI_CIFR_NEGO;126.943797049;M
2011-07;D;01;;INDI_CIFR_NEGO;104.249472511;M
2011-07;D;02;;INDI_CIFR_NEGO;100.529714511;M
2011-07;D;03;;INDI_CIFR_NEGO;113.895433941;M
2011-07;D;04;;INDI_CIFR_NEGO;98.651310314;M
2011-07;D;05;;INDI_CIFR_NEGO;123.573691092;M
2011-07;D;06;;INDI_CIFR_NEGO;117.990463161;M
2011-07;D;07;;INDI_CIFR_NEGO;111.160844779;M
2011-07;D;08;;INDI_CIFR_NEGO;138.26361938;M
2011-08;D;01;;INDI_CIFR_NEGO;92.259271891;M
2011-08;D;02;;INDI_CIFR_NEGO;88.157213038;M
2011-08;D;03;;INDI_CIFR_NEGO;102.840045255;M
2011-08;D;04;;INDI_CIFR_NEGO;84.98744121;M
2011-08;D;05;;INDI_CIFR_NEGO;133.086157827;M
2011-08;D;06;;INDI_CIFR_NEGO;104.630582816;M
2011-08;D;07;;INDI_CIFR_NEGO;79.412871241;M
2011-08;D;08;;INDI_CIFR_NEGO;124.398563097;M
2011-09;D;01;;INDI_CIFR_NEGO;96.487264822;M
2011-09;D;02;;INDI_CIFR_NEGO;93.412633635;M
2011-09;D;03;;INDI_CIFR_NEGO;104.486006416;M
2011-09;D;04;;INDI_CIFR_NEGO;89.749677256;M
2011-09;D;05;;INDI_CIFR_NEGO;110.365461755;M
2011-09;D;06;;INDI_CIFR_NEGO;119.714136912;M
2011-09;D;07;;INDI_CIFR_NEGO;102.310867614;M
2011-09;D;08;;INDI_CIFR_NEGO;120.050946168;M
2011-10;D;01;;INDI_CIFR_NEGO;97.48890059;M
2011-10;D;02;;INDI_CIFR_NEGO;95.288852545;M
2011-10;D;03;;INDI_CIFR_NEGO;103.283254156;M
2011-10;D;04;;INDI_CIFR_NEGO;87.747443127;M
2011-10;D;05;;INDI_CIFR_NEGO;103.971308672;M
2011-10;D;06;;INDI_CIFR_NEGO;116.331014986;M
2011-10;D;07;;INDI_CIFR_NEGO;118.667237619;M
2011-10;D;08;;INDI_CIFR_NEGO;112.657407639;M
2011-11;D;01;;INDI_CIFR_NEGO;100.353248465;M
2011-11;D;02;;INDI_CIFR_NEGO;102.016570153;M
2011-11;D;03;;INDI_CIFR_NEGO;96.406086621;M
2011-11;D;04;;INDI_CIFR_NEGO;88.644961523;M
2011-11;D;05;;INDI_CIFR_NEGO;83.08307043;M
2011-11;D;06;;INDI_CIFR_NEGO;115.546299342;M
2011-11;D;07;;INDI_CIFR_NEGO;110.506749094;M
2011-11;D;08;;INDI_CIFR_NEGO;103.167468782;M
2011-12;D;01;;INDI_CIFR_NEGO;113.075912792;M
2011-12;D;02;;INDI_CIFR_NEGO;115.806526663;M
2011-12;D;03;;INDI_CIFR_NEGO;106.467287774;M
2011-12;D;04;;INDI_CIFR_NEGO;94.300456477;M
2011-12;D;05;;INDI_CIFR_NEGO;92.709124638;M
2011-12;D;06;;INDI_CIFR_NEGO;129.215933603;M
2011-12;D;07;;INDI_CIFR_NEGO;133.77867948;M
2011-12;D;08;;INDI_CIFR_NEGO;106.736604961;M
2012-01;D;01;;INDI_CIFR_NEGO;94.691766253;M
2012-01;D;02;;INDI_CIFR_NEGO;97.996724328;M
2012-01;D;03;;INDI_CIFR_NEGO;86.695194578;M
2012-01;D;04;;INDI_CIFR_NEGO;80.189671278;M
2012-01;D;05;;INDI_CIFR_NEGO;78.661844981;M
2012-01;D;06;;INDI_CIFR_NEGO;111.578762392;M
2012-01;D;07;;INDI_CIFR_NEGO;94.286597528;M
2012-01;D;08;;INDI_CIFR_NEGO;82.700184015;M
2012-02;D;01;;INDI_CIFR_NEGO;91.314741628;M
2012-02;D;02;;INDI_CIFR_NEGO;92.753815234;M
2012-02;D;03;;INDI_CIFR_NEGO;87.830334648;M
2012-02;D;04;;INDI_CIFR_NEGO;84.042352894;M
2012-02;D;05;;INDI_CIFR_NEGO;77.237818466;M
2012-02;D;06;;INDI_CIFR_NEGO;111.254268634;M
2012-02;D;07;;INDI_CIFR_NEGO;92.149575797;M
2012-02;D;08;;INDI_CIFR_NEGO;87.567769536;M
2012-03;D;01;;INDI_CIFR_NEGO;101.099323705;M
2012-03;D;02;;INDI_CIFR_NEGO;103.403663371;M
2012-03;D;03;;INDI_CIFR_NEGO;95.522086563;M
2012-03;D;04;;INDI_CIFR_NEGO;90.964689992;M
2012-03;D;05;;INDI_CIFR_NEGO;85.362650678;M
2012-03;D;06;;INDI_CIFR_NEGO;115.365522961;M
2012-03;D;07;;INDI_CIFR_NEGO;103.481423436;M
2012-03;D;08;;INDI_CIFR_NEGO;95.876545315;M
2012-04;D;01;;INDI_CIFR_NEGO;94.220271061;M
2012-04;D;02;;INDI_CIFR_NEGO;94.146550261;M
2012-04;D;03;;INDI_CIFR_NEGO;94.39389236;M
2012-04;D;04;;INDI_CIFR_NEGO;85.014066065;M
2012-04;D;05;;INDI_CIFR_NEGO;97.692820057;M
2012-04;D;06;;INDI_CIFR_NEGO;107.272245874;M
2012-04;D;07;;INDI_CIFR_NEGO;99.129261453;M
2012-04;D;08;;INDI_CIFR_NEGO;92.630022959;M
2012-05;D;01;;INDI_CIFR_NEGO;98.272017315;M
2012-05;D;02;;INDI_CIFR_NEGO;98.972836592;M
2012-05;D;03;;INDI_CIFR_NEGO;96.572480706;M
2012-05;D;04;;INDI_CIFR_NEGO;89.408508633;M
2012-05;D;05;;INDI_CIFR_NEGO;96.483170348;M
2012-05;D;06;;INDI_CIFR_NEGO;108.548587104;M
2012-05;D;07;;INDI_CIFR_NEGO;97.798559102;M
2012-05;D;08;;INDI_CIFR_NEGO;101.354032247;M
2012-06;D;01;;INDI_CIFR_NEGO;97.013258906;M
2012-06;D;02;;INDI_CIFR_NEGO;95.690709386;M
2012-06;D;03;;INDI_CIFR_NEGO;100.206604056;M
2012-06;D;04;;INDI_CIFR_NEGO;88.059276457;M
2012-06;D;05;;INDI_CIFR_NEGO;102.448286313;M
2012-06;D;06;;INDI_CIFR_NEGO;114.364174323;M
2012-06;D;07;;INDI_CIFR_NEGO;98.696558424;M
2012-06;D;08;;INDI_CIFR_NEGO;115.259030662;M
2012-07;D;01;;INDI_CIFR_NEGO;97.747794173;M
2012-07;D;02;;INDI_CIFR_NEGO;94.253063057;M
2012-07;D;03;;INDI_CIFR_NEGO;106.193775211;M
2012-07;D;04;;INDI_CIFR_NEGO;89.401270852;M
2012-07;D;05;;INDI_CIFR_NEGO;121.145649886;M
2012-07;D;06;;INDI_CIFR_NEGO;111.572060833;M
2012-07;D;07;;INDI_CIFR_NEGO;109.356224253;M
2012-07;D;08;;INDI_CIFR_NEGO;111.829830395;M
2012-08;D;01;;INDI_CIFR_NEGO;94.859598602;M
2012-08;D;02;;INDI_CIFR_NEGO;91.713931707;M
2012-08;D;03;;INDI_CIFR_NEGO;102.461630641;M
2012-08;D;04;;INDI_CIFR_NEGO;81.644801906;M
2012-08;D;05;;INDI_CIFR_NEGO;130.309721889;M
2012-08;D;06;;INDI_CIFR_NEGO;103.822218275;M
2012-08;D;07;;INDI_CIFR_NEGO;93.389896369;M
2012-08;D;08;;INDI_CIFR_NEGO;113.419659136;M
2012-09;D;01;;INDI_CIFR_NEGO;86.690360195;M
2012-09;D;02;;INDI_CIFR_NEGO;84.105492746;M
2012-09;D;03;;INDI_CIFR_NEGO;92.936695083;M
2012-09;D;04;;INDI_CIFR_NEGO;78.426431414;M
2012-09;D;05;;INDI_CIFR_NEGO;103.896504709;M
2012-09;D;06;;INDI_CIFR_NEGO;105.212445451;M
2012-09;D;07;;INDI_CIFR_NEGO;94.104348817;M
2012-09;D;08;;INDI_CIFR_NEGO;95.069646904;M
2012-10;D;01;;INDI_CIFR_NEGO;92.65063465;M
2012-10;D;02;;INDI_CIFR_NEGO;92.569744553;M
2012-10;D;03;;INDI_CIFR_NEGO;92.84166984;M
2012-10;D;04;;INDI_CIFR_NEGO;87.333106525;M
2012-10;D;05;;INDI_CIFR_NEGO;91.409087126;M
2012-10;D;06;;INDI_CIFR_NEGO;105.31844419;M
2012-10;D;07;;INDI_CIFR_NEGO;95.651226474;M
2012-10;D;08;;INDI_CIFR_NEGO;93.073975193;M
2012-11;D;01;;INDI_CIFR_NEGO;93.61761751;M
2012-11;D;02;;INDI_CIFR_NEGO;95.166830398;M
2012-11;D;03;;INDI_CIFR_NEGO;89.866763076;M
2012-11;D;04;;INDI_CIFR_NEGO;83.586266021;M
2012-11;D;05;;INDI_CIFR_NEGO;73.165181761;M
2012-11;D;06;;INDI_CIFR_NEGO;108.938839457;M
2012-11;D;07;;INDI_CIFR_NEGO;115.934449778;M
2012-11;D;08;;INDI_CIFR_NEGO;85.627857232;M
2012-12;D;01;;INDI_CIFR_NEGO;102.369315005;M
2012-12;D;02;;INDI_CIFR_NEGO;105.254451038;M
2012-12;D;03;;INDI_CIFR_NEGO;95.387559499;M
2012-12;D;04;;INDI_CIFR_NEGO;91.289862997;M
2012-12;D;05;;INDI_CIFR_NEGO;80.280717064;M
2012-12;D;06;;INDI_CIFR_NEGO;117.834717854;M
2012-12;D;07;;INDI_CIFR_NEGO;118.772820126;M
2012-12;D;08;;INDI_CIFR_NEGO;81.271366897;M
2013-01;D;01;;INDI_CIFR_NEGO;90.625841581;M
2013-01;D;02;;INDI_CIFR_NEGO;93.866907234;M
2013-01;D;03;;INDI_CIFR_NEGO;82.781255075;M
2013-01;D;04;;INDI_CIFR_NEGO;82.714192923;M
2013-01;D;05;;INDI_CIFR_NEGO;71.450061699;M
2013-01;D;06;;INDI_CIFR_NEGO;101.5905497;M
2013-01;D;07;;INDI_CIFR_NEGO;87.833503249;M
2013-01;D;08;;INDI_CIFR_NEGO;77.982414881;M
2013-02;D;01;;INDI_CIFR_NEGO;84.298050443;M
2013-02;D;02;;INDI_CIFR_NEGO;85.324925469;M
2013-02;D;03;;INDI_CIFR_NEGO;81.8160856;M
2013-02;D;04;;INDI_CIFR_NEGO;83.686263459;M
2013-02;D;05;;INDI_CIFR_NEGO;68.861437022;M
2013-02;D;06;;INDI_CIFR_NEGO;97.726347811;M
2013-02;D;07;;INDI_CIFR_NEGO;86.489387088;M
2013-02;D;08;;INDI_CIFR_NEGO;78.836026945;M
2013-03;D;01;;INDI_CIFR_NEGO;92.259430485;M
2013-03;D;02;;INDI_CIFR_NEGO;93.542534055;M
2013-03;D;03;;INDI_CIFR_NEGO;89.157346622;M
2013-03;D;04;;INDI_CIFR_NEGO;87.0843922;M
2013-03;D;05;;INDI_CIFR_NEGO;84.091531418;M
2013-03;D;06;;INDI_CIFR_NEGO;100.112984483;M
2013-03;D;07;;INDI_CIFR_NEGO;94.811529409;M
2013-03;D;08;;INDI_CIFR_NEGO;85.293996359;M
2013-04;D;01;;INDI_CIFR_NEGO;92.964641691;M
2013-04;D;02;;INDI_CIFR_NEGO;93.731624281;M
2013-04;D;03;;INDI_CIFR_NEGO;91.112703862;M
2013-04;D;04;;INDI_CIFR_NEGO;91.480964696;M
2013-04;D;05;;INDI_CIFR_NEGO;83.460636235;M
2013-04;D;06;;INDI_CIFR_NEGO;103.03589963;M
2013-04;D;07;;INDI_CIFR_NEGO;92.88390627;M
2013-04;D;08;;INDI_CIFR_NEGO;89.793004489;M
2013-05;D;01;;INDI_CIFR_NEGO;96.588470785;M
2013-05;D;02;;INDI_CIFR_NEGO;96.296598897;M
2013-05;D;03;;INDI_CIFR_NEGO;97.301421083;M
2013-05;D;04;;INDI_CIFR_NEGO;93.521555757;M
2013-05;D;05;;INDI_CIFR_NEGO;94.869314784;M
2013-05;D;06;;INDI_CIFR_NEGO;104.557828962;M
2013-05;D;07;;INDI_CIFR_NEGO;105.873866516;M
2013-05;D;08;;INDI_CIFR_NEGO;93.195495029;M
2013-06;D;01;;INDI_CIFR_NEGO;93.712743384;M
2013-06;D;02;;INDI_CIFR_NEGO;92.347511116;M
2013-06;D;03;;INDI_CIFR_NEGO;97.025312682;M
2013-06;D;04;;INDI_CIFR_NEGO;88.480762762;M
2013-06;D;05;;INDI_CIFR_NEGO;101.368351266;M
2013-06;D;06;;INDI_CIFR_NEGO;101.066321308;M
2013-06;D;07;;INDI_CIFR_NEGO;96.035023922;M
2013-06;D;08;;INDI_CIFR_NEGO;108.647432923;M
2013-07;D;01;;INDI_CIFR_NEGO;98.083709136;M
2013-07;D;02;;INDI_CIFR_NEGO;95.345260226;M
2013-07;D;03;;INDI_CIFR_NEGO;104.722633001;M
2013-07;D;04;;INDI_CIFR_NEGO;92.573081376;M
2013-07;D;05;;INDI_CIFR_NEGO;120.090352896;M
2013-07;D;06;;INDI_CIFR_NEGO;108.382657218;M
2013-07;D;07;;INDI_CIFR_NEGO;96.888479282;M
2013-07;D;08;;INDI_CIFR_NEGO;112.992546608;M
2013-08;D;01;;INDI_CIFR_NEGO;88.88584123;M
2013-08;D;02;;INDI_CIFR_NEGO;85.316078757;M
2013-08;D;03;;INDI_CIFR_NEGO;97.537726878;M
2013-08;D;04;;INDI_CIFR_NEGO;81.657557295;M
2013-08;D;05;;INDI_CIFR_NEGO;135.336140311;M
2013-08;D;06;;INDI_CIFR_NEGO;93.985266314;M
2013-08;D;07;;INDI_CIFR_NEGO;68.986371385;M
2013-08;D;08;;INDI_CIFR_NEGO;105.355832774;M
2013-09;D;01;;INDI_CIFR_NEGO;87.20034593;M
2013-09;D;02;;INDI_CIFR_NEGO;84.593769198;M
2013-09;D;03;;INDI_CIFR_NEGO;93.519184222;M
2013-09;D;04;;INDI_CIFR_NEGO;84.302811359;M
2013-09;D;05;;INDI_CIFR_NEGO;104.846953601;M
2013-09;D;06;;INDI_CIFR_NEGO;99.284772137;M
2013-09;D;07;;INDI_CIFR_NEGO;86.417796746;M
2013-09;D;08;;INDI_CIFR_NEGO;98.527598118;M
2013-10;D;01;;INDI_CIFR_NEGO;93.016566122;M
2013-10;D;02;;INDI_CIFR_NEGO;92.04764418;M
2013-10;D;03;;INDI_CIFR_NEGO;95.369184625;M
2013-10;D;04;;INDI_CIFR_NEGO;93.00673395;M
2013-10;D;05;;INDI_CIFR_NEGO;91.125370775;M
2013-10;D;06;;INDI_CIFR_NEGO;103.481858263;M
2013-10;D;07;;INDI_CIFR_NEGO;100.695923026;M
2013-10;D;08;;INDI_CIFR_NEGO;94.36026272;M
2013-11;D;01;;INDI_CIFR_NEGO;91.222271883;M
2013-11;D;02;;INDI_CIFR_NEGO;92.680460145;M
2013-11;D;03;;INDI_CIFR_NEGO;87.696049022;M
2013-11;D;04;;INDI_CIFR_NEGO;88.257136755;M
2013-11;D;05;;INDI_CIFR_NEGO;73.798739922;M
2013-11;D;06;;INDI_CIFR_NEGO;103.576718911;M
2013-11;D;07;;INDI_CIFR_NEGO;97.539120543;M
2013-11;D;08;;INDI_CIFR_NEGO;83.553287326;M
2013-12;D;01;;INDI_CIFR_NEGO;102.434321271;M
2013-12;D;02;;INDI_CIFR_NEGO;106.071818539;M
2013-12;D;03;;INDI_CIFR_NEGO;93.630267524;M
2013-12;D;04;;INDI_CIFR_NEGO;92.729900344;M
