D_TEMPORAL_0;D_ESTADO_DATO_0;D_ICMA_TIPINDOCUPAC_0;D_TERRITORIO_0;D_IVGS_SERIEIVGS_0;INDICATOR;OBS_VALUE;FREQ
2018-12;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.605993404;M
2019-01;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.67329601;M
2019-01;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.610145112;M
2019-02;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.000728783;M
2019-02;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.947581563;M
2019-03;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.408151866;M
2019-03;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.342134259;M
2019-04;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.059742439;M
2019-04;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.015817522;M
2019-05;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.703632871;M
2019-05;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.63983594;M
2019-06;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.868312331;M
2019-06;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.774852103;M
2019-07;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.757104079;M
2019-07;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.683939562;M
2019-08;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.070565813;M
2019-08;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.995856269;M
2019-09;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.695438156;M
2019-09;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.60465488;M
2019-10;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.539828672;M
2019-10;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.442089327;M
2019-11;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.508729535;M
2019-11;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.406940669;M
2019-12;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.793720844;M
2019-12;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.696431426;M
2020-01;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.74603618;M
2020-01;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.632539254;M
2020-02;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.640552583;M
2020-02;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.516975434;M
2020-03;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-0.591710763;M
2020-03;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-0.698456343;M
2020-04;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-3.11381432;M
2020-04;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-3.172034429;M
2020-05;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-4.024716777;M
2020-05;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-4.02080894;M
2020-06;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-4.571168943;M
2020-06;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-4.608236564;M
2020-07;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-4.113389454;M
2020-07;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-4.097115066;M
2020-08;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-3.730418883;M
2020-08;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-3.667786256;M
2020-09;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-2.961242155;M
2020-09;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-2.875696949;M
2020-10;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-2.957354144;M
2020-10;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-2.856281081;M
2020-11;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-3.647465614;M
2020-11;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-3.573790945;M
2020-12;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-3.915300642;M
2020-12;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-3.827809048;M
2021-01;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-4.071734469;M
2021-01;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-4.020556361;M
2021-02;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-4.499175911;M
2021-02;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-4.447995054;M
2021-03;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-2.946310822;M
2021-03;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-2.87064558;M
2021-04;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-0.279020474;M
2021-04;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-0.132420851;M
2021-05;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.767502629;M
2021-05;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.9057986;M
2021-06;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.899670888;M
2021-06;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);2.061725529;M
2021-07;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);2.453510501;M
2021-07;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);2.597899073;M
2021-08;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.765397006;M
2021-08;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.82951676;M
2021-09;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);2.286922007;M
2021-09;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);2.330505601;M
2021-10;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.784878155;M
2021-10;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.797532575;M
2021-11;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);2.669809144;M
2021-11;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);2.696644379;M
2021-12;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);2.563983908;M
2021-12;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);2.575680758;M
2022-01;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);3.597930211;M
2022-01;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);3.646708994;M
2022-02;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);3.608520459;M
2022-02;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);3.669116924;M
2022-03;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);3.82726404;M
2022-03;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);3.904772188;M
2022-04;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);3.578825676;M
2022-04;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);3.588326679;M
2022-05;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);2.955403031;M
2022-05;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);2.934305847;M
2022-06;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);3.850108295;M
2022-06;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);3.846427408;M
2022-07;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);4.024686574;M
2022-07;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);4.024591871;M
2022-08;40124;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);4.417325057;M
2022-08;40124;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);4.447397978;M
2022-09;40124;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);3.4678678;M
2022-09;40124;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);3.494283295;M
2003-03;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-03;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-04;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-04;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-05;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-05;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-06;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-06;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-07;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-07;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-08;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-08;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-09;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-09;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-10;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-10;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-11;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-11;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-12;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2003-12;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2004-01;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2004-01;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2004-02;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2004-02;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2004-03;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2004-03;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;4.828706031;M
2004-04;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2004-04;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;4.774631585;M
2004-05;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2004-05;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;4.567969826;M
2004-06;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2004-06;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;4.549201159;M
2004-07;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2004-07;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;4.36402345;M
2004-08;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2004-08;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;4.229851421;M
2004-09;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2004-09;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;4.085109915;M
2004-10;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2004-10;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;3.825366583;M
2004-11;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2004-11;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;3.667214969;M
2004-12;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2004-12;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;3.623075987;M
2005-01;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2005-01;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;2.00077609;M
2005-02;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2005-02;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;2.035155806;M
2005-03;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2005-03;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.937705752;M
2005-04;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2005-04;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.79454277;M
2005-05;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2005-05;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.750822619;M
2005-06;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2005-06;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.621427429;M
2005-07;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2005-07;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.590192583;M
2005-08;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2005-08;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.580254659;M
2005-09;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2005-09;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.550750532;M
2005-10;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2005-10;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.604392764;M
2005-11;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2005-11;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.61239708;M
2005-12;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;;M
2005-12;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.624138508;M
2006-01;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.699277214;M
2006-01;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.756053906;M
2006-02;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.618903047;M
2006-02;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.652260743;M
2006-03;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.539148415;M
2006-03;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.579886202;M
2006-04;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.560915778;M
2006-04;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.611599961;M
2006-05;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.555484944;M
2006-05;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.609196943;M
2006-06;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.472234447;M
2006-06;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.537519108;M
2006-07;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.494366766;M
2006-07;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.574962612;M
2006-08;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.498487619;M
2006-08;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.594267722;M
2006-09;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.464427707;M
2006-09;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.559874608;M
2006-10;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.414123161;M
2006-10;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.508493521;M
2006-11;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.394128422;M
2006-11;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.482946584;M
2006-12;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.332478109;M
2006-12;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.410326024;M
2007-01;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.636068681;M
2007-01;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.5804052;M
2007-02;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.594081797;M
2007-02;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.552634417;M
2007-03;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.736919421;M
2007-03;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.696150198;M
2007-04;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.774459104;M
2007-04;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.726545884;M
2007-05;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.769338124;M
2007-05;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.71817347;M
2007-06;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.831548306;M
2007-06;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.774974295;M
2007-07;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.849604511;M
2007-07;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.792626423;M
2007-08;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.940610324;M
2007-08;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.88567601;M
2007-09;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.019389337;M
2007-09;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.965929874;M
2007-10;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.198961593;M
2007-10;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.149400636;M
2007-11;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.292666406;M
2007-11;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.252522347;M
2007-12;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.352952271;M
2007-12;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.32141903;M
2008-01;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.267520013;M
2008-01;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.320043619;M
2008-02;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.318066411;M
2008-02;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.35995842;M
2008-03;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.191051834;M
2008-03;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.216485026;M
2008-04;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.143623089;M
2008-04;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.175958982;M
2008-05;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.144302218;M
2008-05;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.186414976;M
2008-06;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.015252417;M
2008-06;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.053038095;M
2008-07;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.981428935;M
2008-07;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;1.003561266;M
2008-08;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.75588193;M
2008-08;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.768369919;M
2008-09;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.618534211;M
2008-09;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.628413457;M
2008-10;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.29174609;M
2008-10;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.30118305;M
2008-11;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-0.003493011;M
2008-11;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;0.002918557;M
2008-12;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-0.354415391;M
2008-12;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-0.349884584;M
2009-01;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-3.984246003;M
2009-01;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-3.848477381;M
2009-02;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-4.260373526;M
2009-02;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-4.156753146;M
2009-03;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-4.520516601;M
2009-03;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-4.444014151;M
2009-04;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-4.830083185;M
2009-04;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-4.77879967;M
2009-05;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-5.081203197;M
2009-05;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-5.049959015;M
2009-06;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-5.249560445;M
2009-06;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-5.217449446;M
2009-07;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-5.408600376;M
2009-07;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-5.386083531;M
2009-08;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-5.272342612;M
2009-08;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-5.251447785;M
2009-09;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-5.151573216;M
2009-09;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-5.127430225;M
2009-10;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-4.977512075;M
2009-10;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-4.950378487;M
2009-11;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-4.811215002;M
2009-11;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-4.779717518;M
2009-12;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-4.70118737;M
2009-12;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-4.667949725;M
2010-01;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-2.093516899;M
2010-01;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-2.110508674;M
2010-02;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.8140232;M
2010-02;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.803866435;M
2010-03;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.98047154;M
2010-03;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.947172518;M
2010-04;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.814108364;M
2010-04;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.775829762;M
2010-05;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.656822441;M
2010-05;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.626965774;M
2010-06;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.37833284;M
2010-06;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.356667839;M
2010-07;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.249679741;M
2010-07;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.220871688;M
2010-08;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.26937951;M
2010-08;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.247028689;M
2010-09;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.354027219;M
2010-09;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.335214764;M
2010-10;40123;61596;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.379795687;M
2010-10;40123;61597;3143;277795;Índice de empleo. Tasa de variacion de la media de lo que va de año;-1.365574922;M
