TEMPORAL;LUGARNACIMIEN;SEXO;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
;;;;ANDALUCES;66.0;A
;;;;ANDALUCES;8571.0;A
;;;;ANDALUCES;996.0;A
;;;;ANDALUCES;9567.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;35.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;3165.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;20.0;A
;;;;ANDALUCES;221.0;A
;;;;ANDALUCES;3475.0;A
;;;;ANDALUCES;490.0;A
;;;;ANDALUCES;3965.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;18.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;1544.0;A
;;;;ANDALUCES;1.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;103.0;A
;;;;ANDALUCES;1692.0;A
;;;;ANDALUCES;252.0;A
;;;;ANDALUCES;1944.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;1621.0;A
;;;;ANDALUCES;2.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;118.0;A
;;;;ANDALUCES;1783.0;A
;;;;ANDALUCES;238.0;A
;;;;ANDALUCES;2021.0;A
;;;;ANDALUCES;30.0;A
;;;;ANDALUCES;46.0;A
;;;;ANDALUCES;55.0;A
;;;;ANDALUCES;178.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;5654.0;A
;;;;ANDALUCES;139.0;A
;;;;ANDALUCES;99.0;A
;;;;ANDALUCES;6211.0;A
;;;;ANDALUCES;2111.0;A
;;;;ANDALUCES;8322.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;20.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;79.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;2769.0;A
;;;;ANDALUCES;73.0;A
;;;;ANDALUCES;51.0;A
;;;;ANDALUCES;3034.0;A
;;;;ANDALUCES;1013.0;A
;;;;ANDALUCES;4047.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;26.0;A
;;;;ANDALUCES;33.0;A
;;;;ANDALUCES;99.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;2885.0;A
;;;;ANDALUCES;66.0;A
;;;;ANDALUCES;48.0;A
;;;;ANDALUCES;3177.0;A
;;;;ANDALUCES;1098.0;A
;;;;ANDALUCES;4275.0;A
;;;;ANDALUCES;38.0;A
;;;;ANDALUCES;194.0;A
;;;;ANDALUCES;38.0;A
;;;;ANDALUCES;113.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;21.0;A
;;;;ANDALUCES;15584.0;A
;;;;ANDALUCES;153.0;A
;;;;ANDALUCES;16153.0;A
;;;;ANDALUCES;1662.0;A
;;;;ANDALUCES;17815.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;94.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;55.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;7660.0;A
;;;;ANDALUCES;75.0;A
;;;;ANDALUCES;7937.0;A
;;;;ANDALUCES;813.0;A
;;;;ANDALUCES;8750.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;100.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;58.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;7924.0;A
;;;;ANDALUCES;78.0;A
;;;;ANDALUCES;8216.0;A
;;;;ANDALUCES;849.0;A
;;;;ANDALUCES;9065.0;A
;;;;ANDALUCES;29.0;A
;;;;ANDALUCES;340.0;A
;;;;ANDALUCES;109.0;A
;;;;ANDALUCES;87.0;A
;;;;ANDALUCES;134.0;A
;;;;ANDALUCES;18.0;A
;;;;ANDALUCES;240.0;A
;;;;ANDALUCES;14369.0;A
;;;;ANDALUCES;15326.0;A
;;;;ANDALUCES;1920.0;A
;;;;ANDALUCES;17246.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;137.0;A
;;;;ANDALUCES;52.0;A
;;;;ANDALUCES;47.0;A
;;;;ANDALUCES;71.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;137.0;A
;;;;ANDALUCES;7001.0;A
;;;;ANDALUCES;7468.0;A
;;;;ANDALUCES;1005.0;A
;;;;ANDALUCES;8473.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;203.0;A
;;;;ANDALUCES;57.0;A
;;;;ANDALUCES;40.0;A
;;;;ANDALUCES;63.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;103.0;A
;;;;ANDALUCES;7368.0;A
;;;;ANDALUCES;7858.0;A
;;;;ANDALUCES;915.0;A
;;;;ANDALUCES;8773.0;A
;;;;ANDALUCES;11315.0;A
;;;;ANDALUCES;13407.0;A
;;;;ANDALUCES;8989.0;A
;;;;ANDALUCES;16676.0;A
;;;;ANDALUCES;3379.0;A
;;;;ANDALUCES;5832.0;A
;;;;ANDALUCES;17016.0;A
;;;;ANDALUCES;15574.0;A
;;;;ANDALUCES;92188.0;A
;;;;ANDALUCES;13049.0;A
;;;;ANDALUCES;105237.0;A
;;;;ANDALUCES;5501.0;A
;;;;ANDALUCES;6428.0;A
;;;;ANDALUCES;4502.0;A
;;;;ANDALUCES;8198.0;A
;;;;ANDALUCES;1656.0;A
;;;;ANDALUCES;2853.0;A
;;;;ANDALUCES;8380.0;A
;;;;ANDALUCES;7617.0;A
;;;;ANDALUCES;45135.0;A
;;;;ANDALUCES;6600.0;A
;;;;ANDALUCES;51735.0;A
;;;;ANDALUCES;5814.0;A
;;;;ANDALUCES;6979.0;A
;;;;ANDALUCES;4487.0;A
;;;;ANDALUCES;8478.0;A
;;;;ANDALUCES;1723.0;A
;;;;ANDALUCES;2979.0;A
;;;;ANDALUCES;8636.0;A
;;;;ANDALUCES;7957.0;A
;;;;ANDALUCES;47053.0;A
;;;;ANDALUCES;6449.0;A
;;;;ANDALUCES;53502.0;A
;;;;ANDALUCES;11171.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;95.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;62.0;A
;;;;ANDALUCES;52.0;A
;;;;ANDALUCES;11423.0;A
;;;;ANDALUCES;1303.0;A
;;;;ANDALUCES;12726.0;A
;;;;ANDALUCES;5402.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;34.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;36.0;A
;;;;ANDALUCES;27.0;A
;;;;ANDALUCES;5521.0;A
;;;;ANDALUCES;699.0;A
;;;;ANDALUCES;6220.0;A
;;;;ANDALUCES;5769.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;61.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;26.0;A
;;;;ANDALUCES;25.0;A
;;;;ANDALUCES;5902.0;A
;;;;ANDALUCES;604.0;A
;;;;ANDALUCES;6506.0;A
;;;;ANDALUCES;26.0;A
;;;;ANDALUCES;13178.0;A
;;;;ANDALUCES;35.0;A
;;;;ANDALUCES;73.0;A
;;;;ANDALUCES;32.0;A
;;;;ANDALUCES;13.0;A
;;;;ANDALUCES;424.0;A
;;;;ANDALUCES;386.0;A
;;;;ANDALUCES;14167.0;A
;;;;ANDALUCES;1703.0;A
;;;;ANDALUCES;15870.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;6338.0;A
;;;;ANDALUCES;20.0;A
;;;;ANDALUCES;36.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;198.0;A
;;;;ANDALUCES;202.0;A
;;;;ANDALUCES;6841.0;A
;;;;ANDALUCES;849.0;A
;;;;ANDALUCES;7690.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;6840.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;37.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;226.0;A
;;;;ANDALUCES;184.0;A
;;;;ANDALUCES;7326.0;A
;;;;ANDALUCES;854.0;A
;;;;ANDALUCES;8180.0;A
;;;;ANDALUCES;27.0;A
;;;;ANDALUCES;68.0;A
;;;;ANDALUCES;8996.0;A
;;;;ANDALUCES;77.0;A
;;;;ANDALUCES;19.0;A
;;;;ANDALUCES;36.0;A
;;;;ANDALUCES;290.0;A
;;;;ANDALUCES;195.0;A
;;;;ANDALUCES;9708.0;A
;;;;ANDALUCES;1914.0;A
;;;;ANDALUCES;11622.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;36.0;A
;;;;ANDALUCES;4498.0;A
;;;;ANDALUCES;39.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;19.0;A
;;;;ANDALUCES;133.0;A
;;;;ANDALUCES;106.0;A
;;;;ANDALUCES;4855.0;A
;;;;ANDALUCES;942.0;A
;;;;ANDALUCES;5797.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;32.0;A
;;;;ANDALUCES;4498.0;A
;;;;ANDALUCES;38.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;157.0;A
;;;;ANDALUCES;89.0;A
;;;;ANDALUCES;4853.0;A
;;;;ANDALUCES;972.0;A
;;;;ANDALUCES;5825.0;A
;;;;ANDALUCES;207.0;A
;;;;ANDALUCES;72.0;A
;;;;ANDALUCES;55.0;A
;;;;ANDALUCES;16458.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;86.0;A
;;;;ANDALUCES;304.0;A
;;;;ANDALUCES;125.0;A
;;;;ANDALUCES;17316.0;A
;;;;ANDALUCES;2147.0;A
;;;;ANDALUCES;19463.0;A
;;;;ANDALUCES;108.0;A
;;;;ANDALUCES;38.0;A
;;;;ANDALUCES;25.0;A
;;;;ANDALUCES;8071.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;39.0;A
;;;;ANDALUCES;155.0;A
;;;;ANDALUCES;64.0;A
;;;;ANDALUCES;8504.0;A
;;;;ANDALUCES;1116.0;A
;;;;ANDALUCES;9620.0;A
;;;;ANDALUCES;99.0;A
;;;;ANDALUCES;34.0;A
;;;;ANDALUCES;30.0;A
;;;;ANDALUCES;8387.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;47.0;A
;;;;ANDALUCES;149.0;A
;;;;ANDALUCES;61.0;A
;;;;ANDALUCES;8812.0;A
;;;;ANDALUCES;1031.0;A
;;;;ANDALUCES;9843.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;34.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;18.0;A
;;;;ANDALUCES;3272.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;230.0;A
;;;;ANDALUCES;3595.0;A
;;;;ANDALUCES;495.0;A
;;;;ANDALUCES;4090.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;1571.0;A
;;;;ANDALUCES;1.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;105.0;A
;;;;ANDALUCES;1723.0;A
;;;;ANDALUCES;253.0;A
;;;;ANDALUCES;1976.0;A
;;;;ANDALUCES;2.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;1701.0;A
;;;;ANDALUCES;2.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;125.0;A
;;;;ANDALUCES;1872.0;A
;;;;ANDALUCES;242.0;A
;;;;ANDALUCES;2114.0;A
;;;;ANDALUCES;38.0;A
;;;;ANDALUCES;42.0;A
;;;;ANDALUCES;60.0;A
;;;;ANDALUCES;193.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;5818.0;A
;;;;ANDALUCES;152.0;A
;;;;ANDALUCES;113.0;A
;;;;ANDALUCES;6425.0;A
;;;;ANDALUCES;2166.0;A
;;;;ANDALUCES;8591.0;A
;;;;ANDALUCES;20.0;A
;;;;ANDALUCES;18.0;A
;;;;ANDALUCES;27.0;A
;;;;ANDALUCES;84.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;2847.0;A
;;;;ANDALUCES;78.0;A
;;;;ANDALUCES;55.0;A
;;;;ANDALUCES;3132.0;A
;;;;ANDALUCES;1052.0;A
;;;;ANDALUCES;4184.0;A
;;;;ANDALUCES;18.0;A
;;;;ANDALUCES;24.0;A
;;;;ANDALUCES;33.0;A
;;;;ANDALUCES;109.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;2971.0;A
;;;;ANDALUCES;74.0;A
;;;;ANDALUCES;58.0;A
;;;;ANDALUCES;3293.0;A
;;;;ANDALUCES;1114.0;A
;;;;ANDALUCES;4407.0;A
;;;;ANDALUCES;39.0;A
;;;;ANDALUCES;201.0;A
;;;;ANDALUCES;38.0;A
;;;;ANDALUCES;130.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;16324.0;A
;;;;ANDALUCES;170.0;A
;;;;ANDALUCES;16940.0;A
;;;;ANDALUCES;1756.0;A
;;;;ANDALUCES;18696.0;A
;;;;ANDALUCES;25.0;A
;;;;ANDALUCES;99.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;60.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;8043.0;A
;;;;ANDALUCES;83.0;A
;;;;ANDALUCES;8342.0;A
;;;;ANDALUCES;865.0;A
;;;;ANDALUCES;9207.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;102.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;70.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;8281.0;A
;;;;ANDALUCES;87.0;A
;;;;ANDALUCES;8598.0;A
;;;;ANDALUCES;891.0;A
;;;;ANDALUCES;9489.0;A
;;;;ANDALUCES;24.0;A
;;;;ANDALUCES;355.0;A
;;;;ANDALUCES;104.0;A
;;;;ANDALUCES;83.0;A
;;;;ANDALUCES;143.0;A
;;;;ANDALUCES;20.0;A
;;;;ANDALUCES;254.0;A
;;;;ANDALUCES;15095.0;A
;;;;ANDALUCES;16078.0;A
;;;;ANDALUCES;2015.0;A
;;;;ANDALUCES;18093.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;143.0;A
;;;;ANDALUCES;47.0;A
;;;;ANDALUCES;45.0;A
;;;;ANDALUCES;73.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;144.0;A
;;;;ANDALUCES;7343.0;A
;;;;ANDALUCES;7817.0;A
;;;;ANDALUCES;1047.0;A
;;;;ANDALUCES;8864.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;212.0;A
;;;;ANDALUCES;57.0;A
;;;;ANDALUCES;38.0;A
;;;;ANDALUCES;70.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;110.0;A
;;;;ANDALUCES;7752.0;A
;;;;ANDALUCES;8261.0;A
;;;;ANDALUCES;968.0;A
;;;;ANDALUCES;9229.0;A
;;;;ANDALUCES;11540.0;A
;;;;ANDALUCES;13967.0;A
;;;;ANDALUCES;9311.0;A
;;;;ANDALUCES;17127.0;A
;;;;ANDALUCES;3500.0;A
;;;;ANDALUCES;6009.0;A
;;;;ANDALUCES;17832.0;A
;;;;ANDALUCES;16366.0;A
;;;;ANDALUCES;95652.0;A
;;;;ANDALUCES;13499.0;A
;;;;ANDALUCES;109151.0;A
;;;;ANDALUCES;5607.0;A
;;;;ANDALUCES;6696.0;A
;;;;ANDALUCES;4645.0;A
;;;;ANDALUCES;8377.0;A
;;;;ANDALUCES;1686.0;A
;;;;ANDALUCES;2941.0;A
;;;;ANDALUCES;8798.0;A
;;;;ANDALUCES;7985.0;A
;;;;ANDALUCES;46735.0;A
;;;;ANDALUCES;6823.0;A
;;;;ANDALUCES;53558.0;A
;;;;ANDALUCES;5933.0;A
;;;;ANDALUCES;7271.0;A
;;;;ANDALUCES;4666.0;A
;;;;ANDALUCES;8750.0;A
;;;;ANDALUCES;1814.0;A
;;;;ANDALUCES;3068.0;A
;;;;ANDALUCES;9034.0;A
;;;;ANDALUCES;8381.0;A
;;;;ANDALUCES;48917.0;A
;;;;ANDALUCES;6676.0;A
;;;;ANDALUCES;55593.0;A
2018;;;;ANDALUCES;11315.0;A
2018;;;;ANDALUCES;20.0;A
2018;;;;ANDALUCES;15.0;A
2018;;;;ANDALUCES;110.0;A
2018;;;;ANDALUCES;1.0;A
2018;;;;ANDALUCES;10.0;A
2018;;;;ANDALUCES;60.0;A
2018;;;;ANDALUCES;58.0;A
2018;;;;ANDALUCES;11589.0;A
2018;;;;ANDALUCES;1329.0;A
2018;;;;ANDALUCES;12918.0;A
2018;;;;ANDALUCES;5476.0;A
2018;;;;ANDALUCES;9.0;A
2018;;;;ANDALUCES;8.0;A
2018;;;;ANDALUCES;43.0;A
2018;;;;ANDALUCES;7.0;A
2018;;;;ANDALUCES;32.0;A
2018;;;;ANDALUCES;29.0;A
2018;;;;ANDALUCES;5604.0;A
2018;;;;ANDALUCES;703.0;A
2018;;;;ANDALUCES;6307.0;A
2018;;;;ANDALUCES;5839.0;A
2018;;;;ANDALUCES;11.0;A
2018;;;;ANDALUCES;7.0;A
2018;;;;ANDALUCES;67.0;A
2018;;;;ANDALUCES;1.0;A
2018;;;;ANDALUCES;3.0;A
2018;;;;ANDALUCES;28.0;A
2018;;;;ANDALUCES;29.0;A
2018;;;;ANDALUCES;5985.0;A
2018;;;;ANDALUCES;626.0;A
2018;;;;ANDALUCES;6611.0;A
2018;;;;ANDALUCES;26.0;A
2018;;;;ANDALUCES;13576.0;A
2018;;;;ANDALUCES;32.0;A
2018;;;;ANDALUCES;83.0;A
2018;;;;ANDALUCES;35.0;A
2018;;;;ANDALUCES;13.0;A
2018;;;;ANDALUCES;428.0;A
2018;;;;ANDALUCES;400.0;A
2018;;;;ANDALUCES;14593.0;A
2018;;;;ANDALUCES;1791.0;A
2018;;;;ANDALUCES;16384.0;A
2018;;;;ANDALUCES;17.0;A
2018;;;;ANDALUCES;6593.0;A
2018;;;;ANDALUCES;16.0;A
2018;;;;ANDALUCES;37.0;A
2018;;;;ANDALUCES;25.0;A
2018;;;;ANDALUCES;8.0;A
2018;;;;ANDALUCES;201.0;A
2018;;;;ANDALUCES;205.0;A
2018;;;;ANDALUCES;7102.0;A
2018;;;;ANDALUCES;915.0;A
2018;;;;ANDALUCES;8017.0;A
2018;;;;ANDALUCES;9.0;A
2018;;;;ANDALUCES;6983.0;A
2018;;;;ANDALUCES;16.0;A
2018;;;;ANDALUCES;46.0;A
2018;;;;ANDALUCES;10.0;A
2018;;;;ANDALUCES;5.0;A
2018;;;;ANDALUCES;227.0;A
2018;;;;ANDALUCES;195.0;A
2018;;;;ANDALUCES;7491.0;A
2018;;;;ANDALUCES;876.0;A
2018;;;;ANDALUCES;8367.0;A
2018;;;;ANDALUCES;25.0;A
2018;;;;ANDALUCES;81.0;A
2018;;;;ANDALUCES;9069.0;A
2018;;;;ANDALUCES;83.0;A
2018;;;;ANDALUCES;22.0;A
2018;;;;ANDALUCES;44.0;A
2018;;;;ANDALUCES;293.0;A
2018;;;;ANDALUCES;211.0;A
2018;;;;ANDALUCES;9828.0;A
2018;;;;ANDALUCES;1925.0;A
2018;;;;ANDALUCES;11753.0;A
2018;;;;ANDALUCES;15.0;A
2018;;;;ANDALUCES;44.0;A
2018;;;;ANDALUCES;4535.0;A
2018;;;;ANDALUCES;40.0;A
2018;;;;ANDALUCES;9.0;A
2018;;;;ANDALUCES;23.0;A
2018;;;;ANDALUCES;139.0;A
2018;;;;ANDALUCES;116.0;A
2018;;;;ANDALUCES;4921.0;A
2018;;;;ANDALUCES;954.0;A
2018;;;;ANDALUCES;5875.0;A
2018;;;;ANDALUCES;10.0;A
2018;;;;ANDALUCES;37.0;A
2018;;;;ANDALUCES;4534.0;A
2018;;;;ANDALUCES;43.0;A
2018;;;;ANDALUCES;13.0;A
2018;;;;ANDALUCES;21.0;A
2018;;;;ANDALUCES;154.0;A
2018;;;;ANDALUCES;95.0;A
2018;;;;ANDALUCES;4907.0;A
2018;;;;ANDALUCES;971.0;A
2018;;;;ANDALUCES;5878.0;A
2018;;;;ANDALUCES;213.0;A
2018;;;;ANDALUCES;80.0;A
2018;;;;ANDALUCES;56.0;A
2018;;;;ANDALUCES;16463.0;A
2018;;;;ANDALUCES;9.0;A
2018;;;;ANDALUCES;83.0;A
2018;;;;ANDALUCES;313.0;A
2018;;;;ANDALUCES;117.0;A
2018;;;;ANDALUCES;17334.0;A
2018;;;;ANDALUCES;2202.0;A
2018;;;;ANDALUCES;19536.0;A
2018;;;;ANDALUCES;109.0;A
2018;;;;ANDALUCES;41.0;A
2018;;;;ANDALUCES;25.0;A
2018;;;;ANDALUCES;8089.0;A
2018;;;;ANDALUCES;5.0;A
2018;;;;ANDALUCES;36.0;A
2018;;;;ANDALUCES;161.0;A
2018;;;;ANDALUCES;67.0;A
2018;;;;ANDALUCES;8533.0;A
2018;;;;ANDALUCES;1155.0;A
2018;;;;ANDALUCES;9688.0;A
2018;;;;ANDALUCES;104.0;A
2018;;;;ANDALUCES;39.0;A
2018;;;;ANDALUCES;31.0;A
2018;;;;ANDALUCES;8374.0;A
2018;;;;ANDALUCES;4.0;A
2018;;;;ANDALUCES;47.0;A
2018;;;;ANDALUCES;152.0;A
2018;;;;ANDALUCES;50.0;A
2018;;;;ANDALUCES;8801.0;A
2018;;;;ANDALUCES;1047.0;A
2018;;;;ANDALUCES;9848.0;A
2018;;;;ANDALUCES;8.0;A
2018;;;;ANDALUCES;36.0;A
2018;;;;ANDALUCES;8.0;A
2018;;;;ANDALUCES;20.0;A
2018;;;;ANDALUCES;3413.0;A
2018;;;;ANDALUCES;4.0;A
2018;;;;ANDALUCES;24.0;A
2018;;;;ANDALUCES;231.0;A
2018;;;;ANDALUCES;3744.0;A
2018;;;;ANDALUCES;504.0;A
2018;;;;ANDALUCES;4248.0;A
2018;;;;ANDALUCES;6.0;A
2018;;;;ANDALUCES;18.0;A
2018;;;;ANDALUCES;4.0;A
2018;;;;ANDALUCES;8.0;A
2018;;;;ANDALUCES;1656.0;A
2018;;;;ANDALUCES;1.0;A
2018;;;;ANDALUCES;13.0;A
2018;;;;ANDALUCES;104.0;A
2018;;;;ANDALUCES;1810.0;A
2018;;;;ANDALUCES;260.0;A
2018;;;;ANDALUCES;2070.0;A
2018;;;;ANDALUCES;2.0;A
2018;;;;ANDALUCES;18.0;A
2018;;;;ANDALUCES;4.0;A
2018;;;;ANDALUCES;12.0;A
2018;;;;ANDALUCES;1757.0;A
2018;;;;ANDALUCES;3.0;A
2018;;;;ANDALUCES;11.0;A
2018;;;;ANDALUCES;127.0;A
2018;;;;ANDALUCES;1934.0;A
2018;;;;ANDALUCES;244.0;A
2018;;;;ANDALUCES;2178.0;A
2018;;;;ANDALUCES;39.0;A
2018;;;;ANDALUCES;43.0;A
2018;;;;ANDALUCES;61.0;A
2018;;;;ANDALUCES;190.0;A
2018;;;;ANDALUCES;11.0;A
2018;;;;ANDALUCES;5866.0;A
2018;;;;ANDALUCES;161.0;A
2018;;;;ANDALUCES;104.0;A
2018;;;;ANDALUCES;6475.0;A
2018;;;;ANDALUCES;2149.0;A
2018;;;;ANDALUCES;8624.0;A
2018;;;;ANDALUCES;20.0;A
2018;;;;ANDALUCES;18.0;A
2018;;;;ANDALUCES;26.0;A
2018;;;;ANDALUCES;86.0;A
2018;;;;ANDALUCES;4.0;A
2018;;;;ANDALUCES;2880.0;A
2018;;;;ANDALUCES;78.0;A
2018;;;;ANDALUCES;51.0;A
2018;;;;ANDALUCES;3163.0;A
2018;;;;ANDALUCES;1049.0;A
2018;;;;ANDALUCES;4212.0;A
2018;;;;ANDALUCES;19.0;A
2018;;;;ANDALUCES;25.0;A
2018;;;;ANDALUCES;35.0;A
2018;;;;ANDALUCES;104.0;A
2018;;;;ANDALUCES;7.0;A
2018;;;;ANDALUCES;2986.0;A
2018;;;;ANDALUCES;83.0;A
2018;;;;ANDALUCES;53.0;A
2018;;;;ANDALUCES;3312.0;A
2018;;;;ANDALUCES;1100.0;A
2018;;;;ANDALUCES;4412.0;A
2018;;;;ANDALUCES;43.0;A
2018;;;;ANDALUCES;209.0;A
2018;;;;ANDALUCES;42.0;A
2018;;;;ANDALUCES;134.0;A
2018;;;;ANDALUCES;14.0;A
2018;;;;ANDALUCES;22.0;A
2018;;;;ANDALUCES;16775.0;A
2018;;;;ANDALUCES;172.0;A
2018;;;;ANDALUCES;17411.0;A
2018;;;;ANDALUCES;1810.0;A
2018;;;;ANDALUCES;19221.0;A
2018;;;;ANDALUCES;27.0;A
2018;;;;ANDALUCES;104.0;A
2018;;;;ANDALUCES;19.0;A
2018;;;;ANDALUCES;65.0;A
2018;;;;ANDALUCES;4.0;A
2018;;;;ANDALUCES;10.0;A
2018;;;;ANDALUCES;8286.0;A
2018;;;;ANDALUCES;80.0;A
2018;;;;ANDALUCES;8595.0;A
2018;;;;ANDALUCES;888.0;A
2018;;;;ANDALUCES;9483.0;A
2018;;;;ANDALUCES;16.0;A
2018;;;;ANDALUCES;105.0;A
2018;;;;ANDALUCES;23.0;A
2018;;;;ANDALUCES;69.0;A
2018;;;;ANDALUCES;10.0;A
2018;;;;ANDALUCES;12.0;A
2018;;;;ANDALUCES;8489.0;A
2018;;;;ANDALUCES;92.0;A
2018;;;;ANDALUCES;8816.0;A
2018;;;;ANDALUCES;922.0;A
2018;;;;ANDALUCES;9738.0;A
2018;;;;ANDALUCES;34.0;A
2018;;;;ANDALUCES;360.0;A
2018;;;;ANDALUCES;104.0;A
2018;;;;ANDALUCES;86.0;A
2018;;;;ANDALUCES;155.0;A
2018;;;;ANDALUCES;23.0;A
2018;;;;ANDALUCES;263.0;A
2018;;;;ANDALUCES;15675.0;A
2018;;;;ANDALUCES;16700.0;A
2018;;;;ANDALUCES;2060.0;A
2018;;;;ANDALUCES;18760.0;A
2018;;;;ANDALUCES;19.0;A
2018;;;;ANDALUCES;145.0;A
2018;;;;ANDALUCES;46.0;A
2018;;;;ANDALUCES;44.0;A
2018;;;;ANDALUCES;81.0;A
2018;;;;ANDALUCES;11.0;A
2018;;;;ANDALUCES;145.0;A
2018;;;;ANDALUCES;7661.0;A
2018;;;;ANDALUCES;8152.0;A
2018;;;;ANDALUCES;1067.0;A
2018;;;;ANDALUCES;9219.0;A
2018;;;;ANDALUCES;15.0;A
2018;;;;ANDALUCES;215.0;A
2018;;;;ANDALUCES;58.0;A
2018;;;;ANDALUCES;42.0;A
2018;;;;ANDALUCES;74.0;A
2018;;;;ANDALUCES;12.0;A
2018;;;;ANDALUCES;118.0;A
2018;;;;ANDALUCES;8014.0;A
2018;;;;ANDALUCES;8548.0;A
2018;;;;ANDALUCES;993.0;A
2018;;;;ANDALUCES;9541.0;A
2018;;;;ANDALUCES;11703.0;A
2018;;;;ANDALUCES;14405.0;A
2018;;;;ANDALUCES;9387.0;A
