TEMPORAL;TERRITORIO;ESTADOCIVIL;ESTADOCIVILC2;INDICATOR;OBS_VALUE;FREQ
2000;18;5;00;DIVORCIOS;27.234196;A
2000;18;5;1;DIVORCIOS;17.330852;A
2000;18;5;3;DIVORCIOS;3.713754;A
2000;18;5;5;DIVORCIOS;6.18959;A
2000;18;NC;00;DIVORCIOS;13.617098;A
2000;18;NC;NC;DIVORCIOS;13.617098;A
2000;21;00;00;DIVORCIOS;376.999989;A
2000;21;00;1;DIVORCIOS;217.704219;A
2000;21;00;3;DIVORCIOS;1.769953;A
2000;21;00;NC;DIVORCIOS;157.525817;A
2000;21;1;00;DIVORCIOS;215.934266;A
2000;21;1;1;DIVORCIOS;210.624407;A
2000;21;1;NC;DIVORCIOS;5.309859;A
2000;21;3;00;DIVORCIOS;1.769953;A
2000;21;3;3;DIVORCIOS;1.769953;A
2000;21;5;00;DIVORCIOS;5.309859;A
2000;21;5;1;DIVORCIOS;5.309859;A
2000;21;NC;00;DIVORCIOS;153.985911;A
2000;21;NC;1;DIVORCIOS;1.769953;A
2000;21;NC;NC;DIVORCIOS;152.215958;A
2000;23;00;00;DIVORCIOS;255.999936;A
2000;23;00;1;DIVORCIOS;182.666621;A
2000;23;00;NC;DIVORCIOS;73.333315;A
2000;23;1;00;DIVORCIOS;219.999945;A
2000;23;1;1;DIVORCIOS;170.666624;A
2000;23;1;NC;DIVORCIOS;49.333321;A
2000;23;3;00;DIVORCIOS;2.666666;A
2000;23;3;1;DIVORCIOS;1.333333;A
2000;23;3;NC;DIVORCIOS;1.333333;A
2000;23;5;00;DIVORCIOS;10.666664;A
2000;23;5;1;DIVORCIOS;9.333331;A
2000;23;5;NC;DIVORCIOS;1.333333;A
2000;23;NC;00;DIVORCIOS;22.666661;A
2000;23;NC;1;DIVORCIOS;1.333333;A
2000;23;NC;NC;DIVORCIOS;21.333328;A
2000;29;00;00;DIVORCIOS;1409.0005;A
2000;29;00;1;DIVORCIOS;1205.3232;A
2000;29;00;3;DIVORCIOS;2.7901;A
2000;29;00;5;DIVORCIOS;32.08615;A
2000;29;00;NC;DIVORCIOS;168.80105;A
2000;29;1;00;DIVORCIOS;1247.1747;A
2000;29;1;1;DIVORCIOS;1163.4717;A
2000;29;1;3;DIVORCIOS;2.7901;A
2000;29;1;5;DIVORCIOS;15.34555;A
2000;29;1;NC;DIVORCIOS;65.56735;A
2000;29;3;00;DIVORCIOS;8.3703;A
2000;29;3;1;DIVORCIOS;5.5802;A
2000;29;3;5;DIVORCIOS;2.7901;A
2000;29;5;00;DIVORCIOS;48.82675;A
2000;29;5;1;DIVORCIOS;33.4812;A
2000;29;5;5;DIVORCIOS;13.9505;A
2000;29;5;NC;DIVORCIOS;1.39505;A
2000;29;NC;00;DIVORCIOS;104.62875;A
2000;29;NC;1;DIVORCIOS;2.7901;A
2000;29;NC;NC;DIVORCIOS;101.83865;A
2000;41;00;00;DIVORCIOS;1220.999598;A
2000;41;00;1;DIVORCIOS;1134.4944;A
2000;41;00;3;DIVORCIOS;1.418118;A
2000;41;00;5;DIVORCIOS;17.017416;A
2000;41;00;NC;DIVORCIOS;68.069664;A
2000;41;1;00;DIVORCIOS;1140.166872;A
2000;41;1;1;DIVORCIOS;1101.877686;A
2000;41;1;3;DIVORCIOS;1.418118;A
2000;41;1;5;DIVORCIOS;7.09059;A
2000;41;1;NC;DIVORCIOS;29.780478;A
2000;41;3;00;DIVORCIOS;11.344944;A
2000;41;3;1;DIVORCIOS;9.926826;A
2000;41;3;5;DIVORCIOS;1.418118;A
2000;41;5;00;DIVORCIOS;22.689888;A
2000;41;5;1;DIVORCIOS;14.18118;A
2000;41;5;5;DIVORCIOS;7.09059;A
2000;41;5;NC;DIVORCIOS;1.418118;A
2000;41;NC;00;DIVORCIOS;46.797894;A
2000;41;NC;1;DIVORCIOS;8.508708;A
2000;41;NC;5;DIVORCIOS;1.418118;A
2000;41;NC;NC;DIVORCIOS;36.871068;A
1999;C01;00;00;DIVORCIOS;5117.000106;A
1999;C01;00;1;DIVORCIOS;4365.374652;A
1999;C01;00;3;DIVORCIOS;7.073783;A
1999;C01;00;5;DIVORCIOS;84.749406;A
1999;C01;00;NC;DIVORCIOS;659.802265;A
1999;C01;1;00;DIVORCIOS;4363.72653;A
1999;C01;1;1;DIVORCIOS;4226.445333;A
1999;C01;1;3;DIVORCIOS;5.794122;A
1999;C01;1;5;DIVORCIOS;50.174348;A
1999;C01;1;NC;DIVORCIOS;81.312727;A
1999;C01;3;00;DIVORCIOS;21.619535;A
1999;C01;3;1;DIVORCIOS;13.61987;A
1999;C01;3;3;DIVORCIOS;1.279661;A
1999;C01;3;5;DIVORCIOS;6.720004;A
1999;C01;5;00;DIVORCIOS;126.404684;A
1999;C01;5;1;DIVORCIOS;98.54963;A
1999;C01;5;5;DIVORCIOS;27.855054;A
1999;C01;NC;00;DIVORCIOS;605.249357;A
1999;C01;NC;1;DIVORCIOS;26.759819;A
1999;C01;NC;NC;DIVORCIOS;578.489538;A
1999;04;00;00;DIVORCIOS;386.000076;A
1999;04;00;1;DIVORCIOS;330.857208;A
1999;04;00;3;DIVORCIOS;1.344948;A
1999;04;00;5;DIVORCIOS;4.034844;A
1999;04;00;NC;DIVORCIOS;49.763076;A
1999;04;1;00;DIVORCIOS;337.581948;A
1999;04;1;1;DIVORCIOS;320.097624;A
1999;04;1;3;DIVORCIOS;1.344948;A
1999;04;1;5;DIVORCIOS;1.344948;A
1999;04;1;NC;DIVORCIOS;14.794428;A
1999;04;3;00;DIVORCIOS;1.344948;A
1999;04;3;5;DIVORCIOS;1.344948;A
1999;04;5;00;DIVORCIOS;10.759584;A
1999;04;5;1;DIVORCIOS;9.414636;A
1999;04;5;5;DIVORCIOS;1.344948;A
1999;04;NC;00;DIVORCIOS;36.313596;A
1999;04;NC;1;DIVORCIOS;1.344948;A
1999;04;NC;NC;DIVORCIOS;34.968648;A
1999;11;00;00;DIVORCIOS;839.999809;A
1999;11;00;1;DIVORCIOS;734.81973;A
1999;11;00;5;DIVORCIOS;12.967407;A
1999;11;00;NC;DIVORCIOS;92.212672;A
1999;11;1;00;DIVORCIOS;736.260553;A
1999;11;1;1;DIVORCIOS;717.529854;A
1999;11;1;5;DIVORCIOS;8.644938;A
1999;11;1;NC;DIVORCIOS;10.085761;A
1999;11;3;00;DIVORCIOS;5.763292;A
1999;11;3;1;DIVORCIOS;2.881646;A
1999;11;3;5;DIVORCIOS;2.881646;A
1999;11;5;00;DIVORCIOS;15.849053;A
1999;11;5;1;DIVORCIOS;14.40823;A
1999;11;5;5;DIVORCIOS;1.440823;A
1999;11;NC;00;DIVORCIOS;82.126911;A
1999;11;NC;NC;DIVORCIOS;82.126911;A
1999;14;00;00;DIVORCIOS;382.999968;A
1999;14;00;1;DIVORCIOS;349.85574;A
1999;14;00;5;DIVORCIOS;3.682692;A
1999;14;00;NC;DIVORCIOS;29.461536;A
1999;14;1;00;DIVORCIOS;355.99356;A
1999;14;1;1;DIVORCIOS;342.490356;A
1999;14;1;5;DIVORCIOS;1.227564;A
1999;14;1;NC;DIVORCIOS;12.27564;A
1999;14;3;00;DIVORCIOS;1.227564;A
1999;14;3;1;DIVORCIOS;1.227564;A
1999;14;5;00;DIVORCIOS;7.365384;A
1999;14;5;1;DIVORCIOS;4.910256;A
1999;14;5;5;DIVORCIOS;2.455128;A
1999;14;NC;00;DIVORCIOS;18.41346;A
1999;14;NC;1;DIVORCIOS;1.227564;A
1999;14;NC;NC;DIVORCIOS;17.185896;A
1999;18;00;00;DIVORCIOS;575.999946;A
1999;18;00;1;DIVORCIOS;422.871126;A
1999;18;00;5;DIVORCIOS;11.77914;A
1999;18;00;NC;DIVORCIOS;141.34968;A
1999;18;1;00;DIVORCIOS;413.447814;A
1999;18;1;1;DIVORCIOS;405.202416;A
1999;18;1;5;DIVORCIOS;7.067484;A
1999;18;1;NC;DIVORCIOS;1.177914;A
1999;18;3;00;DIVORCIOS;2.355828;A
1999;18;3;1;DIVORCIOS;1.177914;A
1999;18;3;5;DIVORCIOS;1.177914;A
1999;18;5;00;DIVORCIOS;18.846624;A
1999;18;5;1;DIVORCIOS;15.312882;A
1999;18;5;5;DIVORCIOS;3.533742;A
1999;18;NC;00;DIVORCIOS;141.34968;A
1999;18;NC;1;DIVORCIOS;1.177914;A
1999;18;NC;NC;DIVORCIOS;140.171766;A
1999;21;00;00;DIVORCIOS;300.00003;A
1999;21;00;1;DIVORCIOS;194.545474;A
1999;21;00;3;DIVORCIOS;1.818182;A
1999;21;00;5;DIVORCIOS;3.636364;A
1999;21;00;NC;DIVORCIOS;100.00001;A
1999;21;1;00;DIVORCIOS;198.181838;A
1999;21;1;1;DIVORCIOS;185.454564;A
1999;21;1;3;DIVORCIOS;1.818182;A
1999;21;1;5;DIVORCIOS;3.636364;A
1999;21;1;NC;DIVORCIOS;7.272728;A
1999;21;5;00;DIVORCIOS;5.454546;A
1999;21;5;1;DIVORCIOS;5.454546;A
1999;21;NC;00;DIVORCIOS;96.363646;A
1999;21;NC;1;DIVORCIOS;3.636364;A
1999;21;NC;NC;DIVORCIOS;92.727282;A
1999;23;00;00;DIVORCIOS;301.999996;A
1999;23;00;1;DIVORCIOS;263.610166;A
1999;23;00;3;DIVORCIOS;1.279661;A
1999;23;00;5;DIVORCIOS;1.279661;A
1999;23;00;NC;DIVORCIOS;35.830508;A
1999;23;1;00;DIVORCIOS;258.491522;A
1999;23;1;1;DIVORCIOS;255.9322;A
1999;23;1;5;DIVORCIOS;1.279661;A
1999;23;1;NC;DIVORCIOS;1.279661;A
1999;23;3;00;DIVORCIOS;1.279661;A
1999;23;3;3;DIVORCIOS;1.279661;A
1999;23;5;00;DIVORCIOS;2.559322;A
1999;23;5;1;DIVORCIOS;2.559322;A
1999;23;NC;00;DIVORCIOS;39.669491;A
1999;23;NC;1;DIVORCIOS;5.118644;A
1999;23;NC;NC;DIVORCIOS;34.550847;A
1999;29;00;00;DIVORCIOS;1150.000369;A
1999;29;00;1;DIVORCIOS;1007.209936;A
1999;29;00;5;DIVORCIOS;27.636858;A
1999;29;00;NC;DIVORCIOS;115.153575;A
1999;29;1;00;DIVORCIOS;999.533031;A
1999;29;1;1;DIVORCIOS;974.966935;A
1999;29;1;5;DIVORCIOS;13.818429;A
1999;29;1;NC;DIVORCIOS;10.747667;A
1999;29;3;00;DIVORCIOS;3.070762;A
1999;29;3;1;DIVORCIOS;3.070762;A
1999;29;5;00;DIVORCIOS;35.313763;A
1999;29;5;1;DIVORCIOS;21.495334;A
1999;29;5;5;DIVORCIOS;13.818429;A
1999;29;NC;00;DIVORCIOS;112.082813;A
