TEMPORAL;TERRITORIO;DURACMATRIM;INDICATOR;OBS_VALUE;FREQ
2014;C01;33;DIVORCIOS;157.33336;A
2014;C01;34;DIVORCIOS;123.0306;A
2014;C01;35;DIVORCIOS;131.08502;A
2014;C01;36;DIVORCIOS;110.48752;A
2014;C01;37;DIVORCIOS;126.49325;A
2014;C01;38;DIVORCIOS;116.19403;A
2014;C01;39;DIVORCIOS;86.75166;A
2014;C01;40;DIVORCIOS;83.36993;A
2014;C01;41;DIVORCIOS;67.62072;A
2014;C01;42;DIVORCIOS;54.09143;A
2014;C01;43;DIVORCIOS;50.87708;A
2014;C01;44;DIVORCIOS;47.28152;A
2014;C01;45;DIVORCIOS;37.07429;A
2014;C01;46;DIVORCIOS;22.40493;A
2014;C01;47;DIVORCIOS;27.55508;A
2014;C01;48;DIVORCIOS;14.54262;A
2014;C01;49;DIVORCIOS;2.80628;A
2014;C01;50;DIVORCIOS;5.38074;A
2014;C01;51;DIVORCIOS;11.83967;A
2014;C01;52;DIVORCIOS;2.70184;A
2014;C01;53;DIVORCIOS;1.28723;A
2014;C01;54;DIVORCIOS;5.9189;A
2014;C01;55;DIVORCIOS;4.34505;A
2014;C01;56;DIVORCIOS;3.2201;A
2014;C01;57;DIVORCIOS;1.413;A
2014;C01;58;DIVORCIOS;1.61005;A
2014;C01;61;DIVORCIOS;1.50283;A
2014;04;00;DIVORCIOS;1315.503;A
2014;04;0;DIVORCIOS;8.478;A
2014;04;1;DIVORCIOS;32.499;A
2014;04;2;DIVORCIOS;45.216;A
2014;04;3;DIVORCIOS;55.107;A
2014;04;4;DIVORCIOS;64.998;A
2014;04;5;DIVORCIOS;74.889;A
2014;04;6;DIVORCIOS;62.172;A
2014;04;7;DIVORCIOS;72.063;A
2014;04;8;DIVORCIOS;77.715;A
2014;04;9;DIVORCIOS;48.042;A
2014;04;10;DIVORCIOS;46.629;A
2014;04;11;DIVORCIOS;50.868;A
2014;04;12;DIVORCIOS;62.172;A
2014;04;13;DIVORCIOS;38.151;A
2014;04;14;DIVORCIOS;42.39;A
2014;04;15;DIVORCIOS;45.216;A
2014;04;16;DIVORCIOS;35.325;A
2014;04;17;DIVORCIOS;33.912;A
2014;04;18;DIVORCIOS;38.151;A
2014;04;19;DIVORCIOS;33.912;A
2014;04;20;DIVORCIOS;32.499;A
2014;04;21;DIVORCIOS;25.434;A
2014;04;22;DIVORCIOS;16.956;A
2014;04;23;DIVORCIOS;26.847;A
2014;04;24;DIVORCIOS;15.543;A
2014;04;25;DIVORCIOS;24.021;A
2014;04;26;DIVORCIOS;19.782;A
2014;04;27;DIVORCIOS;24.021;A
2014;04;28;DIVORCIOS;8.478;A
2014;04;29;DIVORCIOS;9.891;A
2014;04;30;DIVORCIOS;7.065;A
2014;04;31;DIVORCIOS;18.369;A
2014;04;32;DIVORCIOS;19.782;A
2014;04;33;DIVORCIOS;15.543;A
2014;04;34;DIVORCIOS;1.413;A
2014;04;35;DIVORCIOS;15.543;A
2014;04;36;DIVORCIOS;9.891;A
2014;04;37;DIVORCIOS;14.13;A
2014;04;38;DIVORCIOS;5.652;A
2014;04;39;DIVORCIOS;5.652;A
2014;04;40;DIVORCIOS;7.065;A
2014;04;41;DIVORCIOS;2.826;A
2014;04;42;DIVORCIOS;7.065;A
2014;04;43;DIVORCIOS;1.413;A
2014;04;44;DIVORCIOS;1.413;A
2014;04;45;DIVORCIOS;4.239;A
2014;04;47;DIVORCIOS;1.413;A
2014;04;54;DIVORCIOS;1.413;A
2014;04;55;DIVORCIOS;2.826;A
2014;04;57;DIVORCIOS;1.413;A
2014;11;00;DIVORCIOS;2485.68082;A
2014;11;0;DIVORCIOS;18.03396;A
2014;11;1;DIVORCIOS;48.09056;A
2014;11;2;DIVORCIOS;85.66131;A
2014;11;3;DIVORCIOS;87.16414;A
2014;11;4;DIVORCIOS;105.1981;A
2014;11;5;DIVORCIOS;99.18678;A
2014;11;6;DIVORCIOS;121.72923;A
2014;11;7;DIVORCIOS;96.18112;A
2014;11;8;DIVORCIOS;102.19244;A
2014;11;9;DIVORCIOS;114.21508;A
2014;11;10;DIVORCIOS;88.66697;A
2014;11;11;DIVORCIOS;111.20942;A
2014;11;12;DIVORCIOS;85.66131;A
2014;11;13;DIVORCIOS;73.63867;A
2014;11;14;DIVORCIOS;63.11886;A
2014;11;15;DIVORCIOS;75.1415;A
2014;11;16;DIVORCIOS;76.64433;A
2014;11;17;DIVORCIOS;75.1415;A
2014;11;18;DIVORCIOS;75.1415;A
2014;11;19;DIVORCIOS;79.64999;A
2014;11;20;DIVORCIOS;63.11886;A
2014;11;21;DIVORCIOS;76.64433;A
2014;11;22;DIVORCIOS;69.13018;A
2014;11;23;DIVORCIOS;66.12452;A
2014;11;24;DIVORCIOS;60.1132;A
2014;11;25;DIVORCIOS;52.59905;A
2014;11;26;DIVORCIOS;58.61037;A
2014;11;27;DIVORCIOS;42.07924;A
2014;11;28;DIVORCIOS;37.57075;A
2014;11;29;DIVORCIOS;34.56509;A
2014;11;30;DIVORCIOS;22.54245;A
2014;11;31;DIVORCIOS;25.54811;A
2014;11;32;DIVORCIOS;13.52547;A
2014;11;33;DIVORCIOS;22.54245;A
2014;11;34;DIVORCIOS;16.53113;A
2014;11;35;DIVORCIOS;15.0283;A
2014;11;36;DIVORCIOS;18.03396;A
2014;11;37;DIVORCIOS;15.0283;A
2014;11;38;DIVORCIOS;19.53679;A
2014;11;39;DIVORCIOS;18.03396;A
2014;11;40;DIVORCIOS;13.52547;A
2014;11;41;DIVORCIOS;12.02264;A
2014;11;42;DIVORCIOS;7.51415;A
2014;11;43;DIVORCIOS;9.01698;A
2014;11;44;DIVORCIOS;7.51415;A
2014;11;46;DIVORCIOS;1.50283;A
2014;11;47;DIVORCIOS;3.00566;A
2014;11;51;DIVORCIOS;1.50283;A
2014;11;61;DIVORCIOS;1.50283;A
2014;14;00;DIVORCIOS;1712.10316;A
2014;14;0;DIVORCIOS;6.66188;A
2014;14;1;DIVORCIOS;33.3094;A
2014;14;2;DIVORCIOS;36.64034;A
2014;14;3;DIVORCIOS;51.62957;A
2014;14;4;DIVORCIOS;68.28427;A
2014;14;5;DIVORCIOS;88.26991;A
2014;14;6;DIVORCIOS;91.60085;A
2014;14;7;DIVORCIOS;94.93179;A
2014;14;8;DIVORCIOS;91.60085;A
2014;14;9;DIVORCIOS;69.94974;A
2014;14;10;DIVORCIOS;74.94615;A
2014;14;11;DIVORCIOS;68.28427;A
2014;14;12;DIVORCIOS;69.94974;A
2014;14;13;DIVORCIOS;51.62957;A
2014;14;14;DIVORCIOS;74.94615;A
2014;14;15;DIVORCIOS;43.30222;A
2014;14;16;DIVORCIOS;49.9641;A
2014;14;17;DIVORCIOS;48.29863;A
2014;14;18;DIVORCIOS;39.97128;A
2014;14;19;DIVORCIOS;28.31299;A
2014;14;20;DIVORCIOS;43.30222;A
2014;14;21;DIVORCIOS;36.64034;A
2014;14;22;DIVORCIOS;34.97487;A
2014;14;23;DIVORCIOS;41.63675;A
2014;14;24;DIVORCIOS;51.62957;A
2014;14;25;DIVORCIOS;29.97846;A
2014;14;26;DIVORCIOS;23.31658;A
2014;14;27;DIVORCIOS;18.32017;A
2014;14;28;DIVORCIOS;33.3094;A
2014;14;29;DIVORCIOS;23.31658;A
2014;14;30;DIVORCIOS;24.98205;A
2014;14;31;DIVORCIOS;23.31658;A
2014;14;32;DIVORCIOS;9.99282;A
2014;14;33;DIVORCIOS;16.6547;A
2014;14;34;DIVORCIOS;6.66188;A
2014;14;35;DIVORCIOS;8.32735;A
2014;14;36;DIVORCIOS;14.98923;A
2014;14;37;DIVORCIOS;13.32376;A
2014;14;38;DIVORCIOS;9.99282;A
2014;14;39;DIVORCIOS;16.6547;A
2014;14;40;DIVORCIOS;6.66188;A
2014;14;41;DIVORCIOS;6.66188;A
2014;14;42;DIVORCIOS;4.99641;A
2014;14;43;DIVORCIOS;6.66188;A
2014;14;44;DIVORCIOS;4.99641;A
2014;14;45;DIVORCIOS;1.66547;A
2014;14;46;DIVORCIOS;6.66188;A
2014;14;47;DIVORCIOS;6.66188;A
2014;14;48;DIVORCIOS;3.33094;A
2014;18;00;DIVORCIOS;1848.68385;A
2014;18;0;DIVORCIOS;10.63335;A
2014;18;1;DIVORCIOS;30.381;A
2014;18;2;DIVORCIOS;48.6096;A
2014;18;3;DIVORCIOS;77.47155;A
2014;18;4;DIVORCIOS;65.31915;A
2014;18;5;DIVORCIOS;83.54775;A
2014;18;6;DIVORCIOS;91.143;A
2014;18;7;DIVORCIOS;92.66205;A
2014;18;8;DIVORCIOS;65.31915;A
2014;18;9;DIVORCIOS;77.47155;A
2014;18;10;DIVORCIOS;75.9525;A
2014;18;11;DIVORCIOS;66.8382;A
2014;18;12;DIVORCIOS;60.762;A
2014;18;13;DIVORCIOS;57.7239;A
2014;18;14;DIVORCIOS;51.6477;A
2014;18;15;DIVORCIOS;62.28105;A
2014;18;16;DIVORCIOS;50.12865;A
2014;18;17;DIVORCIOS;37.97625;A
2014;18;18;DIVORCIOS;45.5715;A
2014;18;19;DIVORCIOS;44.05245;A
2014;18;20;DIVORCIOS;45.5715;A
2014;18;21;DIVORCIOS;60.762;A
2014;18;22;DIVORCIOS;53.16675;A
2014;18;23;DIVORCIOS;48.6096;A
2014;18;24;DIVORCIOS;59.24295;A
2014;18;25;DIVORCIOS;42.5334;A
2014;18;26;DIVORCIOS;27.3429;A
2014;18;27;DIVORCIOS;28.86195;A
2014;18;28;DIVORCIOS;41.01435;A
2014;18;29;DIVORCIOS;21.2667;A
2014;18;30;DIVORCIOS;25.82385;A
2014;18;31;DIVORCIOS;30.381;A
2014;18;32;DIVORCIOS;12.1524;A
2014;18;33;DIVORCIOS;15.1905;A
2014;18;34;DIVORCIOS;18.2286;A
2014;18;35;DIVORCIOS;12.1524;A
2014;18;36;DIVORCIOS;15.1905;A
2014;18;37;DIVORCIOS;12.1524;A
2014;18;38;DIVORCIOS;16.70955;A
2014;18;39;DIVORCIOS;7.59525;A
2014;18;40;DIVORCIOS;13.67145;A
2014;18;41;DIVORCIOS;10.63335;A
2014;18;42;DIVORCIOS;6.0762;A
2014;18;43;DIVORCIOS;6.0762;A
2014;18;44;DIVORCIOS;4.55715;A
2014;18;45;DIVORCIOS;3.0381;A
2014;18;48;DIVORCIOS;3.0381;A
2014;18;49;DIVORCIOS;1.51905;A
2014;18;50;DIVORCIOS;1.51905;A
2014;18;51;DIVORCIOS;4.55715;A
2014;18;54;DIVORCIOS;3.0381;A
2014;18;55;DIVORCIOS;1.51905;A
2014;21;00;DIVORCIOS;1140.17566;A
2014;21;0;DIVORCIOS;9.90227;A
2014;21;1;DIVORCIOS;26.87759;A
2014;21;2;DIVORCIOS;39.60908;A
2014;21;3;DIVORCIOS;28.2922;A
2014;21;4;DIVORCIOS;46.68213;A
2014;21;5;DIVORCIOS;56.5844;A
2014;21;6;DIVORCIOS;55.16979;A
2014;21;7;DIVORCIOS;66.48667;A
2014;21;8;DIVORCIOS;42.4383;A
2014;21;9;DIVORCIOS;50.92596;A
2014;21;10;DIVORCIOS;38.19447;A
2014;21;11;DIVORCIOS;43.85291;A
2014;21;12;DIVORCIOS;36.77986;A
2014;21;13;DIVORCIOS;45.26752;A
2014;21;14;DIVORCIOS;33.95064;A
2014;21;15;DIVORCIOS;38.19447;A
2014;21;16;DIVORCIOS;31.12142;A
2014;21;17;DIVORCIOS;28.2922;A
2014;21;18;DIVORCIOS;29.70681;A
2014;21;19;DIVORCIOS;45.26752;A
2014;21;20;DIVORCIOS;36.77986;A
2014;21;21;DIVORCIOS;31.12142;A
2014;21;22;DIVORCIOS;32.53603;A
2014;21;23;DIVORCIOS;15.56071;A
2014;21;24;DIVORCIOS;16.97532;A
2014;21;25;DIVORCIOS;16.97532;A
2014;21;26;DIVORCIOS;18.38993;A
2014;21;27;DIVORCIOS;24.04837;A
2014;21;28;DIVORCIOS;9.90227;A
2014;21;29;DIVORCIOS;22.63376;A
2014;21;30;DIVORCIOS;16.97532;A
2014;21;31;DIVORCIOS;9.90227;A
2014;21;32;DIVORCIOS;9.90227;A
2014;21;33;DIVORCIOS;11.31688;A
2014;21;34;DIVORCIOS;7.07305;A
2014;21;35;DIVORCIOS;14.1461;A
2014;21;36;DIVORCIOS;4.24383;A
2014;21;37;DIVORCIOS;9.90227;A
2014;21;38;DIVORCIOS;4.24383;A
2014;21;39;DIVORCIOS;5.65844;A
2014;21;40;DIVORCIOS;4.24383;A
2014;21;41;DIVORCIOS;7.07305;A
2014;21;42;DIVORCIOS;2.82922;A
2014;21;43;DIVORCIOS;1.41461;A
2014;21;44;DIVORCIOS;2.82922;A
2014;21;45;DIVORCIOS;1.41461;A
2014;21;47;DIVORCIOS;4.24383;A
2014;21;48;DIVORCIOS;1.41461;A
2014;21;51;DIVORCIOS;1.41461;A
2014;21;52;DIVORCIOS;1.41461;A
2014;23;00;DIVORCIOS;1180.1112;A
2014;23;0;DIVORCIOS;19.0814;A
2014;23;1;DIVORCIOS;29.356;A
2014;23;2;DIVORCIOS;27.8882;A
2014;23;3;DIVORCIOS;29.356;A
2014;23;4;DIVORCIOS;41.0984;A
2014;23;5;DIVORCIOS;48.4374;A
2014;23;6;DIVORCIOS;54.3086;A
2014;23;7;DIVORCIOS;57.2442;A
2014;23;8;DIVORCIOS;51.373;A
2014;23;9;DIVORCIOS;39.6306;A
2014;23;10;DIVORCIOS;35.2272;A
2014;23;11;DIVORCIOS;48.4374;A
2014;23;12;DIVORCIOS;42.5662;A
2014;23;13;DIVORCIOS;36.695;A
2014;23;14;DIVORCIOS;41.0984;A
2014;23;15;DIVORCIOS;49.9052;A
2014;23;16;DIVORCIOS;41.0984;A
2014;23;17;DIVORCIOS;38.1628;A
2014;23;18;DIVORCIOS;33.7594;A
2014;23;19;DIVORCIOS;49.9052;A
2014;23;20;DIVORCIOS;33.7594;A
2014;23;21;DIVORCIOS;27.8882;A
2014;23;22;DIVORCIOS;30.8238;A
2014;23;23;DIVORCIOS;39.6306;A
2014;23;24;DIVORCIOS;22.017;A
2014;23;25;DIVORCIOS;19.0814;A
2014;23;26;DIVORCIOS;26.4204;A
2014;23;27;DIVORCIOS;10.2746;A
2014;23;28;DIVORCIOS;16.1458;A
2014;23;29;DIVORCIOS;19.0814;A
2014;23;30;DIVORCIOS;11.7424;A
2014;23;31;DIVORCIOS;20.5492;A
2014;23;32;DIVORCIOS;14.678;A
2014;23;33;DIVORCIOS;8.8068;A
2014;23;34;DIVORCIOS;16.1458;A
2014;23;35;DIVORCIOS;4.4034;A
2014;23;36;DIVORCIOS;1.4678;A
2014;23;37;DIVORCIOS;11.7424;A
2014;23;38;DIVORCIOS;1.4678;A
2014;23;40;DIVORCIOS;4.4034;A
2014;23;41;DIVORCIOS;5.8712;A
2014;23;42;DIVORCIOS;1.4678;A
2014;23;43;DIVORCIOS;4.4034;A
2014;23;44;DIVORCIOS;4.4034;A
2014;23;46;DIVORCIOS;5.8712;A
2014;23;51;DIVORCIOS;1.4678;A
2014;23;54;DIVORCIOS;1.4678;A
2014;29;00;DIVORCIOS;3567.8708;A
2014;29;0;DIVORCIOS;17.71055;A
2014;29;1;DIVORCIOS;70.8422;A
2014;29;2;DIVORCIOS;90.1628;A
2014;29;3;DIVORCIOS;167.4452;A
2014;29;4;DIVORCIOS;188.37585;A
2014;29;5;DIVORCIOS;198.03615;A
2014;29;6;DIVORCIOS;181.93565;A
2014;29;7;DIVORCIOS;175.49545;A
2014;29;8;DIVORCIOS;161.005;A
2014;29;9;DIVORCIOS;151.3447;A
2014;29;10;DIVORCIOS;141.6844;A
2014;29;11;DIVORCIOS;154.5648;A
2014;29;12;DIVORCIOS;136.85425;A
2014;29;13;DIVORCIOS;119.1437;A
2014;29;14;DIVORCIOS;136.85425;A
2014;29;15;DIVORCIOS;104.65325;A
2014;29;16;DIVORCIOS;107.87335;A
2014;29;17;DIVORCIOS;93.3829;A
2014;29;18;DIVORCIOS;86.9427;A
2014;29;19;DIVORCIOS;77.2824;A
2014;29;20;DIVORCIOS;94.99295;A
2014;29;21;DIVORCIOS;59.57185;A
2014;29;22;DIVORCIOS;78.89245;A
2014;29;23;DIVORCIOS;83.7226;A
2014;29;24;DIVORCIOS;61.1819;A
2014;29;25;DIVORCIOS;48.3015;A
2014;29;26;DIVORCIOS;48.3015;A
2014;29;27;DIVORCIOS;54.7417;A
2014;29;28;DIVORCIOS;41.8613;A
2014;29;29;DIVORCIOS;46.69145;A
2014;29;30;DIVORCIOS;45.0814;A
2014;29;31;DIVORCIOS;45.0814;A
2014;29;32;DIVORCIOS;33.81105;A
2014;29;33;DIVORCIOS;33.81105;A
2014;29;34;DIVORCIOS;27.37085;A
2014;29;35;DIVORCIOS;30.59095;A
2014;29;36;DIVORCIOS;14.49045;A
2014;29;37;DIVORCIOS;19.3206;A
2014;29;38;DIVORCIOS;35.4211;A
2014;29;39;DIVORCIOS;17.71055;A
2014;29;40;DIVORCIOS;14.49045;A
2014;29;41;DIVORCIOS;9.6603;A
2014;29;42;DIVORCIOS;11.27035;A
2014;29;43;DIVORCIOS;12.8804;A
2014;29;44;DIVORCIOS;11.27035;A
2014;29;45;DIVORCIOS;11.27035;A
2014;29;46;DIVORCIOS;3.2201;A
2014;29;47;DIVORCIOS;3.2201;A
2014;29;48;DIVORCIOS;1.61005;A
2014;29;51;DIVORCIOS;1.61005;A
2014;29;56;DIVORCIOS;3.2201;A
2014;29;58;DIVORCIOS;1.61005;A
2014;41;00;DIVORCIOS;4126.85938;A
2014;41;0;DIVORCIOS;39.90413;A
2014;41;1;DIVORCIOS;83.66995;A
2014;41;2;DIVORCIOS;139.02084;A
2014;41;3;DIVORCIOS;123.57408;A
2014;41;4;DIVORCIOS;178.92497;A
2014;41;5;DIVORCIOS;181.49943;A
2014;41;6;DIVORCIOS;236.85032;A
2014;41;7;DIVORCIOS;196.94619;A
2014;41;8;DIVORCIOS;209.81849;A
2014;41;9;DIVORCIOS;178.92497;A
2014;41;10;DIVORCIOS;164.76544;A
2014;41;11;DIVORCIOS;157.04206;A
2014;41;12;DIVORCIOS;135.15915;A
2014;41;13;DIVORCIOS;127.43577;A
2014;41;14;DIVORCIOS;144.16976;A
2014;41;15;DIVORCIOS;142.88253;A
2014;41;16;DIVORCIOS;113.27624;A
2014;41;17;DIVORCIOS;111.98901;A
2014;41;18;DIVORCIOS;102.9784;A
2014;41;19;DIVORCIOS;113.27624;A
2014;41;20;DIVORCIOS;106.84009;A
2014;41;21;DIVORCIOS;114.56347;A
2014;41;22;DIVORCIOS;106.84009;A
2014;41;23;DIVORCIOS;99.11671;A
2014;41;24;DIVORCIOS;96.54225;A
2014;41;25;DIVORCIOS;88.81887;A
2014;41;26;DIVORCIOS;51.4892;A
2014;41;27;DIVORCIOS;61.78704;A
2014;41;28;DIVORCIOS;38.6169;A
2014;41;29;DIVORCIOS;45.05305;A
2014;41;30;DIVORCIOS;47.62751;A
2014;41;31;DIVORCIOS;38.6169;A
2014;41;32;DIVORCIOS;45.05305;A
2014;41;33;DIVORCIOS;33.46798;A
2014;41;34;DIVORCIOS;29.60629;A
2014;41;35;DIVORCIOS;30.89352;A
2014;41;36;DIVORCIOS;32.18075;A
2014;41;37;DIVORCIOS;30.89352;A
2014;41;38;DIVORCIOS;23.17014;A
2014;41;39;DIVORCIOS;15.44676;A
2014;41;40;DIVORCIOS;19.30845;A
2014;41;41;DIVORCIOS;12.8723;A
2014;41;42;DIVORCIOS;12.8723;A
2014;41;43;DIVORCIOS;9.01061;A
2014;41;44;DIVORCIOS;10.29784;A
2014;41;45;DIVORCIOS;15.44676;A
2014;41;46;DIVORCIOS;5.14892;A
2014;41;47;DIVORCIOS;9.01061;A
2014;41;48;DIVORCIOS;5.14892;A
2014;41;49;DIVORCIOS;1.28723;A
2014;41;50;DIVORCIOS;3.86169;A
2014;41;51;DIVORCIOS;1.28723;A
2014;41;52;DIVORCIOS;1.28723;A
2014;41;53;DIVORCIOS;1.28723;A
2013;C01;00;DIVORCIOS;16473.17478;A
2013;C01;0;DIVORCIOS;127.15495;A
2013;C01;1;DIVORCIOS;388.94959;A
2013;C01;2;DIVORCIOS;568.32964;A
2013;C01;3;DIVORCIOS;678.34965;A
2013;C01;4;DIVORCIOS;829.09198;A
2013;C01;5;DIVORCIOS;828.85342;A
2013;C01;6;DIVORCIOS;823.42294;A
2013;C01;7;DIVORCIOS;793.88864;A
2013;C01;8;DIVORCIOS;683.72952;A
2013;C01;9;DIVORCIOS;596.27172;A
2013;C01;10;DIVORCIOS;613.8182;A
2013;C01;11;DIVORCIOS;558.56195;A
2013;C01;12;DIVORCIOS;624.51438;A
2013;C01;13;DIVORCIOS;553.28941;A
2013;C01;14;DIVORCIOS;529.8137;A
2013;C01;15;DIVORCIOS;478.20946;A
2013;C01;16;DIVORCIOS;474.65915;A
2013;C01;17;DIVORCIOS;442.48566;A
2013;C01;18;DIVORCIOS;497.9054;A
2013;C01;19;DIVORCIOS;434.60018;A
2013;C01;20;DIVORCIOS;387.35083;A
2013;C01;21;DIVORCIOS;424.15917;A
2013;C01;22;DIVORCIOS;395.63527;A
2013;C01;23;DIVORCIOS;381.40136;A
2013;C01;24;DIVORCIOS;318.87197;A
2013;C01;25;DIVORCIOS;288.24684;A
2013;C01;26;DIVORCIOS;285.95359;A
2013;C01;27;DIVORCIOS;232.47897;A
2013;C01;28;DIVORCIOS;221.33507;A
2013;C01;29;DIVORCIOS;218.69688;A
2013;C01;30;DIVORCIOS;181.82964;A
2013;C01;31;DIVORCIOS;182.422;A
2013;C01;32;DIVORCIOS;153.52765;A
2013;C01;33;DIVORCIOS;149.40217;A
2013;C01;34;DIVORCIOS;133.95967;A
2013;C01;35;DIVORCIOS;134.09012;A
2013;C01;36;DIVORCIOS;122.64767;A
2013;C01;37;DIVORCIOS;126.15718;A
2013;C01;38;DIVORCIOS;112.71395;A
2013;C01;39;DIVORCIOS;85.52829;A
2013;C01;40;DIVORCIOS;88.45991;A
2013;C01;41;DIVORCIOS;79.56337;A
2013;C01;42;DIVORCIOS;47.82008;A
2013;C01;43;DIVORCIOS;37.58611;A
2013;C01;44;DIVORCIOS;36.57085;A
2013;C01;45;DIVORCIOS;16.07709;A
2013;C01;46;DIVORCIOS;21.31515;A
2013;C01;47;DIVORCIOS;14.33292;A
2013;C01;48;DIVORCIOS;18.76205;A
2013;C01;49;DIVORCIOS;3.9855;A
2013;C01;50;DIVORCIOS;15.35589;A
2013;C01;51;DIVORCIOS;8.28494;A
2013;C01;52;DIVORCIOS;9.69624;A
2013;C01;53;DIVORCIOS;5.56857;A
2013;C01;54;DIVORCIOS;3.05293;A
2013;C01;55;DIVORCIOS;1.46505;A
2013;C01;56;DIVORCIOS;1.3285;A
2013;C01;57;DIVORCIOS;1.6418;A
2013;04;00;DIVORCIOS;1267.4696;A
2013;04;0;DIVORCIOS;14.7762;A
2013;04;1;DIVORCIOS;21.3434;A
2013;04;2;DIVORCIOS;29.5524;A
2013;04;3;DIVORCIOS;67.3138;A
2013;04;4;DIVORCIOS;68.9556;A
2013;04;5;DIVORCIOS;64.0302;A
2013;04;6;DIVORCIOS;60.7466;A
2013;04;7;DIVORCIOS;55.8212;A
2013;04;8;DIVORCIOS;49.254;A
2013;04;9;DIVORCIOS;45.9704;A
2013;04;10;DIVORCIOS;62.3884;A
2013;04;11;DIVORCIOS;47.6122;A
2013;04;12;DIVORCIOS;42.6868;A
2013;04;13;DIVORCIOS;42.6868;A
2013;04;14;DIVORCIOS;29.5524;A
2013;04;15;DIVORCIOS;41.045;A
2013;04;16;DIVORCIOS;27.9106;A
2013;04;17;DIVORCIOS;39.4032;A
2013;04;18;DIVORCIOS;32.836;A
2013;04;19;DIVORCIOS;45.9704;A
2013;04;20;DIVORCIOS;19.7016;A
2013;04;21;DIVORCIOS;24.627;A
2013;04;22;DIVORCIOS;31.1942;A
2013;04;23;DIVORCIOS;29.5524;A
2013;04;24;DIVORCIOS;22.9852;A
2013;04;25;DIVORCIOS;18.0598;A
2013;04;26;DIVORCIOS;24.627;A
2013;04;27;DIVORCIOS;21.3434;A
2013;04;28;DIVORCIOS;9.8508;A
2013;04;29;DIVORCIOS;24.627;A
2013;04;30;DIVORCIOS;8.209;A
2013;04;31;DIVORCIOS;11.4926;A
2013;04;32;DIVORCIOS;19.7016;A
2013;04;33;DIVORCIOS;9.8508;A
2013;04;34;DIVORCIOS;6.5672;A
2013;04;35;DIVORCIOS;6.5672;A
2013;04;36;DIVORCIOS;21.3434;A
2013;04;37;DIVORCIOS;4.9254;A
2013;04;38;DIVORCIOS;9.8508;A
2013;04;39;DIVORCIOS;13.1344;A
2013;04;40;DIVORCIOS;4.9254;A
2013;04;41;DIVORCIOS;9.8508;A
2013;04;42;DIVORCIOS;3.2836;A
2013;04;43;DIVORCIOS;3.2836;A
2013;04;44;DIVORCIOS;3.2836;A
2013;04;45;DIVORCIOS;4.9254;A
2013;04;46;DIVORCIOS;1.6418;A
2013;04;47;DIVORCIOS;1.6418;A
2013;04;48;DIVORCIOS;3.2836;A
2013;04;54;DIVORCIOS;1.6418;A
2013;04;57;DIVORCIOS;1.6418;A
2013;11;00;DIVORCIOS;2358.7305;A
2013;11;0;DIVORCIOS;17.5806;A
2013;11;1;DIVORCIOS;48.34665;A
2013;11;2;DIVORCIOS;80.57775;A
2013;11;3;DIVORCIOS;76.1826;A
2013;11;4;DIVORCIOS;84.9729;A
2013;11;5;DIVORCIOS;104.01855;A
2013;11;6;DIVORCIOS;130.38945;A
2013;11;7;DIVORCIOS;106.94865;A
2013;11;8;DIVORCIOS;80.57775;A
2013;11;9;DIVORCIOS;98.15835;A
2013;11;10;DIVORCIOS;95.22825;A
2013;11;11;DIVORCIOS;68.85735;A
2013;11;12;DIVORCIOS;92.29815;A
2013;11;13;DIVORCIOS;80.57775;A
2013;11;14;DIVORCIOS;83.50785;A
2013;11;15;DIVORCIOS;51.27675;A
2013;11;16;DIVORCIOS;71.78745;A
2013;11;17;DIVORCIOS;70.3224;A
2013;11;18;DIVORCIOS;68.85735;A
2013;11;19;DIVORCIOS;62.99715;A
2013;11;20;DIVORCIOS;61.5321;A
2013;11;21;DIVORCIOS;71.78745;A
2013;11;22;DIVORCIOS;74.71755;A
2013;11;23;DIVORCIOS;57.13695;A
2013;11;24;DIVORCIOS;51.27675;A
2013;11;25;DIVORCIOS;43.9515;A
2013;11;26;DIVORCIOS;48.34665;A
2013;11;27;DIVORCIOS;26.3709;A
2013;11;28;DIVORCIOS;32.2311;A
2013;11;29;DIVORCIOS;36.62625;A
2013;11;30;DIVORCIOS;38.0913;A
2013;11;31;DIVORCIOS;35.1612;A
2013;11;32;DIVORCIOS;14.6505;A
2013;11;33;DIVORCIOS;24.90585;A
2013;11;34;DIVORCIOS;16.11555;A
2013;11;35;DIVORCIOS;16.11555;A
2013;11;36;DIVORCIOS;16.11555;A
2013;11;37;DIVORCIOS;24.90585;A
2013;11;38;DIVORCIOS;23.4408;A
2013;11;39;DIVORCIOS;13.18545;A
2013;11;40;DIVORCIOS;8.7903;A
2013;11;41;DIVORCIOS;13.18545;A
2013;11;42;DIVORCIOS;7.32525;A
2013;11;43;DIVORCIOS;10.25535;A
2013;11;44;DIVORCIOS;1.46505;A
2013;11;45;DIVORCIOS;2.9301;A
2013;11;46;DIVORCIOS;4.39515;A
2013;11;47;DIVORCIOS;2.9301;A
2013;11;48;DIVORCIOS;1.46505;A
2013;11;50;DIVORCIOS;2.9301;A
2013;11;53;DIVORCIOS;1.46505;A
2013;11;55;DIVORCIOS;1.46505;A
2013;14;00;DIVORCIOS;1452.76866;A
2013;14;0;DIVORCIOS;20.3469;A
2013;14;1;DIVORCIOS;32.55504;A
