TEMPORAL;TERRITORIO;EDAD;EDADC2;INDICATOR;OBS_VALUE;FREQ
2020;21;055059;045049;DIVORCIOS;6.98751;A
2020;21;055059;050054;DIVORCIOS;41.3322;A
2020;21;055059;055059;DIVORCIOS;24.44924;A
2020;21;055059;060064;DIVORCIOS;2.32917;A
2020;21;060064;00;DIVORCIOS;36.09509;A
2020;21;060064;050054;DIVORCIOS;4.65834;A
2020;21;060064;055059;DIVORCIOS;10.77065;A
2020;21;060064;060064;DIVORCIOS;20.6661;A
2020;21;065069;00;DIVORCIOS;45.11534;A
2020;21;065069;045049;DIVORCIOS;3.78314;A
2020;21;065069;050054;DIVORCIOS;3.78314;A
2020;21;065069;055059;DIVORCIOS;18.33693;A
2020;21;065069;060064;DIVORCIOS;16.88296;A
2020;21;065069;065069;DIVORCIOS;2.32917;A
2020;21;070074;00;DIVORCIOS;12.22462;A
2020;21;070074;060064;DIVORCIOS;2.32917;A
2020;21;070074;065069;DIVORCIOS;6.11231;A
2020;21;070074;075100;DIVORCIOS;3.78314;A
2020;21;065100;00;DIVORCIOS;2.32917;A
2020;21;065100;075100;DIVORCIOS;2.32917;A
2020;23;00;00;DIVORCIOS;886.77634;A
2020;23;00;015024;DIVORCIOS;10.65999;A
2020;23;00;025029;DIVORCIOS;29.45689;A
2020;23;00;030034;DIVORCIOS;97.93731;A
2020;23;00;035039;DIVORCIOS;122.57933;A
2020;23;00;040044;DIVORCIOS;159.31107;A
2020;23;00;045049;DIVORCIOS;146.1911;A
2020;23;00;050054;DIVORCIOS;160.40442;A
2020;23;00;055059;DIVORCIOS;93.18554;A
2020;23;00;060064;DIVORCIOS;37.5938;A
2020;23;00;065069;DIVORCIOS;9.39845;A
2020;23;00;070074;DIVORCIOS;20.05844;A
2020;23;025029;00;DIVORCIOS;26.53433;A
2020;23;025029;015024;DIVORCIOS;7.10666;A
2020;23;025029;025029;DIVORCIOS;12.95178;A
2020;23;025029;030034;DIVORCIOS;6.47589;A
2020;23;030034;00;DIVORCIOS;43.03944;A
2020;23;030034;025029;DIVORCIOS;10.65999;A
2020;23;030034;030034;DIVORCIOS;25.27279;A
2020;23;030034;035039;DIVORCIOS;3.55333;A
2020;23;030034;045049;DIVORCIOS;3.55333;A
2020;23;035039;00;DIVORCIOS;102.52089;A
2020;23;035039;025029;DIVORCIOS;2.92256;A
2020;23;035039;030034;DIVORCIOS;38.62405;A
2020;23;035039;035039;DIVORCIOS;45.73071;A
2020;23;035039;040044;DIVORCIOS;9.39845;A
2020;23;035039;045049;DIVORCIOS;2.92256;A
2020;23;035039;050054;DIVORCIOS;2.92256;A
2020;23;040044;00;DIVORCIOS;181.6613;A
2020;23;040044;025029;DIVORCIOS;2.92256;A
2020;23;040044;030034;DIVORCIOS;18.16613;A
2020;23;040044;035039;DIVORCIOS;63.89684;A
2020;23;040044;040044;DIVORCIOS;69.74196;A
2020;23;040044;045049;DIVORCIOS;24.01125;A
2020;23;040044;050054;DIVORCIOS;2.92256;A
2020;23;045049;00;DIVORCIOS;143.66802;A
2020;23;045049;015024;DIVORCIOS;3.55333;A
2020;23;045049;030034;DIVORCIOS;6.47589;A
2020;23;045049;035039;DIVORCIOS;6.47589;A
2020;23;045049;040044;DIVORCIOS;53.86762;A
2020;23;045049;045049;DIVORCIOS;54.49839;A
2020;23;045049;050054;DIVORCIOS;15.87434;A
2020;23;045049;055059;DIVORCIOS;2.92256;A
2020;23;050054;00;DIVORCIOS;155.19007;A
2020;23;050054;035039;DIVORCIOS;2.92256;A
2020;23;050054;040044;DIVORCIOS;17.53536;A
2020;23;050054;045049;DIVORCIOS;38.85534;A
2020;23;050054;050054;DIVORCIOS;79.3717;A
2020;23;050054;055059;DIVORCIOS;16.50511;A
2020;23;055059;00;DIVORCIOS;111.75115;A
2020;23;055059;040044;DIVORCIOS;2.92256;A
2020;23;055059;045049;DIVORCIOS;15.87434;A
2020;23;055059;050054;DIVORCIOS;48.65327;A
2020;23;055059;055059;DIVORCIOS;37.19432;A
2020;23;055059;060064;DIVORCIOS;7.10666;A
2020;23;060064;00;DIVORCIOS;74.15735;A
2020;23;060064;040044;DIVORCIOS;5.84512;A
2020;23;060064;045049;DIVORCIOS;6.47589;A
2020;23;060064;050054;DIVORCIOS;3.55333;A
2020;23;060064;055059;DIVORCIOS;33.01022;A
2020;23;060064;060064;DIVORCIOS;18.7969;A
2020;23;060064;065069;DIVORCIOS;6.47589;A
2020;23;065069;00;DIVORCIOS;22.35023;A
2020;23;065069;030034;DIVORCIOS;2.92256;A
2020;23;065069;050054;DIVORCIOS;7.10666;A
2020;23;065069;060064;DIVORCIOS;5.84512;A
2020;23;065069;065069;DIVORCIOS;2.92256;A
2020;23;065069;070074;DIVORCIOS;3.55333;A
2020;23;070074;00;DIVORCIOS;5.84512;A
2020;23;070074;060064;DIVORCIOS;2.92256;A
2020;23;070074;070074;DIVORCIOS;2.92256;A
2020;23;065100;00;DIVORCIOS;20.05844;A
2020;23;065100;055059;DIVORCIOS;3.55333;A
2020;23;065100;060064;DIVORCIOS;2.92256;A
2020;23;065100;070074;DIVORCIOS;13.58255;A
2020;29;00;00;DIVORCIOS;3009.31704;A
2020;29;00;015024;DIVORCIOS;18.74549;A
2020;29;00;025029;DIVORCIOS;96.0786;A
2020;29;00;030034;DIVORCIOS;304.3753;A
2020;29;00;035039;DIVORCIOS;499.64817;A
2020;29;00;040044;DIVORCIOS;578.57097;A
2020;29;00;045049;DIVORCIOS;594.39192;A
2020;29;00;050054;DIVORCIOS;411.63626;A
2020;29;00;055059;DIVORCIOS;226.59622;A
2020;29;00;060064;DIVORCIOS;188.08894;A
2020;29;00;065069;DIVORCIOS;61.89136;A
2020;29;00;070074;DIVORCIOS;14.04319;A
2020;29;00;075100;DIVORCIOS;15.25062;A
2020;29;015019;00;DIVORCIOS;5.84602;A
2020;29;015019;015024;DIVORCIOS;2.35115;A
2020;29;015019;030034;DIVORCIOS;3.49487;A
2020;29;025029;00;DIVORCIOS;51.47046;A
2020;29;025029;015024;DIVORCIOS;8.19717;A
2020;29;025029;025029;DIVORCIOS;22.24036;A
2020;29;025029;030034;DIVORCIOS;18.68178;A
2020;29;025029;035039;DIVORCIOS;2.35115;A
2020;29;030034;00;DIVORCIOS;206.07297;A
2020;29;030034;025029;DIVORCIOS;33.99611;A
2020;29;030034;030034;DIVORCIOS;115.84039;A
2020;29;030034;035039;DIVORCIOS;45.68815;A
2020;29;030034;040044;DIVORCIOS;8.19717;A
2020;29;030034;045049;DIVORCIOS;2.35115;A
2020;29;035039;00;DIVORCIOS;349.23828;A
2020;29;035039;015024;DIVORCIOS;5.84602;A
2020;29;035039;025029;DIVORCIOS;24.65522;A
2020;29;035039;030034;DIVORCIOS;99.63718;A
2020;29;035039;035039;DIVORCIOS;152.37878;A
2020;29;035039;040044;DIVORCIOS;52.67789;A
2020;29;035039;045049;DIVORCIOS;8.19717;A
2020;29;035039;060064;DIVORCIOS;5.84602;A
2020;29;040044;00;DIVORCIOS;640.52604;A
2020;29;040044;025029;DIVORCIOS;3.49487;A
2020;29;040044;030034;DIVORCIOS;44.48072;A
2020;29;040044;035039;DIVORCIOS;212.49238;A
2020;29;040044;040044;DIVORCIOS;279.27717;A
2020;29;040044;045049;DIVORCIOS;82.03541;A
2020;29;040044;050054;DIVORCIOS;14.04319;A
2020;29;040044;055059;DIVORCIOS;2.35115;A
2020;29;040044;060064;DIVORCIOS;2.35115;A
2020;29;045049;00;DIVORCIOS;542.09629;A
2020;29;045049;015024;DIVORCIOS;2.35115;A
2020;29;045049;025029;DIVORCIOS;11.69204;A
2020;29;045049;030034;DIVORCIOS;16.39434;A
2020;29;045049;035039;DIVORCIOS;53.88532;A
2020;29;045049;040044;DIVORCIOS;172.65025;A
2020;29;045049;045049;DIVORCIOS;240.64247;A
2020;29;045049;050054;DIVORCIOS;31.64496;A
2020;29;045049;055059;DIVORCIOS;6.98974;A
2020;29;045049;060064;DIVORCIOS;5.84602;A
2020;29;050054;00;DIVORCIOS;477.85072;A
2020;29;050054;030034;DIVORCIOS;3.49487;A
2020;29;050054;035039;DIVORCIOS;25.79894;A
2020;29;050054;040044;DIVORCIOS;50.51787;A
2020;29;050054;045049;DIVORCIOS;180.46516;A
2020;29;050054;050054;DIVORCIOS;176.65174;A
2020;29;050054;055059;DIVORCIOS;40.92214;A
2020;29;055059;00;DIVORCIOS;313.27022;A
2020;29;055059;035039;DIVORCIOS;4.7023;A
2020;29;055059;040044;DIVORCIOS;11.75575;A
2020;29;055059;045049;DIVORCIOS;49.11931;A
2020;29;055059;050054;DIVORCIOS;136.7459;A
2020;29;055059;055059;DIVORCIOS;78.2857;A
2020;29;055059;060064;DIVORCIOS;29.16639;A
2020;29;055059;065069;DIVORCIOS;3.49487;A
2020;29;060064;00;DIVORCIOS;227.80365;A
2020;29;060064;030034;DIVORCIOS;2.35115;A
2020;29;060064;035039;DIVORCIOS;2.35115;A
2020;29;060064;045049;DIVORCIOS;16.39434;A
2020;29;060064;050054;DIVORCIOS;39.71471;A
2020;29;060064;055059;DIVORCIOS;81.71686;A
2020;29;060064;060064;DIVORCIOS;75.93455;A
2020;29;060064;065069;DIVORCIOS;9.34089;A
2020;29;065069;00;DIVORCIOS;127.27759;A
2020;29;065069;040044;DIVORCIOS;3.49487;A
2020;29;065069;045049;DIVORCIOS;11.69204;A
2020;29;065069;050054;DIVORCIOS;10.48461;A
2020;29;065069;055059;DIVORCIOS;9.34089;A
2020;29;065069;060064;DIVORCIOS;63.09879;A
2020;29;065069;065069;DIVORCIOS;25.67152;A
2020;29;065069;070074;DIVORCIOS;3.49487;A
2020;29;070074;00;DIVORCIOS;31.58125;A
2020;29;070074;045049;DIVORCIOS;3.49487;A
2020;29;070074;050054;DIVORCIOS;2.35115;A
2020;29;070074;055059;DIVORCIOS;3.49487;A
2020;29;070074;060064;DIVORCIOS;5.84602;A
2020;29;070074;065069;DIVORCIOS;16.39434;A
2020;29;065100;00;DIVORCIOS;36.28355;A
2020;29;065100;055059;DIVORCIOS;3.49487;A
2020;29;065100;065069;DIVORCIOS;6.98974;A
2020;29;065100;070074;DIVORCIOS;10.54832;A
2020;29;065100;075100;DIVORCIOS;15.25062;A
2020;41;00;00;DIVORCIOS;3390.26529;A
2020;41;00;015024;DIVORCIOS;10.58273;A
2020;41;00;025029;DIVORCIOS;67.64747;A
2020;41;00;030034;DIVORCIOS;245.14519;A
2020;41;00;035039;DIVORCIOS;505.66471;A
2020;41;00;040044;DIVORCIOS;761.72568;A
2020;41;00;045049;DIVORCIOS;737.22915;A
2020;41;00;050054;DIVORCIOS;493.85214;A
2020;41;00;055059;DIVORCIOS;322.88861;A
2020;41;00;060064;DIVORCIOS;124.12288;A
2020;41;00;065069;DIVORCIOS;78.79394;A
2020;41;00;070074;DIVORCIOS;29.31391;A
2020;41;00;075100;DIVORCIOS;13.29888;A
2020;41;025029;00;DIVORCIOS;41.61345;A
2020;41;025029;015024;DIVORCIOS;4.43296;A
2020;41;025029;025029;DIVORCIOS;22.1648;A
2020;41;025029;030034;DIVORCIOS;13.29888;A
2020;41;025029;035039;DIVORCIOS;1.71681;A
2020;41;030034;00;DIVORCIOS;152.74491;A
2020;41;030034;025029;DIVORCIOS;25.31655;A
2020;41;030034;030034;DIVORCIOS;76.79526;A
2020;41;030034;035039;DIVORCIOS;38.33356;A
2020;41;030034;040044;DIVORCIOS;10.58273;A
2020;41;030034;060064;DIVORCIOS;1.71681;A
2020;41;035039;00;DIVORCIOS;431.56001;A
2020;41;035039;015024;DIVORCIOS;6.14977;A
2020;41;035039;025029;DIVORCIOS;8.58405;A
2020;41;035039;030034;DIVORCIOS;87.68545;A
2020;41;035039;035039;DIVORCIOS;223.00598;A
2020;41;035039;040044;DIVORCIOS;76.66712;A
2020;41;035039;045049;DIVORCIOS;19.16678;A
2020;41;035039;050054;DIVORCIOS;8.58405;A
2020;41;035039;060064;DIVORCIOS;1.71681;A
2020;41;040044;00;DIVORCIOS;665.17431;A
2020;41;040044;025029;DIVORCIOS;11.58207;A
2020;41;040044;030034;DIVORCIOS;45.48267;A
2020;41;040044;035039;DIVORCIOS;189.82285;A
2020;41;040044;040044;DIVORCIOS;334.31676;A
2020;41;040044;045049;DIVORCIOS;70.95295;A
2020;41;040044;050054;DIVORCIOS;11.3002;A
2020;41;040044;055059;DIVORCIOS;1.71681;A
2020;41;045049;00;DIVORCIOS;786.17103;A
2020;41;045049;030034;DIVORCIOS;14.01635;A
2020;41;045049;035039;DIVORCIOS;38.05169;A
2020;41;045049;040044;DIVORCIOS;277.9439;A
2020;41;045049;045049;DIVORCIOS;370.06231;A
2020;41;045049;050054;DIVORCIOS;56.78287;A
2020;41;045049;055059;DIVORCIOS;22.1648;A
2020;41;045049;060064;DIVORCIOS;4.43296;A
2020;41;045049;070074;DIVORCIOS;2.71615;A
2020;41;050054;00;DIVORCIOS;539.20667;A
2020;41;050054;030034;DIVORCIOS;1.71681;A
2020;41;050054;035039;DIVORCIOS;5.15043;A
2020;41;050054;040044;DIVORCIOS;48.91629;A
2020;41;050054;045049;DIVORCIOS;200.81559;A
2020;41;050054;050054;DIVORCIOS;230.41137;A
2020;41;050054;055059;DIVORCIOS;45.04707;A
2020;41;050054;060064;DIVORCIOS;2.71615;A
2020;41;050054;065069;DIVORCIOS;4.43296;A
2020;41;055059;00;DIVORCIOS;374.82851;A
2020;41;055059;030034;DIVORCIOS;6.14977;A
2020;41;055059;035039;DIVORCIOS;2.71615;A
2020;41;055059;040044;DIVORCIOS;5.15043;A
2020;41;055059;045049;DIVORCIOS;53.34925;A
2020;41;055059;050054;DIVORCIOS;142.72592;A
2020;41;055059;055059;DIVORCIOS;143.57153;A
2020;41;055059;060064;DIVORCIOS;16.7325;A
2020;41;055059;065069;DIVORCIOS;4.43296;A
2020;41;060064;00;DIVORCIOS;231.07766;A
2020;41;060064;035039;DIVORCIOS;3.43362;A
2020;41;060064;040044;DIVORCIOS;2.71615;A
2020;41;060064;045049;DIVORCIOS;18.44931;A
2020;41;060064;050054;DIVORCIOS;31.74819;A
2020;41;060064;055059;DIVORCIOS;99.80567;A
2020;41;060064;060064;DIVORCIOS;62.34331;A
2020;41;060064;065069;DIVORCIOS;12.58141;A
2020;41;065069;00;DIVORCIOS;86.37865;A
2020;41;065069;035039;DIVORCIOS;1.71681;A
2020;41;065069;040044;DIVORCIOS;2.71615;A
2020;41;065069;045049;DIVORCIOS;2.71615;A
2020;41;065069;050054;DIVORCIOS;7.86658;A
2020;41;065069;055059;DIVORCIOS;7.86658;A
2020;41;065069;060064;DIVORCIOS;27.31523;A
2020;41;065069;065069;DIVORCIOS;31.74819;A
2020;41;065069;070074;DIVORCIOS;4.43296;A
2020;41;070074;00;DIVORCIOS;55.1942;A
2020;41;070074;035039;DIVORCIOS;1.71681;A
2020;41;070074;040044;DIVORCIOS;2.71615;A
2020;41;070074;050054;DIVORCIOS;2.71615;A
2020;41;070074;055059;DIVORCIOS;2.71615;A
2020;41;070074;060064;DIVORCIOS;4.43296;A
2020;41;070074;065069;DIVORCIOS;19.44865;A
2020;41;070074;070074;DIVORCIOS;18.73118;A
2020;41;070074;075100;DIVORCIOS;2.71615;A
2020;41;065100;00;DIVORCIOS;26.31589;A
2020;41;065100;045049;DIVORCIOS;1.71681;A
2020;41;065100;050054;DIVORCIOS;1.71681;A
2020;41;065100;060064;DIVORCIOS;2.71615;A
2020;41;065100;065069;DIVORCIOS;6.14977;A
2020;41;065100;070074;DIVORCIOS;3.43362;A
2020;41;065100;075100;DIVORCIOS;10.58273;A
2019;C01;00;00;DIVORCIOS;17078.2748;A
2019;C01;00;015024;DIVORCIOS;67.10086;A
2019;C01;00;025029;DIVORCIOS;514.31945;A
2019;C01;00;030034;DIVORCIOS;1585.08386;A
2019;C01;00;035039;DIVORCIOS;2854.12482;A
2019;C01;00;040044;DIVORCIOS;3660.24615;A
2019;C01;00;045049;DIVORCIOS;3298.50811;A
2019;C01;00;050054;DIVORCIOS;2340.49269;A
2019;C01;00;055059;DIVORCIOS;1381.04806;A
2019;C01;00;060064;DIVORCIOS;781.41934;A
2019;C01;00;065069;DIVORCIOS;383.75152;A
2019;C01;00;070074;DIVORCIOS;139.52035;A
2019;C01;00;075100;DIVORCIOS;72.65959;A
2019;C01;015019;00;DIVORCIOS;13.07305;A
2019;C01;015019;025029;DIVORCIOS;9.00163;A
2019;C01;015019;030034;DIVORCIOS;2.34554;A
2019;C01;015019;075100;DIVORCIOS;1.72588;A
2019;C01;025029;00;DIVORCIOS;235.24688;A
2019;C01;025029;015024;DIVORCIOS;47.43834;A
2019;C01;025029;025029;DIVORCIOS;91.28085;A
2019;C01;025029;030034;DIVORCIOS;55.80974;A
2019;C01;025029;035039;DIVORCIOS;19.04654;A
2019;C01;025029;040044;DIVORCIOS;12.21641;A
2019;C01;025029;045049;DIVORCIOS;7.33435;A
2019;C01;025029;055059;DIVORCIOS;2.12065;A
2019;C01;030034;00;DIVORCIOS;992.76387;A
2019;C01;030034;015024;DIVORCIOS;12.6713;A
2019;C01;030034;025029;DIVORCIOS;236.44214;A
2019;C01;030034;030034;DIVORCIOS;506.70359;A
2019;C01;030034;035039;DIVORCIOS;156.2522;A
2019;C01;030034;040044;DIVORCIOS;48.72269;A
2019;C01;030034;045049;DIVORCIOS;19.84124;A
2019;C01;030034;050054;DIVORCIOS;5.70791;A
2019;C01;030034;055059;DIVORCIOS;3.06043;A
2019;C01;030034;065069;DIVORCIOS;3.36237;A
2019;C01;035039;00;DIVORCIOS;2394.62636;A
2019;C01;035039;015024;DIVORCIOS;2.34554;A
2019;C01;035039;025029;DIVORCIOS;101.78161;A
2019;C01;035039;030034;DIVORCIOS;662.66356;A
2019;C01;035039;035039;DIVORCIOS;1143.22102;A
2019;C01;035039;040044;DIVORCIOS;377.81124;A
2019;C01;035039;045049;DIVORCIOS;69.48926;A
2019;C01;035039;050054;DIVORCIOS;27.49374;A
2019;C01;035039;055059;DIVORCIOS;3.36237;A
2019;C01;035039;060064;DIVORCIOS;2.39728;A
2019;C01;035039;065069;DIVORCIOS;2.03037;A
2019;C01;035039;070074;DIVORCIOS;2.03037;A
2019;C01;040044;00;DIVORCIOS;3393.28501;A
2019;C01;040044;025029;DIVORCIOS;42.78737;A
2019;C01;040044;030034;DIVORCIOS;217.60359;A
2019;C01;040044;035039;DIVORCIOS;1071.00896;A
2019;C01;040044;040044;DIVORCIOS;1614.34361;A
2019;C01;040044;045049;DIVORCIOS;380.55637;A
2019;C01;040044;050054;DIVORCIOS;44.57289;A
2019;C01;040044;055059;DIVORCIOS;15.541;A
2019;C01;040044;060064;DIVORCIOS;4.69108;A
2019;C01;040044;075100;DIVORCIOS;2.18014;A
2019;C01;045049;00;DIVORCIOS;3483.5873;A
2019;C01;045049;015024;DIVORCIOS;4.64568;A
2019;C01;045049;025029;DIVORCIOS;21.91781;A
2019;C01;045049;030034;DIVORCIOS;64.55291;A
2019;C01;045049;035039;DIVORCIOS;342.77021;A
2019;C01;045049;040044;DIVORCIOS;1208.03003;A
2019;C01;045049;045049;DIVORCIOS;1533.18476;A
2019;C01;045049;050054;DIVORCIOS;235.73672;A
2019;C01;045049;055059;DIVORCIOS;46.45421;A
2019;C01;045049;060064;DIVORCIOS;14.4662;A
2019;C01;045049;065069;DIVORCIOS;11.82877;A
2019;C01;050054;00;DIVORCIOS;2687.62309;A
2019;C01;050054;025029;DIVORCIOS;6.41696;A
2019;C01;050054;030034;DIVORCIOS;39.94152;A
2019;C01;050054;035039;DIVORCIOS;51.58557;A
2019;C01;050054;040044;DIVORCIOS;288.83204;A
2019;C01;050054;045049;DIVORCIOS;924.2731;A
2019;C01;050054;050054;DIVORCIOS;1173.45212;A
2019;C01;050054;055059;DIVORCIOS;168.20313;A
2019;C01;050054;060064;DIVORCIOS;26.63295;A
2019;C01;050054;065069;DIVORCIOS;8.2857;A
2019;C01;055059;00;DIVORCIOS;1725.02883;A
2019;C01;055059;025029;DIVORCIOS;2.34554;A
2019;C01;055059;030034;DIVORCIOS;14.93485;A
2019;C01;055059;035039;DIVORCIOS;43.42701;A
2019;C01;055059;040044;DIVORCIOS;51.7998;A
2019;C01;055059;045049;DIVORCIOS;231.21905;A
2019;C01;055059;050054;DIVORCIOS;674.9508;A
2019;C01;055059;055059;DIVORCIOS;619.26907;A
2019;C01;055059;060064;DIVORCIOS;77.00587;A
2019;C01;055059;065069;DIVORCIOS;10.07684;A
2019;C01;060064;00;DIVORCIOS;1027.36324;A
2019;C01;060064;030034;DIVORCIOS;10.36721;A
2019;C01;060064;035039;DIVORCIOS;14.42271;A
2019;C01;060064;040044;DIVORCIOS;33.28679;A
2019;C01;060064;045049;DIVORCIOS;78.79905;A
2019;C01;060064;050054;DIVORCIOS;129.18888;A
2019;C01;060064;055059;DIVORCIOS;386.84192;A
2019;C01;060064;060064;DIVORCIOS;310.43256;A
2019;C01;060064;065069;DIVORCIOS;62.29824;A
2019;C01;060064;070074;DIVORCIOS;1.72588;A
2019;C01;065069;00;DIVORCIOS;620.05935;A
2019;C01;065069;025029;DIVORCIOS;2.34554;A
2019;C01;065069;030034;DIVORCIOS;2.89296;A
2019;C01;065069;035039;DIVORCIOS;7.5659;A
2019;C01;065069;040044;DIVORCIOS;16.37707;A
2019;C01;065069;045049;DIVORCIOS;32.82459;A
2019;C01;065069;050054;DIVORCIOS;36.312;A
2019;C01;065069;055059;DIVORCIOS;89.85156;A
2019;C01;065069;060064;DIVORCIOS;264.33335;A
2019;C01;065069;065069;DIVORCIOS;152.82447;A
2019;C01;065069;070074;DIVORCIOS;14.73191;A
2019;C01;070074;00;DIVORCIOS;324.72409;A
2019;C01;070074;030034;DIVORCIOS;5.54251;A
2019;C01;070074;040044;DIVORCIOS;6.64633;A
2019;C01;070074;045049;DIVORCIOS;8.0777;A
2019;C01;070074;050054;DIVORCIOS;8.61144;A
2019;C01;070074;055059;DIVORCIOS;36.70222;A
2019;C01;070074;060064;DIVORCIOS;53.62621;A
2019;C01;070074;065069;DIVORCIOS;111.53207;A
2019;C01;070074;070074;DIVORCIOS;79.25586;A
2019;C01;070074;075100;DIVORCIOS;14.72975;A
2019;C01;065100;00;DIVORCIOS;180.89373;A
2019;C01;065100;030034;DIVORCIOS;1.72588;A
2019;C01;065100;035039;DIVORCIOS;4.8247;A
2019;C01;065100;040044;DIVORCIOS;2.18014;A
2019;C01;065100;045049;DIVORCIOS;12.90864;A
2019;C01;065100;050054;DIVORCIOS;4.46619;A
2019;C01;065100;055059;DIVORCIOS;9.6415;A
2019;C01;065100;060064;DIVORCIOS;27.83384;A
2019;C01;065100;065069;DIVORCIOS;21.51269;A
2019;C01;065100;070074;DIVORCIOS;41.77633;A
2019;C01;065100;075100;DIVORCIOS;54.02382;A
2019;04;00;00;DIVORCIOS;1684.43364;A
2019;04;00;015024;DIVORCIOS;24.08889;A
2019;04;00;025029;DIVORCIOS;66.17556;A
2019;04;00;030034;DIVORCIOS;173.5773;A
2019;04;00;035039;DIVORCIOS;278.84715;A
2019;04;00;040044;DIVORCIOS;369.35331;A
2019;04;00;045049;DIVORCIOS;300.04518;A
2019;04;00;050054;DIVORCIOS;240.37164;A
2019;04;00;055059;DIVORCIOS;112.94175;A
2019;04;00;060064;DIVORCIOS;71.44002;A
2019;04;00;065069;DIVORCIOS;26.7042;A
2019;04;00;070074;DIVORCIOS;14.79753;A
2019;04;00;075100;DIVORCIOS;6.09111;A
2019;04;025029;00;DIVORCIOS;35.41062;A
2019;04;025029;015024;DIVORCIOS;17.41284;A
2019;04;025029;025029;DIVORCIOS;17.99778;A
2019;04;030034;00;DIVORCIOS;128.59977;A
2019;04;030034;015024;DIVORCIOS;2.03037;A
2019;04;030034;025029;DIVORCIOS;35.41062;A
2019;04;030034;030034;DIVORCIOS;71.40618;A
2019;04;030034;035039;DIVORCIOS;14.52198;A
2019;04;030034;040044;DIVORCIOS;5.23062;A
2019;04;035039;00;DIVORCIOS;226.33308;A
2019;04;035039;025029;DIVORCIOS;8.70642;A
2019;04;035039;030034;DIVORCIOS;57.46914;A
2019;04;035039;035039;DIVORCIOS;102.99777;A
2019;04;035039;040044;DIVORCIOS;42.36222;A
2019;04;035039;045049;DIVORCIOS;10.73679;A
2019;04;035039;065069;DIVORCIOS;2.03037;A
2019;04;035039;070074;DIVORCIOS;2.03037;A
2019;04;040044;00;DIVORCIOS;323.82468;A
2019;04;040044;025029;DIVORCIOS;4.06074;A
2019;04;040044;030034;DIVORCIOS;25.25877;A
2019;04;040044;035039;DIVORCIOS;105.02814;A
2019;04;040044;040044;DIVORCIOS;147.9753;A
2019;04;040044;045049;DIVORCIOS;33.6558;A
2019;04;040044;050054;DIVORCIOS;5.23062;A
2019;04;040044;055059;DIVORCIOS;2.61531;A
2019;04;045049;00;DIVORCIOS;343.54344;A
2019;04;045049;015024;DIVORCIOS;4.64568;A
2019;04;045049;030034;DIVORCIOS;6.67605;A
2019;04;045049;035039;DIVORCIOS;44.97753;A
2019;04;045049;040044;DIVORCIOS;134.03826;A
2019;04;045049;045049;DIVORCIOS;128.53209;A
2019;04;045049;050054;DIVORCIOS;22.05852;A
2019;04;045049;055059;DIVORCIOS;2.61531;A
2019;04;050054;00;DIVORCIOS;268.48743;A
2019;04;050054;030034;DIVORCIOS;4.06074;A
2019;04;050054;035039;DIVORCIOS;4.64568;A
2019;04;050054;040044;DIVORCIOS;31.62543;A
2019;04;050054;045049;DIVORCIOS;95.18568;A
2019;04;050054;050054;DIVORCIOS;111.77187;A
2019;04;050054;055059;DIVORCIOS;19.16766;A
2019;04;050054;065069;DIVORCIOS;2.03037;A
2019;04;055059;00;DIVORCIOS;161.11953;A
2019;04;055059;030034;DIVORCIOS;8.70642;A
2019;04;055059;035039;DIVORCIOS;6.67605;A
2019;04;055059;040044;DIVORCIOS;2.03037;A
2019;04;055059;045049;DIVORCIOS;19.44321;A
2019;04;055059;050054;DIVORCIOS;75.19137;A
2019;04;055059;055059;DIVORCIOS;41.81112;A
2019;04;055059;060064;DIVORCIOS;7.26099;A
2019;04;060064;00;DIVORCIOS;106.2657;A
2019;04;060064;040044;DIVORCIOS;4.06074;A
2019;04;060064;045049;DIVORCIOS;12.49161;A
2019;04;060064;050054;DIVORCIOS;22.05852;A
2019;04;060064;055059;DIVORCIOS;28.14963;A
2019;04;060064;060064;DIVORCIOS;34.85952;A
2019;04;060064;065069;DIVORCIOS;4.64568;A
2019;04;065069;00;DIVORCIOS;58.63902;A
2019;04;065069;040044;DIVORCIOS;2.03037;A
2019;04;065069;050054;DIVORCIOS;2.03037;A
2019;04;065069;055059;DIVORCIOS;14.52198;A
2019;04;065069;060064;DIVORCIOS;26.7042;A
2019;04;065069;065069;DIVORCIOS;11.32173;A
2019;04;065069;070074;DIVORCIOS;2.03037;A
2019;04;070074;00;DIVORCIOS;20.02815;A
2019;04;070074;050054;DIVORCIOS;2.03037;A
2019;04;070074;055059;DIVORCIOS;4.06074;A
2019;04;070074;060064;DIVORCIOS;2.61531;A
2019;04;070074;065069;DIVORCIOS;2.61531;A
2019;04;070074;070074;DIVORCIOS;8.70642;A
2019;04;065100;00;DIVORCIOS;12.18222;A
2019;04;065100;065069;DIVORCIOS;4.06074;A
2019;04;065100;070074;DIVORCIOS;2.03037;A
2019;04;065100;075100;DIVORCIOS;6.09111;A
2019;11;00;00;DIVORCIOS;2350.11045;A
2019;11;00;015024;DIVORCIOS;3.06043;A
2019;11;00;025029;DIVORCIOS;89.50925;A
2019;11;00;030034;DIVORCIOS;235.20024;A
2019;11;00;035039;DIVORCIOS;431.03445;A
2019;11;00;040044;DIVORCIOS;495.97792;A
2019;11;00;045049;DIVORCIOS;421.9355;A
2019;11;00;050054;DIVORCIOS;285.50814;A
