TEMPORAL;TERRITORIO;IPC_GRUPOSESPECIALES;INDICATOR;OBS_VALUE;FREQ
2021-12;C01;01;INDICE;105.896;M
2021-12;C01;02;INDICE;119.482;M
2021-12;C01;05;INDICE;116.633;M
2021-12;C01;12;INDICE;107.336;M
2021-12;C01;08;INDICE;130.337;M
2021-12;C01;06;INDICE;100.601;M
2021-12;C01;07;INDICE;148.211;M
2021-12;C01;13;INDICE;112.081;M
2021-12;C01;14;INDICE;111.593;M
2021-12;C01;18;INDICE;110.102;M
2021-12;C01;15;INDICE;107.172;M
2021-12;C01;16;INDICE;105.981;M
2021-12;C01;19;INDICE;113.428;M
2021-12;C01;20;INDICE;113.684;M
2021-12;C01;21;INDICE;112.283;M
2021-12;C01;22;INDICE;110.201;M
2021-12;C01;23;INDICE;105.907;M
2021-12;C01;24;INDICE;116.038;M
2021-12;C01;25;INDICE;116.633;M
2021-12;C01;26;INDICE;123.573;M
2021-12;C01;17;INDICE;111.612;M
2021-12;C01;27;INDICE;110.449;M
2021-12;C01;28;INDICE;105.43;M
2021-12;C01;09;INDICE;109.333;M
2021-12;C01;11;INDICE;107.205;M
2021-12;C01;03;INDICE;109.965;M
2021-12;C01;04;INDICE;135.012;M
2021-12;C01;10;INDICE;103.925;M
2021-12;C01;29;INDICE;110.373;M
2020-01;108;01;INDICE;102.718;M
2020-01;108;02;INDICE;110.516;M
2020-01;108;05;INDICE;103.008;M
2020-01;108;12;INDICE;104.569;M
2020-01;108;08;INDICE;118.651;M
2020-01;108;06;INDICE;98.83;M
2020-01;108;07;INDICE;113.273;M
2020-01;108;13;INDICE;103.882;M
2020-01;108;14;INDICE;104.194;M
2020-01;108;18;INDICE;102.994;M
2020-01;108;15;INDICE;103.07;M
2020-01;108;16;INDICE;102.403;M
2020-01;108;19;INDICE;103.957;M
2020-01;108;20;INDICE;103.926;M
2020-01;108;21;INDICE;103.857;M
2020-01;108;22;INDICE;102.262;M
2020-01;108;23;INDICE;102.322;M
2020-01;108;24;INDICE;103.145;M
2020-01;108;25;INDICE;103.008;M
2020-01;108;26;INDICE;104.802;M
2020-01;108;17;INDICE;104.211;M
2020-01;108;27;INDICE;105.388;M
2020-01;108;28;INDICE;101.986;M
2020-01;108;09;INDICE;103.209;M
2020-01;108;11;INDICE;104.547;M
2020-01;108;03;INDICE;105.226;M
2020-01;108;04;INDICE;112.404;M
2020-01;108;10;INDICE;98.566;M
2020-01;108;29;INDICE;103.026;M
2020-01;C01;01;INDICE;102.063;M
2020-01;C01;02;INDICE;111.314;M
2020-01;C01;05;INDICE;102.007;M
2020-01;C01;12;INDICE;104.692;M
2020-01;C01;08;INDICE;116.875;M
2020-01;C01;06;INDICE;98.728;M
2020-01;C01;07;INDICE;111.616;M
2020-01;C01;13;INDICE;103.392;M
2020-01;C01;14;INDICE;103.757;M
2020-01;C01;18;INDICE;102.7;M
2020-01;C01;15;INDICE;102.77;M
2020-01;C01;16;INDICE;102.009;M
2020-01;C01;19;INDICE;103.212;M
2020-01;C01;20;INDICE;103.184;M
2020-01;C01;21;INDICE;103.375;M
2020-01;C01;22;INDICE;101.929;M
2020-01;C01;23;INDICE;101.977;M
2020-01;C01;24;INDICE;102.127;M
2020-01;C01;25;INDICE;102.007;M
2020-01;C01;26;INDICE;103.443;M
2020-01;C01;17;INDICE;103.777;M
2020-01;C01;27;INDICE;105.034;M
2020-01;C01;28;INDICE;101.599;M
2020-01;C01;09;INDICE;102.115;M
2020-01;C01;11;INDICE;104.638;M
2020-01;C01;03;INDICE;104.819;M
2020-01;C01;04;INDICE;111.745;M
2020-01;C01;10;INDICE;98.082;M
2020-01;C01;29;INDICE;102.773;M
2020-02;108;01;INDICE;103.155;M
2020-02;108;02;INDICE;110.434;M
2020-02;108;05;INDICE;101.853;M
2020-02;108;12;INDICE;105.189;M
2020-02;108;08;INDICE;116.287;M
2020-02;108;06;INDICE;98.76;M
2020-02;108;07;INDICE;110.265;M
2020-02;108;13;INDICE;103.646;M
2020-02;108;14;INDICE;104.063;M
2020-02;108;18;INDICE;103.054;M
2020-02;108;15;INDICE;103.315;M
2020-02;108;16;INDICE;102.676;M
2020-02;108;19;INDICE;103.376;M
2020-02;108;20;INDICE;103.311;M
2020-02;108;21;INDICE;103.606;M
2020-02;108;22;INDICE;102.254;M
2020-02;108;23;INDICE;102.558;M
2020-02;108;24;INDICE;102.083;M
2020-02;108;25;INDICE;101.853;M
2020-02;108;26;INDICE;103.148;M
2020-02;108;17;INDICE;104.084;M
2020-02;108;27;INDICE;105.679;M
2020-02;108;28;INDICE;102.325;M
2020-02;108;09;INDICE;102.411;M
2020-02;108;11;INDICE;105.132;M
2020-02;108;03;INDICE;105.497;M
2020-02;108;04;INDICE;110.53;M
2020-02;108;10;INDICE;98.236;M
2020-02;108;29;INDICE;103.098;M
2020-02;C01;01;INDICE;102.503;M
2020-02;C01;02;INDICE;111.454;M
2020-02;C01;05;INDICE;101.049;M
2020-02;C01;12;INDICE;105.384;M
2020-02;C01;08;INDICE;115.135;M
2020-02;C01;06;INDICE;98.688;M
2020-02;C01;07;INDICE;108.964;M
2020-02;C01;13;INDICE;103.237;M
2020-02;C01;14;INDICE;103.72;M
2020-02;C01;18;INDICE;102.801;M
2020-02;C01;15;INDICE;103.073;M
2020-02;C01;16;INDICE;102.325;M
2020-02;C01;19;INDICE;102.778;M
2020-02;C01;20;INDICE;102.731;M
2020-02;C01;21;INDICE;103.212;M
2020-02;C01;22;INDICE;101.942;M
2020-02;C01;23;INDICE;102.261;M
2020-02;C01;24;INDICE;101.223;M
2020-02;C01;25;INDICE;101.049;M
2020-02;C01;26;INDICE;102.056;M
2020-02;C01;17;INDICE;103.743;M
2020-02;C01;27;INDICE;105.426;M
2020-02;C01;28;INDICE;101.914;M
2020-02;C01;09;INDICE;101.551;M
2020-02;C01;11;INDICE;105.3;M
2020-02;C01;03;INDICE;105.17;M
2020-02;C01;04;INDICE;110.167;M
2020-02;C01;10;INDICE;97.839;M
2020-02;C01;29;INDICE;102.904;M
2020-03;108;01;INDICE;103.408;M
2020-03;108;02;INDICE;110.324;M
2020-03;108;05;INDICE;100.396;M
2020-03;108;12;INDICE;105.458;M
2020-03;108;08;INDICE;108.557;M
2020-03;108;06;INDICE;98.803;M
2020-03;108;07;INDICE;103.262;M
2020-03;108;13;INDICE;103.091;M
2020-03;108;14;INDICE;103.65;M
2020-03;108;18;INDICE;103.253;M
2020-03;108;15;INDICE;103.756;M
2020-03;108;16;INDICE;103.166;M
2020-03;108;19;INDICE;102.565;M
2020-03;108;20;INDICE;102.457;M
2020-03;108;21;INDICE;103.028;M
2020-03;108;22;INDICE;102.473;M
2020-03;108;23;INDICE;103.102;M
2020-03;108;24;INDICE;100.736;M
2020-03;108;25;INDICE;100.396;M
2020-03;108;26;INDICE;101.001;M
2020-03;108;17;INDICE;103.676;M
2020-03;108;27;INDICE;105.826;M
2020-03;108;28;INDICE;102.62;M
2020-03;108;09;INDICE;101.417;M
2020-03;108;11;INDICE;105.387;M
2020-03;108;03;INDICE;105.633;M
2020-03;108;04;INDICE;106.196;M
2020-03;108;10;INDICE;99.248;M
2020-03;108;29;INDICE;103.294;M
2020-03;C01;01;INDICE;102.67;M
2020-03;C01;02;INDICE;111.645;M
2020-03;C01;05;INDICE;99.961;M
2020-03;C01;12;INDICE;105.606;M
2020-03;C01;08;INDICE;107.834;M
2020-03;C01;06;INDICE;98.789;M
2020-03;C01;07;INDICE;102.298;M
2020-03;C01;13;INDICE;102.795;M
2020-03;C01;14;INDICE;103.418;M
2020-03;C01;18;INDICE;103.061;M
2020-03;C01;15;INDICE;103.597;M
2020-03;C01;16;INDICE;102.879;M
2020-03;C01;19;INDICE;102.2;M
2020-03;C01;20;INDICE;102.131;M
2020-03;C01;21;INDICE;102.754;M
2020-03;C01;22;INDICE;102.231;M
2020-03;C01;23;INDICE;102.917;M
2020-03;C01;24;INDICE;100.197;M
2020-03;C01;25;INDICE;99.961;M
2020-03;C01;26;INDICE;100.413;M
2020-03;C01;17;INDICE;103.442;M
2020-03;C01;27;INDICE;105.621;M
2020-03;C01;28;INDICE;102.139;M
2020-03;C01;09;INDICE;100.989;M
2020-03;C01;11;INDICE;105.515;M
2020-03;C01;03;INDICE;105.344;M
2020-03;C01;04;INDICE;106.139;M
2020-03;C01;10;INDICE;99.11;M
2020-03;C01;29;INDICE;103.161;M
2020-04;108;01;INDICE;103.98;M
2020-04;108;02;INDICE;113.244;M
2020-04;108;05;INDICE;99.88;M
2020-04;108;12;INDICE;105.997;M
2020-04;108;08;INDICE;100.336;M
2020-04;108;06;INDICE;98.676;M
2020-04;108;07;INDICE;95.983;M
2020-04;108;13;INDICE;103.113;M
2020-04;108;14;INDICE;103.972;M
2020-04;108;18;INDICE;104.264;M
2020-04;108;15;INDICE;105.037;M
2020-04;108;16;INDICE;104.303;M
2020-04;108;19;INDICE;102.74;M
2020-04;108;20;INDICE;102.638;M
2020-04;108;21;INDICE;103.05;M
2020-04;108;22;INDICE;103.383;M
2020-04;108;23;INDICE;104.369;M
2020-04;108;24;INDICE;100.259;M
2020-04;108;25;INDICE;99.88;M
2020-04;108;26;INDICE;100.307;M
2020-04;108;17;INDICE;103.996;M
2020-04;108;27;INDICE;107.282;M
2020-04;108;28;INDICE;103.328;M
2020-04;108;09;INDICE;101.454;M
2020-04;108;11;INDICE;105.891;M
2020-04;108;03;INDICE;106.957;M
2020-04;108;04;INDICE;102.874;M
2020-04;108;10;INDICE;101.745;M
2020-04;108;29;INDICE;104.289;M
2020-04;C01;01;INDICE;103.347;M
2020-04;C01;02;INDICE;115.197;M
2020-04;C01;05;INDICE;99.657;M
2020-04;C01;12;INDICE;106.093;M
2020-04;C01;08;INDICE;99.701;M
2020-04;C01;06;INDICE;98.706;M
2020-04;C01;07;INDICE;95.153;M
2020-04;C01;13;INDICE;102.863;M
2020-04;C01;14;INDICE;103.853;M
2020-04;C01;18;INDICE;104.156;M
2020-04;C01;15;INDICE;104.989;M
2020-04;C01;16;INDICE;104.081;M
2020-04;C01;19;INDICE;102.584;M
2020-04;C01;20;INDICE;102.536;M
2020-04;C01;21;INDICE;102.831;M
2020-04;C01;22;INDICE;103.174;M
2020-04;C01;23;INDICE;104.257;M
2020-04;C01;24;INDICE;99.895;M
2020-04;C01;25;INDICE;99.657;M
2020-04;C01;26;INDICE;100.005;M
2020-04;C01;17;INDICE;103.874;M
2020-04;C01;27;INDICE;107.327;M
2020-04;C01;28;INDICE;102.866;M
2020-04;C01;09;INDICE;101.284;M
2020-04;C01;11;INDICE;105.962;M
2020-04;C01;03;INDICE;106.873;M
2020-04;C01;04;INDICE;103.116;M
2020-04;C01;10;INDICE;101.699;M
2020-04;C01;29;INDICE;104.243;M
2020-05;108;01;INDICE;104.19;M
2020-05;108;02;INDICE;112.814;M
2020-05;108;05;INDICE;100.095;M
2020-05;108;12;INDICE;105.768;M
2020-05;108;08;INDICE;98.923;M
2020-05;108;06;INDICE;98.52;M
2020-05;108;07;INDICE;95.351;M
2020-05;108;13;INDICE;103.104;M
2020-05;108;14;INDICE;103.965;M
2020-05;108;18;INDICE;104.373;M
2020-05;108;15;INDICE;105.111;M
2020-05;108;16;INDICE;104.421;M
2020-05;108;19;INDICE;102.871;M
2020-05;108;20;INDICE;102.775;M
2020-05;108;21;INDICE;103.038;M
2020-05;108;22;INDICE;103.525;M
2020-05;108;23;INDICE;104.465;M
2020-05;108;24;INDICE;100.462;M
2020-05;108;25;INDICE;100.095;M
2020-05;108;26;INDICE;100.693;M
2020-05;108;17;INDICE;103.99;M
2020-05;108;27;INDICE;107.287;M
2020-05;108;28;INDICE;103.545;M
2020-05;108;09;INDICE;101.587;M
2020-05;108;11;INDICE;105.68;M
2020-05;108;03;INDICE;106.963;M
2020-05;108;04;INDICE;102.32;M
2020-05;108;10;INDICE;102.339;M
2020-05;108;29;INDICE;104.396;M
2020-05;C01;01;INDICE;103.615;M
2020-05;C01;02;INDICE;114.433;M
2020-05;C01;05;INDICE;99.902;M
2020-05;C01;12;INDICE;105.981;M
2020-05;C01;08;INDICE;98.386;M
2020-05;C01;06;INDICE;98.589;M
2020-05;C01;07;INDICE;94.643;M
2020-05;C01;13;INDICE;102.934;M
2020-05;C01;14;INDICE;103.899;M
2020-05;C01;18;INDICE;104.309;M
2020-05;C01;15;INDICE;105.105;M
2020-05;C01;16;INDICE;104.275;M
2020-05;C01;19;INDICE;102.715;M
2020-05;C01;20;INDICE;102.672;M
2020-05;C01;21;INDICE;102.905;M
2020-05;C01;22;INDICE;103.393;M
2020-05;C01;23;INDICE;104.431;M
2020-05;C01;24;INDICE;100.128;M
2020-05;C01;25;INDICE;99.902;M
2020-05;C01;26;INDICE;100.42;M
2020-05;C01;17;INDICE;103.92;M
2020-05;C01;27;INDICE;107.284;M
2020-05;C01;28;INDICE;103.159;M
2020-05;C01;09;INDICE;101.448;M
2020-05;C01;11;INDICE;105.856;M
2020-05;C01;03;INDICE;106.835;M
2020-05;C01;04;INDICE;102.507;M
2020-05;C01;10;INDICE;102.264;M
2020-05;C01;29;INDICE;104.393;M
2020-06;108;01;INDICE;103.896;M
2020-06;108;02;INDICE;112.46;M
2020-06;108;05;INDICE;101.01;M
2020-06;108;12;INDICE;106.321;M
2020-06;108;08;INDICE;102.069;M
2020-06;108;06;INDICE;98.455;M
2020-06;108;07;INDICE;99.157;M
2020-06;108;13;INDICE;103.812;M
2020-06;108;14;INDICE;104.455;M
2020-06;108;18;INDICE;104.634;M
2020-06;108;15;INDICE;105.167;M
2020-06;108;16;INDICE;104.513;M
2020-06;108;19;INDICE;103.305;M
2020-06;108;20;INDICE;103.224;M
2020-06;108;21;INDICE;103.77;M
2020-06;108;22;INDICE;103.97;M
2020-06;108;23;INDICE;104.645;M
2020-06;108;24;INDICE;101.318;M
2020-06;108;25;INDICE;101.01;M
2020-06;108;26;INDICE;102.059;M
2020-06;108;17;INDICE;104.479;M
2020-06;108;27;INDICE;106.943;M
2020-06;108;28;INDICE;103.261;M
2020-06;108;09;INDICE;102.023;M
2020-06;108;11;INDICE;106.202;M
2020-06;108;03;INDICE;106.649;M
2020-06;108;04;INDICE;104.513;M
2020-06;108;10;INDICE;101.966;M
2020-06;108;29;INDICE;104.653;M
2020-06;C01;01;INDICE;103.312;M
2020-06;C01;02;INDICE;113.559;M
2020-06;C01;05;INDICE;100.83;M
2020-06;C01;12;INDICE;106.485;M
2020-06;C01;08;INDICE;101.628;M
2020-06;C01;06;INDICE;98.618;M
2020-06;C01;07;INDICE;98.555;M
2020-06;C01;13;INDICE;103.64;M
2020-06;C01;14;INDICE;104.329;M
2020-06;C01;18;INDICE;104.508;M
2020-06;C01;15;INDICE;105.079;M
2020-06;C01;16;INDICE;104.323;M
2020-06;C01;19;INDICE;103.091;M
2020-06;C01;20;INDICE;103.059;M
2020-06;C01;21;INDICE;103.629;M
2020-06;C01;22;INDICE;103.828;M
2020-06;C01;23;INDICE;104.571;M
2020-06;C01;24;INDICE;101.011;M
2020-06;C01;25;INDICE;100.83;M
2020-06;C01;26;INDICE;101.768;M
2020-06;C01;17;INDICE;104.352;M
2020-06;C01;27;INDICE;106.757;M
2020-06;C01;28;INDICE;102.845;M
2020-06;C01;09;INDICE;101.879;M
2020-06;C01;11;INDICE;106.334;M
2020-06;C01;03;INDICE;106.363;M
2020-06;C01;04;INDICE;104.576;M
2020-06;C01;10;INDICE;101.932;M
2020-06;C01;29;INDICE;104.59;M
2020-07;108;01;INDICE;103.635;M
2020-07;108;02;INDICE;110.537;M
2020-07;108;05;INDICE;99.354;M
2020-07;108;12;INDICE;105.913;M
2020-07;108;08;INDICE;104.081;M
2020-07;108;06;INDICE;98.495;M
2020-07;108;07;INDICE;101.346;M
2020-07;108;13;INDICE;102.833;M
2020-07;108;14;INDICE;103.486;M
2020-07;108;18;INDICE;103.456;M
2020-07;108;15;INDICE;103.831;M
2020-07;108;16;INDICE;103.228;M
2020-07;108;19;INDICE;102.042;M
2020-07;108;20;INDICE;101.894;M
2020-07;108;21;INDICE;102.748;M
2020-07;108;22;INDICE;102.67;M
2020-07;108;23;INDICE;103.127;M
2020-07;108;24;INDICE;99.791;M
2020-07;108;25;INDICE;99.354;M
2020-07;108;26;INDICE;99.622;M
2020-07;108;17;INDICE;103.522;M
2020-07;108;27;INDICE;106.07;M
2020-07;108;28;INDICE;102.959;M
2020-07;108;09;INDICE;99.885;M
2020-07;108;11;INDICE;105.831;M
2020-07;108;03;INDICE;105.855;M
2020-07;108;04;INDICE;105.106;M
2020-07;108;10;INDICE;98.594;M
2020-07;108;29;INDICE;103.426;M
2020-07;C01;01;INDICE;102.835;M
2020-07;C01;02;INDICE;110.645;M
2020-07;C01;05;INDICE;99.005;M
2020-07;C01;12;INDICE;106.022;M
2020-07;C01;08;INDICE;103.976;M
2020-07;C01;06;INDICE;98.565;M
2020-07;C01;07;INDICE;100.972;M
2020-07;C01;13;INDICE;102.513;M
2020-07;C01;14;INDICE;103.151;M
2020-07;C01;18;INDICE;103.088;M
2020-07;C01;15;INDICE;103.477;M
2020-07;C01;16;INDICE;102.836;M
2020-07;C01;19;INDICE;101.57;M
2020-07;C01;20;INDICE;101.474;M
2020-07;C01;21;INDICE;102.459;M
2020-07;C01;22;INDICE;102.331;M
2020-07;C01;23;INDICE;102.819;M
2020-07;C01;24;INDICE;99.299;M
2020-07;C01;25;INDICE;99.005;M
2020-07;C01;26;INDICE;99.115;M
2020-07;C01;17;INDICE;103.178;M
2020-07;C01;27;INDICE;105.419;M
2020-07;C01;28;INDICE;102.308;M
2020-07;C01;09;INDICE;99.533;M
2020-07;C01;11;INDICE;105.92;M
2020-07;C01;03;INDICE;105.164;M
2020-07;C01;04;INDICE;104.936;M
2020-07;C01;10;INDICE;98.308;M
2020-07;C01;29;INDICE;103.152;M
2020-08;108;01;INDICE;103.728;M
2020-08;108;02;INDICE;110.608;M
2020-08;108;05;INDICE;99.255;M
2020-08;108;12;INDICE;106.077;M
2020-08;108;08;INDICE;103.917;M
2020-08;108;06;INDICE;98.419;M
2020-08;108;07;INDICE;101.694;M
2020-08;108;13;INDICE;102.869;M
2020-08;108;14;INDICE;103.533;M
2020-08;108;18;INDICE;103.521;M
2020-08;108;15;INDICE;103.84;M
2020-08;108;16;INDICE;103.232;M
2020-08;108;19;INDICE;102.018;M
2020-08;108;20;INDICE;101.865;M
2020-08;108;21;INDICE;102.784;M
2020-08;108;22;INDICE;102.727;M
2020-08;108;23;INDICE;103.11;M
2020-08;108;24;INDICE;99.704;M
2020-08;108;25;INDICE;99.255;M
2020-08;108;26;INDICE;99.513;M
2020-08;108;17;INDICE;103.57;M
2020-08;108;27;INDICE;106.164;M
2020-08;108;28;INDICE;103.078;M
2020-08;108;09;INDICE;99.618;M
2020-08;108;11;INDICE;105.988;M
2020-08;108;03;INDICE;105.941;M
2020-08;108;04;INDICE;105.346;M
2020-08;108;10;INDICE;98.296;M
2020-08;108;29;INDICE;103.476;M
2020-08;C01;01;INDICE;102.97;M
2020-08;C01;02;INDICE;111.564;M
2020-08;C01;05;INDICE;98.697;M
2020-08;C01;12;INDICE;106.361;M
2020-08;C01;08;INDICE;103.61;M
2020-08;C01;06;INDICE;98.163;M
2020-08;C01;07;INDICE;101.227;M
2020-08;C01;13;INDICE;102.517;M
2020-08;C01;14;INDICE;103.245;M
2020-08;C01;18;INDICE;103.216;M
2020-08;C01;15;INDICE;103.548;M
2020-08;C01;16;INDICE;102.833;M
2020-08;C01;19;INDICE;101.526;M
2020-08;C01;20;INDICE;101.427;M
2020-08;C01;21;INDICE;102.463;M
2020-08;C01;22;INDICE;102.375;M
2020-08;C01;23;INDICE;102.779;M
2020-08;C01;24;INDICE;99.008;M
2020-08;C01;25;INDICE;98.697;M
2020-08;C01;26;INDICE;98.852;M
2020-08;C01;17;INDICE;103.272;M
2020-08;C01;27;INDICE;105.828;M
2020-08;C01;28;INDICE;102.539;M
2020-08;C01;09;INDICE;99.026;M
2020-08;C01;11;INDICE;106.241;M
2020-08;C01;03;INDICE;105.531;M
2020-08;C01;04;INDICE;105.448;M
2020-08;C01;10;INDICE;97.763;M
2020-08;C01;29;INDICE;103.246;M
2020-09;108;01;INDICE;103.51;M
2020-09;108;02;INDICE;111.315;M
2020-09;108;05;INDICE;100.247;M
2020-09;108;12;INDICE;105.478;M
2020-09;108;08;INDICE;102.625;M
2020-09;108;06;INDICE;98.571;M
2020-09;108;07;INDICE;102.073;M
2020-09;108;13;INDICE;103.047;M
2020-09;108;14;INDICE;103.691;M
2020-09;108;18;INDICE;103.794;M
2020-09;108;15;INDICE;103.967;M
2020-09;108;16;INDICE;103.308;M
2020-09;108;19;INDICE;102.637;M
2020-09;108;20;INDICE;102.511;M
2020-09;108;21;INDICE;102.965;M
2020-09;108;22;INDICE;103.063;M
2020-09;108;23;INDICE;103.253;M
2020-09;108;24;INDICE;100.629;M
2020-09;108;25;INDICE;100.247;M
2020-09;108;26;INDICE;100.89;M
2020-09;108;17;INDICE;103.729;M
2020-09;108;27;INDICE;106.25;M
2020-09;108;28;INDICE;102.817;M
2020-09;108;09;INDICE;100.297;M
2020-09;108;11;INDICE;105.437;M
2020-09;108;03;INDICE;106.02;M
2020-09;108;04;INDICE;105.854;M
2020-09;108;10;INDICE;99.562;M
2020-09;108;29;INDICE;103.734;M
2020-09;C01;01;INDICE;102.752;M
2020-09;C01;02;INDICE;112.021;M
2020-09;C01;05;INDICE;99.881;M
2020-09;C01;12;INDICE;105.793;M
2020-09;C01;08;INDICE;102.272;M
2020-09;C01;06;INDICE;98.416;M
2020-09;C01;07;INDICE;101.699;M
2020-09;C01;13;INDICE;102.852;M
2020-09;C01;14;INDICE;103.497;M
2020-09;C01;18;INDICE;103.591;M
2020-09;C01;15;INDICE;103.769;M
2020-09;C01;16;INDICE;103.034;M
2020-09;C01;19;INDICE;102.227;M
2020-09;C01;20;INDICE;102.147;M
2020-09;C01;21;INDICE;102.803;M
2020-09;C01;22;INDICE;102.888;M
2020-09;C01;23;INDICE;103.09;M
2020-09;C01;24;INDICE;100.139;M
2020-09;C01;25;INDICE;99.881;M
2020-09;C01;26;INDICE;100.47;M
2020-09;C01;17;INDICE;103.528;M
2020-09;C01;27;INDICE;105.808;M
2020-09;C01;28;INDICE;102.22;M
2020-09;C01;09;INDICE;99.908;M
2020-09;C01;11;INDICE;105.713;M
2020-09;C01;03;INDICE;105.513;M
2020-09;C01;04;INDICE;105.916;M
2020-09;C01;10;INDICE;99.249;M
2020-09;C01;29;INDICE;103.591;M
2020-10;108;01;INDICE;103.591;M
2020-10;108;02;INDICE;115.083;M
2020-10;108;05;INDICE;101.57;M
2020-10;108;12;INDICE;104.888;M
2020-10;108;08;INDICE;101.121;M
2020-10;108;06;INDICE;98.735;M
2020-10;108;07;INDICE;100.168;M
2020-10;108;13;INDICE;103.383;M
2020-10;108;14;INDICE;104.25;M
2020-10;108;18;INDICE;104.505;M
2020-10;108;15;INDICE;104.823;M
2020-10;108;16;INDICE;103.908;M
2020-10;108;19;INDICE;103.879;M
2020-10;108;20;INDICE;103.812;M
2020-10;108;21;INDICE;103.314;M
2020-10;108;22;INDICE;103.598;M
2020-10;108;23;INDICE;103.972;M
2020-10;108;24;INDICE;101.858;M
2020-10;108;25;INDICE;101.57;M
2020-10;108;26;INDICE;102.746;M
2020-10;108;17;INDICE;104.284;M
2020-10;108;27;INDICE;107.639;M
2020-10;108;28;INDICE;102.912;M
2020-10;108;09;INDICE;102.082;M
2020-10;108;11;INDICE;104.89;M
2020-10;108;03;INDICE;107.283;M
2020-10;108;04;INDICE;106.153;M
2020-10;108;10;INDICE;102.325;M
2020-10;108;29;INDICE;104.375;M
2020-10;C01;01;INDICE;102.876;M
2020-10;C01;02;INDICE;117.893;M
2020-10;C01;05;INDICE;101.235;M
2020-10;C01;12;INDICE;105.412;M
2020-10;C01;08;INDICE;101.087;M
2020-10;C01;06;INDICE;98.534;M
2020-10;C01;07;INDICE;99.971;M
2020-10;C01;13;INDICE;103.357;M
2020-10;C01;14;INDICE;104.338;M
2020-10;C01;18;INDICE;104.573;M
2020-10;C01;15;INDICE;104.921;M
2020-10;C01;16;INDICE;103.771;M
2020-10;C01;19;INDICE;103.717;M
2020-10;C01;20;INDICE;103.685;M
2020-10;C01;21;INDICE;103.322;M
2020-10;C01;22;INDICE;103.573;M
2020-10;C01;23;INDICE;103.989;M
2020-10;C01;24;INDICE;101.426;M
2020-10;C01;25;INDICE;101.235;M
2020-10;C01;26;INDICE;102.401;M
2020-10;C01;17;INDICE;104.373;M
2020-10;C01;27;INDICE;107.846;M
2020-10;C01;28;INDICE;102.4;M
2020-10;C01;09;INDICE;101.746;M
2020-10;C01;11;INDICE;105.353;M
2020-10;C01;03;INDICE;107.34;M
2020-10;C01;04;INDICE;107.124;M
2020-10;C01;10;INDICE;101.909;M
2020-10;C01;29;INDICE;104.525;M
2020-11;108;01;INDICE;103.493;M
2020-11;108;02;INDICE;112.58;M
2020-11;108;05;INDICE;102.832;M
2020-11;108;12;INDICE;104.628;M
2020-11;108;08;INDICE;101.239;M
2020-11;108;06;INDICE;98.739;M
2020-11;108;07;INDICE;101.377;M
2020-11;108;13;INDICE;103.855;M
2020-11;108;14;INDICE;104.425;M
2020-11;108;18;INDICE;104.681;M
2020-11;108;15;INDICE;104.862;M
2020-11;108;16;INDICE;104.171;M
2020-11;108;19;INDICE;104.316;M
2020-11;108;20;INDICE;104.267;M
2020-11;108;21;INDICE;103.801;M
2020-11;108;22;INDICE;104.108;M
2020-11;108;23;INDICE;104.318;M
2020-11;108;24;INDICE;103.035;M
2020-11;108;25;INDICE;102.832;M
2020-11;108;26;INDICE;104.587;M
2020-11;108;17;INDICE;104.459;M
2020-11;108;27;INDICE;106.683;M
2020-11;108;28;INDICE;102.771;M
2020-11;108;09;INDICE;103.101;M
2020-11;108;11;INDICE;104.653;M
2020-11;108;03;INDICE;106.413;M
2020-11;108;04;INDICE;105.92;M
2020-11;108;10;INDICE;103.613;M
2020-11;108;29;INDICE;104.558;M
2020-11;C01;01;INDICE;102.804;M
2020-11;C01;02;INDICE;113.505;M
2020-11;C01;05;INDICE;102.547;M
2020-11;C01;12;INDICE;105.047;M
2020-11;C01;08;INDICE;101.322;M
2020-11;C01;06;INDICE;98.473;M
2020-11;C01;07;INDICE;101.336;M
2020-11;C01;13;INDICE;103.85;M
2020-11;C01;14;INDICE;104.385;M
2020-11;C01;18;INDICE;104.607;M
2020-11;C01;15;INDICE;104.8;M
2020-11;C01;16;INDICE;104.024;M
2020-11;C01;19;INDICE;103.993;M
2020-11;C01;20;INDICE;103.968;M
2020-11;C01;21;INDICE;103.826;M
2020-11;C01;22;INDICE;104.093;M
2020-11;C01;23;INDICE;104.328;M
2020-11;C01;24;INDICE;102.675;M
2020-11;C01;25;INDICE;102.547;M
2020-11;C01;26;INDICE;104.353;M
2020-11;C01;17;INDICE;104.423;M
2020-11;C01;27;INDICE;106.34;M
2020-11;C01;28;INDICE;102.259;M
2020-11;C01;09;INDICE;102.811;M
2020-11;C01;11;INDICE;105.012;M
2020-11;C01;03;INDICE;105.99;M
2020-11;C01;04;INDICE;106.266;M
2020-11;C01;10;INDICE;103.2;M
2020-11;C01;29;INDICE;104.579;M
2020-12;108;01;INDICE;103.371;M
2020-12;108;02;INDICE;111.562;M
2020-12;108;05;INDICE;103.332;M
2020-12;108;12;INDICE;104.966;M
2020-12;108;08;INDICE;104.494;M
2020-12;108;06;INDICE;98.75;M
2020-12;108;07;INDICE;104.32;M
2020-12;108;13;INDICE;104.258;M
2020-12;108;14;INDICE;104.652;M
2020-12;108;18;INDICE;104.655;M
2020-12;108;15;INDICE;104.737;M
2020-12;108;16;INDICE;104.124;M
