TEMPORAL;TERRITORIO;ECOICOP;INDICATOR;OBS_VALUE;FREQ
2021-06;04;06;INDICE;102.277;M
2021-06;04;07;INDICE;113.413;M
2021-06;04;08;INDICE;102.156;M
2021-06;04;09;INDICE;98.495;M
2021-06;04;10;INDICE;102.402;M
2021-06;04;11;INDICE;104.568;M
2021-06;04;12;INDICE;103.558;M
2021-06;11;00;INDICE;105.872;M
2021-06;11;01;INDICE;105.502;M
2021-06;11;02;INDICE;102.671;M
2021-06;11;03;INDICE;109.059;M
2021-06;11;04;INDICE;111.377;M
2021-06;11;05;INDICE;97.561;M
2021-06;11;06;INDICE;101.456;M
2021-06;11;07;INDICE;113.149;M
2021-06;11;08;INDICE;98.681;M
2021-06;11;09;INDICE;97.663;M
2021-06;11;10;INDICE;104.409;M
2021-06;11;11;INDICE;106.791;M
2021-06;11;12;INDICE;103.45;M
2021-06;14;00;INDICE;107.555;M
2021-06;14;01;INDICE;106.884;M
2021-06;14;02;INDICE;102.487;M
2021-06;14;03;INDICE;111.591;M
2021-06;14;04;INDICE;113.327;M
2021-06;14;05;INDICE;99.085;M
2021-06;14;06;INDICE;105.762;M
2021-06;14;07;INDICE;112.392;M
2021-06;14;08;INDICE;100.056;M
2021-06;14;09;INDICE;101.953;M
2021-06;14;10;INDICE;104.284;M
2021-06;14;11;INDICE;106.889;M
2021-06;14;12;INDICE;105.015;M
2021-06;18;00;INDICE;107.274;M
2021-06;18;01;INDICE;108.076;M
2021-06;18;02;INDICE;103.355;M
2021-06;18;03;INDICE;109.803;M
2021-06;18;04;INDICE;112.284;M
2021-06;18;05;INDICE;102.471;M
2021-06;18;06;INDICE;101.834;M
2021-06;18;07;INDICE;111.141;M
2021-06;18;08;INDICE;100.862;M
2021-06;18;09;INDICE;98.303;M
2021-06;18;10;INDICE;107.668;M
2021-06;18;11;INDICE;109.034;M
2021-06;18;12;INDICE;104.571;M
2021-06;21;00;INDICE;106.928;M
2021-06;21;01;INDICE;105.963;M
2021-06;21;02;INDICE;102.881;M
2021-06;21;03;INDICE;111.524;M
2021-06;21;04;INDICE;113.157;M
2021-06;21;05;INDICE;100.336;M
2021-06;21;06;INDICE;104.379;M
2021-06;21;07;INDICE;112.274;M
2021-06;21;08;INDICE;100.979;M
2021-06;21;09;INDICE;97.637;M
2021-06;21;10;INDICE;104.079;M
2021-06;21;11;INDICE;108.428;M
2021-06;21;12;INDICE;101.78;M
2021-06;23;00;INDICE;107.173;M
2021-06;23;01;INDICE;108.983;M
2021-06;23;02;INDICE;103.074;M
2021-06;23;03;INDICE;112.716;M
2021-06;23;04;INDICE;113.636;M
2021-06;23;05;INDICE;99.653;M
2021-06;23;06;INDICE;100.463;M
2021-06;23;07;INDICE;113.813;M
2021-06;23;08;INDICE;101.263;M
2021-06;23;09;INDICE;96.023;M
2021-06;23;10;INDICE;103.323;M
2021-06;23;11;INDICE;106.005;M
2021-06;23;12;INDICE;101.905;M
2021-06;29;00;INDICE;108.353;M
2021-06;29;01;INDICE;109.157;M
2021-06;29;02;INDICE;103.753;M
2021-06;29;03;INDICE;109.339;M
2021-06;29;04;INDICE;112.448;M
2021-06;29;05;INDICE;101.599;M
2021-06;29;06;INDICE;103.836;M
2021-06;29;07;INDICE;112.86;M
2021-06;29;08;INDICE;101.611;M
2021-06;29;09;INDICE;101.61;M
2021-06;29;10;INDICE;107.619;M
2021-06;29;11;INDICE;109.075;M
2021-06;29;12;INDICE;106.037;M
2021-06;41;00;INDICE;106.692;M
2021-06;41;01;INDICE;106.023;M
2021-06;41;02;INDICE;102.798;M
2021-06;41;03;INDICE;109.268;M
2021-06;41;04;INDICE;114.076;M
2021-06;41;05;INDICE;101.127;M
2021-06;41;06;INDICE;101.973;M
2021-06;41;07;INDICE;111.769;M
2021-06;41;08;INDICE;98.963;M
2021-06;41;09;INDICE;97.821;M
2021-06;41;10;INDICE;106.314;M
2021-06;41;11;INDICE;108.151;M
2021-06;41;12;INDICE;104.918;M
2021-07;108;00;INDICE;106.511;M
2021-07;108;01;INDICE;107.825;M
2021-07;108;02;INDICE;104.622;M
2021-07;108;03;INDICE;96.203;M
2021-07;108;04;INDICE;110.281;M
2021-07;108;05;INDICE;101.362;M
2021-07;108;06;INDICE;103.082;M
2021-07;108;07;INDICE;113.409;M
2021-07;108;08;INDICE;100.092;M
2021-07;108;09;INDICE;100.28;M
2021-07;108;10;INDICE;103.166;M
2021-07;108;11;INDICE;108.446;M
2021-07;108;12;INDICE;105.734;M
2021-07;C01;00;INDICE;106.126;M
2021-07;C01;01;INDICE;107.014;M
2021-07;C01;02;INDICE;103.305;M
2021-07;C01;03;INDICE;95.55;M
2021-07;C01;04;INDICE;111.267;M
2021-07;C01;05;INDICE;100.094;M
2021-07;C01;06;INDICE;102.935;M
2021-07;C01;07;INDICE;113.154;M
2021-07;C01;08;INDICE;100.225;M
2021-07;C01;09;INDICE;99.166;M
2021-07;C01;10;INDICE;105.677;M
2021-07;C01;11;INDICE;108.142;M
2021-07;C01;12;INDICE;104.177;M
2021-07;04;00;INDICE;106.416;M
2021-07;04;01;INDICE;109.198;M
2021-07;04;02;INDICE;104.827;M
2021-07;04;03;INDICE;94.632;M
2021-07;04;04;INDICE;111.082;M
2021-07;04;05;INDICE;100.073;M
2021-07;04;06;INDICE;102.294;M
2021-07;04;07;INDICE;114.247;M
2021-07;04;08;INDICE;102.099;M
2021-07;04;09;INDICE;98.748;M
2021-07;04;10;INDICE;102.402;M
2021-07;04;11;INDICE;105.117;M
2021-07;04;12;INDICE;103.223;M
2021-07;11;00;INDICE;104.935;M
2021-07;11;01;INDICE;105.202;M
2021-07;11;02;INDICE;102.798;M
2021-07;11;03;INDICE;96.078;M
2021-07;11;04;INDICE;109.909;M
2021-07;11;05;INDICE;97.412;M
2021-07;11;06;INDICE;101.462;M
2021-07;11;07;INDICE;113.838;M
2021-07;11;08;INDICE;98.497;M
2021-07;11;09;INDICE;97.903;M
2021-07;11;10;INDICE;104.409;M
2021-07;11;11;INDICE;107.108;M
2021-07;11;12;INDICE;103.016;M
2021-07;14;00;INDICE;106.356;M
2021-07;14;01;INDICE;106.481;M
2021-07;14;02;INDICE;102.968;M
2021-07;14;03;INDICE;95.899;M
2021-07;14;04;INDICE;111.512;M
2021-07;14;05;INDICE;99.071;M
2021-07;14;06;INDICE;105.795;M
2021-07;14;07;INDICE;113.123;M
2021-07;14;08;INDICE;99.924;M
2021-07;14;09;INDICE;102.036;M
2021-07;14;10;INDICE;104.401;M
2021-07;14;11;INDICE;107.387;M
2021-07;14;12;INDICE;104.751;M
2021-07;18;00;INDICE;106.064;M
2021-07;18;01;INDICE;108.01;M
2021-07;18;02;INDICE;102.732;M
2021-07;18;03;INDICE;94.051;M
2021-07;18;04;INDICE;111.122;M
2021-07;18;05;INDICE;100.781;M
2021-07;18;06;INDICE;101.935;M
2021-07;18;07;INDICE;111.701;M
2021-07;18;08;INDICE;100.759;M
2021-07;18;09;INDICE;98.852;M
2021-07;18;10;INDICE;107.668;M
2021-07;18;11;INDICE;109.694;M
2021-07;18;12;INDICE;104.546;M
2021-07;21;00;INDICE;105.964;M
2021-07;21;01;INDICE;106.009;M
2021-07;21;02;INDICE;102.765;M
2021-07;21;03;INDICE;95.034;M
2021-07;21;04;INDICE;111.597;M
2021-07;21;05;INDICE;99.968;M
2021-07;21;06;INDICE;104.744;M
2021-07;21;07;INDICE;112.964;M
2021-07;21;08;INDICE;100.88;M
2021-07;21;09;INDICE;98.424;M
2021-07;21;10;INDICE;104.079;M
2021-07;21;11;INDICE;109.054;M
2021-07;21;12;INDICE;101.442;M
2021-07;23;00;INDICE;105.974;M
2021-07;23;01;INDICE;108.712;M
2021-07;23;02;INDICE;103.68;M
2021-07;23;03;INDICE;95.609;M
2021-07;23;04;INDICE;112.102;M
2021-07;23;05;INDICE;99.627;M
2021-07;23;06;INDICE;100.989;M
2021-07;23;07;INDICE;114.363;M
2021-07;23;08;INDICE;101.172;M
2021-07;23;09;INDICE;96.364;M
2021-07;23;10;INDICE;103.323;M
2021-07;23;11;INDICE;106.643;M
2021-07;23;12;INDICE;102.388;M
2021-07;29;00;INDICE;107.235;M
2021-07;29;01;INDICE;108.385;M
2021-07;29;02;INDICE;104.148;M
2021-07;29;03;INDICE;95.379;M
2021-07;29;04;INDICE;110.753;M
2021-07;29;05;INDICE;101.371;M
2021-07;29;06;INDICE;103.863;M
2021-07;29;07;INDICE;113.656;M
2021-07;29;08;INDICE;101.537;M
2021-07;29;09;INDICE;102.402;M
2021-07;29;10;INDICE;107.619;M
2021-07;29;11;INDICE;109.463;M
2021-07;29;12;INDICE;105.419;M
2021-07;41;00;INDICE;105.796;M
2021-07;41;01;INDICE;105.609;M
2021-07;41;02;INDICE;102.74;M
2021-07;41;03;INDICE;96.529;M
2021-07;41;04;INDICE;112.17;M
2021-07;41;05;INDICE;100.753;M
2021-07;41;06;INDICE;102.601;M
2021-07;41;07;INDICE;112.42;M
2021-07;41;08;INDICE;98.789;M
2021-07;41;09;INDICE;97.855;M
2021-07;41;10;INDICE;106.314;M
2021-07;41;11;INDICE;108.606;M
2021-07;41;12;INDICE;104.906;M
2021-08;108;00;INDICE;106.995;M
2021-08;108;01;INDICE;108.115;M
2021-08;108;02;INDICE;104.694;M
2021-08;108;03;INDICE;95.112;M
2021-08;108;04;INDICE;112.713;M
2021-08;108;05;INDICE;101.317;M
2021-08;108;06;INDICE;103.062;M
2021-08;108;07;INDICE;113.736;M
2021-08;108;08;INDICE;100.138;M
2021-08;108;09;INDICE;100.954;M
2021-08;108;10;INDICE;103.17;M
2021-08;108;11;INDICE;108.933;M
2021-08;108;12;INDICE;105.732;M
2021-08;C01;00;INDICE;106.126;M
2021-08;C01;01;INDICE;107.464;M
2021-08;C01;02;INDICE;103.156;M
2021-08;C01;03;INDICE;94.227;M
2021-08;C01;04;INDICE;114.502;M
2021-08;C01;05;INDICE;100.017;M
2021-08;C01;06;INDICE;102.945;M
2021-08;C01;07;INDICE;113.479;M
2021-08;C01;08;INDICE;100.27;M
2021-08;C01;09;INDICE;99.849;M
2021-08;C01;10;INDICE;105.598;M
2021-08;C01;11;INDICE;108.802;M
2021-08;C01;12;INDICE;104.242;M
2021-08;04;00;INDICE;106.416;M
2021-08;04;01;INDICE;109.458;M
2021-08;04;02;INDICE;105.222;M
2021-08;04;03;INDICE;93.474;M
2021-08;04;04;INDICE;113.839;M
2021-08;04;05;INDICE;99.94;M
2021-08;04;06;INDICE;102.301;M
2021-08;04;07;INDICE;114.556;M
2021-08;04;08;INDICE;102.129;M
2021-08;04;09;INDICE;99.001;M
2021-08;04;10;INDICE;102.402;M
2021-08;04;11;INDICE;105.84;M
2021-08;04;12;INDICE;103.159;M
2021-08;11;00;INDICE;104.935;M
2021-08;11;01;INDICE;106.0;M
2021-08;11;02;INDICE;102.394;M
2021-08;11;03;INDICE;94.532;M
2021-08;11;04;INDICE;112.959;M
2021-08;11;05;INDICE;97.461;M
2021-08;11;06;INDICE;101.656;M
2021-08;11;07;INDICE;114.236;M
2021-08;11;08;INDICE;98.558;M
2021-08;11;09;INDICE;97.943;M
2021-08;11;10;INDICE;104.409;M
2021-08;11;11;INDICE;107.793;M
2021-08;11;12;INDICE;102.947;M
2021-08;14;00;INDICE;106.356;M
2021-08;14;01;INDICE;107.124;M
2021-08;14;02;INDICE;102.332;M
2021-08;14;03;INDICE;94.681;M
2021-08;14;04;INDICE;114.923;M
2021-08;14;05;INDICE;98.808;M
2021-08;14;06;INDICE;105.796;M
2021-08;14;07;INDICE;113.542;M
2021-08;14;08;INDICE;99.972;M
2021-08;14;09;INDICE;102.425;M
2021-08;14;10;INDICE;104.401;M
2021-08;14;11;INDICE;107.856;M
2021-08;14;12;INDICE;105.365;M
2021-08;18;00;INDICE;106.064;M
2021-08;18;01;INDICE;108.281;M
2021-08;18;02;INDICE;103.023;M
2021-08;18;03;INDICE;93.151;M
2021-08;18;04;INDICE;113.974;M
2021-08;18;05;INDICE;100.736;M
2021-08;18;06;INDICE;101.985;M
2021-08;18;07;INDICE;112.018;M
2021-08;18;08;INDICE;100.8;M
2021-08;18;09;INDICE;99.016;M
2021-08;18;10;INDICE;107.668;M
2021-08;18;11;INDICE;110.57;M
2021-08;18;12;INDICE;104.337;M
2021-08;21;00;INDICE;105.964;M
2021-08;21;01;INDICE;105.843;M
2021-08;21;02;INDICE;102.927;M
2021-08;21;03;INDICE;93.972;M
2021-08;21;04;INDICE;114.903;M
2021-08;21;05;INDICE;99.845;M
2021-08;21;06;INDICE;104.297;M
2021-08;21;07;INDICE;113.361;M
2021-08;21;08;INDICE;100.92;M
2021-08;21;09;INDICE;100.385;M
2021-08;21;10;INDICE;104.079;M
2021-08;21;11;INDICE;110.004;M
2021-08;21;12;INDICE;101.905;M
2021-08;23;00;INDICE;105.974;M
2021-08;23;01;INDICE;108.68;M
2021-08;23;02;INDICE;103.961;M
2021-08;23;03;INDICE;94.134;M
2021-08;23;04;INDICE;115.353;M
2021-08;23;05;INDICE;99.885;M
2021-08;23;06;INDICE;101.508;M
2021-08;23;07;INDICE;114.621;M
2021-08;23;08;INDICE;101.21;M
2021-08;23;09;INDICE;96.902;M
2021-08;23;10;INDICE;103.323;M
2021-08;23;11;INDICE;107.49;M
2021-08;23;12;INDICE;102.566;M
2021-08;29;00;INDICE;107.235;M
2021-08;29;01;INDICE;108.846;M
2021-08;29;02;INDICE;104.046;M
2021-08;29;03;INDICE;93.623;M
2021-08;29;04;INDICE;113.959;M
2021-08;29;05;INDICE;101.247;M
2021-08;29;06;INDICE;103.507;M
2021-08;29;07;INDICE;113.974;M
2021-08;29;08;INDICE;101.571;M
2021-08;29;09;INDICE;102.908;M
2021-08;29;10;INDICE;107.619;M
2021-08;29;11;INDICE;110.068;M
2021-08;29;12;INDICE;105.688;M
2021-08;41;00;INDICE;105.796;M
2021-08;41;01;INDICE;106.265;M
2021-08;41;02;INDICE;102.29;M
2021-08;41;03;INDICE;95.381;M
2021-08;41;04;INDICE;115.816;M
2021-08;41;05;INDICE;100.612;M
2021-08;41;06;INDICE;102.805;M
2021-08;41;07;INDICE;112.682;M
2021-08;41;08;INDICE;98.847;M
2021-08;41;09;INDICE;99.144;M
2021-08;41;10;INDICE;105.996;M
2021-08;41;11;INDICE;109.128;M
2021-08;41;12;INDICE;104.678;M
2021-09;108;00;INDICE;107.887;M
2021-09;108;01;INDICE;108.054;M
2021-09;108;02;INDICE;105.237;M
2021-09;108;03;INDICE;100.178;M
2021-09;108;04;INDICE;116.689;M
2021-09;108;05;INDICE;101.611;M
2021-09;108;06;INDICE;103.131;M
2021-09;108;07;INDICE;114.271;M
2021-09;108;08;INDICE;100.246;M
2021-09;108;09;INDICE;100.249;M
2021-09;108;10;INDICE;103.783;M
2021-09;108;11;INDICE;108.792;M
2021-09;108;12;INDICE;105.791;M
2021-09;C01;00;INDICE;107.755;M
2021-09;C01;01;INDICE;107.482;M
2021-09;C01;02;INDICE;103.834;M
2021-09;C01;03;INDICE;100.09;M
2021-09;C01;04;INDICE;119.267;M
2021-09;C01;05;INDICE;100.255;M
2021-09;C01;06;INDICE;103.073;M
2021-09;C01;07;INDICE;114.121;M
2021-09;C01;08;INDICE;100.375;M
2021-09;C01;09;INDICE;99.591;M
2021-09;C01;10;INDICE;106.289;M
2021-09;C01;11;INDICE;108.548;M
2021-09;C01;12;INDICE;104.315;M
2021-09;04;00;INDICE;107.922;M
2021-09;04;01;INDICE;109.808;M
2021-09;04;02;INDICE;105.84;M
2021-09;04;03;INDICE;99.056;M
2021-09;04;04;INDICE;117.876;M
2021-09;04;05;INDICE;100.151;M
2021-09;04;06;INDICE;102.45;M
2021-09;04;07;INDICE;115.276;M
2021-09;04;08;INDICE;102.197;M
2021-09;04;09;INDICE;98.949;M
2021-09;04;10;INDICE;102.492;M
2021-09;04;11;INDICE;105.351;M
2021-09;04;12;INDICE;102.927;M
2021-09;11;00;INDICE;106.342;M
2021-09;11;01;INDICE;105.619;M
2021-09;11;02;INDICE;103.555;M
2021-09;11;03;INDICE;100.164;M
2021-09;11;04;INDICE;117.191;M
2021-09;11;05;INDICE;97.519;M
2021-09;11;06;INDICE;101.837;M
2021-09;11;07;INDICE;114.919;M
2021-09;11;08;INDICE;98.696;M
2021-09;11;09;INDICE;97.274;M
2021-09;11;10;INDICE;105.436;M
2021-09;11;11;INDICE;107.351;M
2021-09;11;12;INDICE;102.91;M
2021-09;14;00;INDICE;108.067;M
2021-09;14;01;INDICE;107.485;M
2021-09;14;02;INDICE;102.59;M
2021-09;14;03;INDICE;98.477;M
2021-09;14;04;INDICE;120.113;M
2021-09;14;05;INDICE;98.941;M
2021-09;14;06;INDICE;106.368;M
2021-09;14;07;INDICE;114.204;M
2021-09;14;08;INDICE;100.082;M
2021-09;14;09;INDICE;102.312;M
2021-09;14;10;INDICE;105.654;M
2021-09;14;11;INDICE;107.714;M
2021-09;14;12;INDICE;104.902;M
2021-09;18;00;INDICE;107.866;M
2021-09;18;01;INDICE;108.286;M
2021-09;18;02;INDICE;103.06;M
2021-09;18;03;INDICE;102.442;M
2021-09;18;04;INDICE;118.607;M
2021-09;18;05;INDICE;101.076;M
2021-09;18;06;INDICE;102.003;M
2021-09;18;07;INDICE;112.567;M
2021-09;18;08;INDICE;100.894;M
2021-09;18;09;INDICE;98.959;M
2021-09;18;10;INDICE;108.446;M
2021-09;18;11;INDICE;110.158;M
2021-09;18;12;INDICE;104.474;M
2021-09;21;00;INDICE;107.737;M
2021-09;21;01;INDICE;106.526;M
2021-09;21;02;INDICE;103.837;M
2021-09;21;03;INDICE;100.114;M
2021-09;21;04;INDICE;119.653;M
2021-09;21;05;INDICE;100.15;M
2021-09;21;06;INDICE;104.463;M
2021-09;21;07;INDICE;114.151;M
2021-09;21;08;INDICE;101.012;M
2021-09;21;09;INDICE;99.737;M
2021-09;21;10;INDICE;104.99;M
2021-09;21;11;INDICE;109.299;M
2021-09;21;12;INDICE;101.997;M
2021-09;23;00;INDICE;107.495;M
2021-09;23;01;INDICE;108.921;M
2021-09;23;02;INDICE;104.807;M
2021-09;23;03;INDICE;97.687;M
2021-09;23;04;INDICE;120.574;M
2021-09;23;05;INDICE;99.507;M
2021-09;23;06;INDICE;101.748;M
2021-09;23;07;INDICE;115.286;M
2021-09;23;08;INDICE;101.298;M
2021-09;23;09;INDICE;96.6;M
2021-09;23;10;INDICE;103.935;M
2021-09;23;11;INDICE;107.561;M
2021-09;23;12;INDICE;102.614;M
2021-09;29;00;INDICE;109.024;M
2021-09;29;01;INDICE;108.781;M
2021-09;29;02;INDICE;104.697;M
2021-09;29;03;INDICE;101.328;M
2021-09;29;04;INDICE;118.591;M
2021-09;29;05;INDICE;101.561;M
2021-09;29;06;INDICE;103.547;M
2021-09;29;07;INDICE;114.64;M
2021-09;29;08;INDICE;101.65;M
2021-09;29;09;INDICE;102.767;M
2021-09;29;10;INDICE;108.807;M
2021-09;29;11;INDICE;110.067;M
2021-09;29;12;INDICE;106.305;M
2021-09;41;00;INDICE;107.348;M
2021-09;41;01;INDICE;106.051;M
2021-09;41;02;INDICE;103.04;M
2021-09;41;03;INDICE;99.671;M
2021-09;41;04;INDICE;121.036;M
2021-09;41;05;INDICE;101.058;M
2021-09;41;06;INDICE;102.824;M
2021-09;41;07;INDICE;113.243;M
2021-09;41;08;INDICE;98.98;M
2021-09;41;09;INDICE;98.933;M
2021-09;41;10;INDICE;106.054;M
2021-09;41;11;INDICE;108.882;M
2021-09;41;12;INDICE;104.64;M
2021-10;108;00;INDICE;109.871;M
2021-10;108;01;INDICE;109.473;M
2021-10;108;02;INDICE;106.026;M
2021-10;108;03;INDICE;111.329;M
2021-10;108;04;INDICE;121.315;M
2021-10;108;05;INDICE;102.213;M
2021-10;108;06;INDICE;103.119;M
2021-10;108;07;INDICE;116.52;M
2021-10;108;08;INDICE;99.518;M
2021-10;108;09;INDICE;100.32;M
2021-10;108;10;INDICE;104.213;M
2021-10;108;11;INDICE;108.939;M
2021-10;108;12;INDICE;106.004;M
2021-10;C01;00;INDICE;109.878;M
2021-10;C01;01;INDICE;109.24;M
2021-10;C01;02;INDICE;104.93;M
2021-10;C01;03;INDICE;111.047;M
2021-10;C01;04;INDICE;124.435;M
2021-10;C01;05;INDICE;100.688;M
2021-10;C01;06;INDICE;103.25;M
2021-10;C01;07;INDICE;116.439;M
2021-10;C01;08;INDICE;99.648;M
2021-10;C01;09;INDICE;99.535;M
2021-10;C01;10;INDICE;106.919;M
2021-10;C01;11;INDICE;108.607;M
2021-10;C01;12;INDICE;104.709;M
2021-10;04;00;INDICE;110.173;M
2021-10;04;01;INDICE;111.279;M
2021-10;04;02;INDICE;106.732;M
2021-10;04;03;INDICE;113.631;M
2021-10;04;04;INDICE;122.342;M
2021-10;04;05;INDICE;100.356;M
2021-10;04;06;INDICE;102.489;M
2021-10;04;07;INDICE;117.796;M
2021-10;04;08;INDICE;101.477;M
2021-10;04;09;INDICE;98.936;M
2021-10;04;10;INDICE;103.831;M
2021-10;04;11;INDICE;105.315;M
2021-10;04;12;INDICE;103.204;M
2021-10;11;00;INDICE;108.309;M
2021-10;11;01;INDICE;107.174;M
2021-10;11;02;INDICE;104.818;M
2021-10;11;03;INDICE;111.343;M
2021-10;11;04;INDICE;121.712;M
2021-10;11;05;INDICE;98.116;M
2021-10;11;06;INDICE;102.268;M
2021-10;11;07;INDICE;117.222;M
2021-10;11;08;INDICE;97.964;M
2021-10;11;09;INDICE;97.033;M
2021-10;11;10;INDICE;105.704;M
2021-10;11;11;INDICE;107.346;M
2021-10;11;12;INDICE;103.391;M
2021-10;14;00;INDICE;110.778;M
2021-10;14;01;INDICE;110.228;M
2021-10;14;02;INDICE;104.38;M
2021-10;14;03;INDICE;110.653;M
2021-10;14;04;INDICE;125.701;M
2021-10;14;05;INDICE;99.232;M
2021-10;14;06;INDICE;106.656;M
2021-10;14;07;INDICE;116.583;M
2021-10;14;08;INDICE;99.353;M
2021-10;14;09;INDICE;103.338;M
2021-10;14;10;INDICE;106.105;M
2021-10;14;11;INDICE;107.976;M
2021-10;14;12;INDICE;105.323;M
2021-10;18;00;INDICE;109.901;M
2021-10;18;01;INDICE;109.63;M
2021-10;18;02;INDICE;104.188;M
2021-10;18;03;INDICE;111.917;M
2021-10;18;04;INDICE;123.88;M
2021-10;18;05;INDICE;101.961;M
2021-10;18;06;INDICE;102.016;M
2021-10;18;07;INDICE;114.668;M
2021-10;18;08;INDICE;100.169;M
2021-10;18;09;INDICE;99.49;M
2021-10;18;10;INDICE;108.93;M
2021-10;18;11;INDICE;110.09;M
2021-10;18;12;INDICE;104.722;M
2021-10;21;00;INDICE;109.857;M
2021-10;21;01;INDICE;107.623;M
2021-10;21;02;INDICE;105.242;M
2021-10;21;03;INDICE;113.372;M
2021-10;21;04;INDICE;124.786;M
2021-10;21;05;INDICE;100.748;M
2021-10;21;06;INDICE;104.504;M
2021-10;21;07;INDICE;116.707;M
2021-10;21;08;INDICE;100.287;M
2021-10;21;09;INDICE;99.76;M
2021-10;21;10;INDICE;105.265;M
2021-10;21;11;INDICE;109.243;M
2021-10;21;12;INDICE;102.341;M
2021-10;23;00;INDICE;109.705;M
2021-10;23;01;INDICE;110.675;M
2021-10;23;02;INDICE;105.802;M
2021-10;23;03;INDICE;107.306;M
2021-10;23;04;INDICE;126.412;M
2021-10;23;05;INDICE;99.735;M
2021-10;23;06;INDICE;103.687;M
2021-10;23;07;INDICE;118.143;M
2021-10;23;08;INDICE;100.576;M
2021-10;23;09;INDICE;96.622;M
2021-10;23;10;INDICE;104.532;M
2021-10;23;11;INDICE;107.597;M
2021-10;23;12;INDICE;102.556;M
2021-10;29;00;INDICE;110.953;M
2021-10;29;01;INDICE;110.426;M
2021-10;29;02;INDICE;105.776;M
2021-10;29;03;INDICE;110.049;M
2021-10;29;04;INDICE;123.511;M
2021-10;29;05;INDICE;101.974;M
2021-10;29;06;INDICE;103.342;M
2021-10;29;07;INDICE;116.925;M
2021-10;29;08;INDICE;100.925;M
2021-10;29;09;INDICE;102.602;M
2021-10;29;10;INDICE;109.285;M
2021-10;29;11;INDICE;110.088;M
2021-10;29;12;INDICE;106.719;M
2021-10;41;00;INDICE;109.457;M
2021-10;41;01;INDICE;108.099;M
2021-10;41;02;INDICE;103.813;M
2021-10;41;03;INDICE;111.275;M
2021-10;41;04;INDICE;126.642;M
2021-10;41;05;INDICE;101.346;M
2021-10;41;06;INDICE;102.848;M
2021-10;41;07;INDICE;115.39;M
2021-10;41;08;INDICE;98.249;M
2021-10;41;09;INDICE;98.432;M
2021-10;41;10;INDICE;106.985;M
2021-10;41;11;INDICE;109.054;M
2021-10;41;12;INDICE;105.253;M
2021-11;108;00;INDICE;110.208;M
2021-11;108;01;INDICE;110.119;M
2021-11;108;02;INDICE;106.083;M
2021-11;108;03;INDICE;116.591;M
2021-11;108;04;INDICE;118.907;M
2021-11;108;05;INDICE;102.726;M
2021-11;108;06;INDICE;103.238;M
2021-11;108;07;INDICE;117.657;M
2021-11;108;08;INDICE;99.559;M
2021-11;108;09;INDICE;100.094;M
2021-11;108;10;INDICE;104.303;M
2021-11;108;11;INDICE;109.029;M
2021-11;108;12;INDICE;106.465;M
2021-11;C01;00;INDICE;110.075;M
2021-11;C01;01;INDICE;109.594;M
2021-11;C01;02;INDICE;104.93;M
2021-11;C01;03;INDICE;116.26;M
2021-11;C01;04;INDICE;121.296;M
2021-11;C01;05;INDICE;101.105;M
2021-11;C01;06;INDICE;103.178;M
2021-11;C01;07;INDICE;117.591;M
2021-11;C01;08;INDICE;99.688;M
2021-11;C01;09;INDICE;99.557;M
2021-11;C01;10;INDICE;106.919;M
2021-11;C01;11;INDICE;108.355;M
2021-11;C01;12;INDICE;105.096;M
2021-11;04;00;INDICE;110.239;M
2021-11;04;01;INDICE;111.385;M
2021-11;04;02;INDICE;107.15;M
2021-11;04;03;INDICE;117.511;M
2021-11;04;04;INDICE;119.83;M
2021-11;04;05;INDICE;100.655;M
2021-11;04;06;INDICE;102.491;M
2021-11;04;07;INDICE;118.951;M
2021-11;04;08;INDICE;101.504;M
2021-11;04;09;INDICE;98.547;M
2021-11;04;10;INDICE;103.831;M
2021-11;04;11;INDICE;104.64;M
2021-11;04;12;INDICE;103.544;M
2021-11;11;00;INDICE;108.662;M
2021-11;11;01;INDICE;108.024;M
2021-11;11;02;INDICE;104.506;M
2021-11;11;03;INDICE;115.775;M
2021-11;11;04;INDICE;118.842;M
2021-11;11;05;INDICE;98.682;M
2021-11;11;06;INDICE;102.215;M
2021-11;11;07;INDICE;118.414;M
2021-11;11;08;INDICE;98.017;M
2021-11;11;09;INDICE;97.11;M
2021-11;11;10;INDICE;105.704;M
2021-11;11;11;INDICE;107.532;M
2021-11;11;12;INDICE;103.819;M
2021-11;14;00;INDICE;111.08;M
2021-11;14;01;INDICE;110.57;M
2021-11;14;02;INDICE;104.124;M
2021-11;14;03;INDICE;117.299;M
2021-11;14;04;INDICE;122.288;M
2021-11;14;05;INDICE;99.489;M
2021-11;14;06;INDICE;107.282;M
2021-11;14;07;INDICE;117.782;M
2021-11;14;08;INDICE;99.395;M
2021-11;14;09;INDICE;103.111;M
2021-11;14;10;INDICE;106.105;M
2021-11;14;11;INDICE;107.944;M
2021-11;14;12;INDICE;105.499;M
2021-11;18;00;INDICE;110.021;M
2021-11;18;01;INDICE;110.09;M
2021-11;18;02;INDICE;103.962;M
2021-11;18;03;INDICE;114.827;M
2021-11;18;04;INDICE;121.26;M
2021-11;18;05;INDICE;101.839;M
2021-11;18;06;INDICE;102.229;M
2021-11;18;07;INDICE;115.759;M
2021-11;18;08;INDICE;100.205;M
2021-11;18;09;INDICE;100.618;M
2021-11;18;10;INDICE;108.93;M
