TEMPORAL;TERRITORIO;IPC_RUBRICAS;INDICATOR;OBS_VALUE;FREQ
2017-06;C01;15;INDICE;99.147;M
2017-06;C01;16;INDICE;95.599;M
2017-06;C01;17;INDICE;102.394;M
2017-06;C01;18;INDICE;97.377;M
2017-06;C01;19;INDICE;100.806;M
2017-06;C01;20;INDICE;97.941;M
2017-06;C01;21;INDICE;99.579;M
2017-06;C01;22;INDICE;99.798;M
2017-06;C01;23;INDICE;100.226;M
2017-06;C01;24;INDICE;101.923;M
2017-06;C01;25;INDICE;100.159;M
2017-06;C01;26;INDICE;109.187;M
2017-06;C01;27;INDICE;112.341;M
2017-06;C01;28;INDICE;102.384;M
2017-06;C01;29;INDICE;105.305;M
2017-06;C01;30;INDICE;103.564;M
2017-06;C01;31;INDICE;96.197;M
2017-06;C01;32;INDICE;99.935;M
2017-06;C01;33;INDICE;100.047;M
2017-06;C01;34;INDICE;106.502;M
2017-06;C01;35;INDICE;100.712;M
2017-06;C01;36;INDICE;101.039;M
2017-06;C01;37;INDICE;99.517;M
2017-06;C01;38;INDICE;98.299;M
2017-06;C01;39;INDICE;100.259;M
2017-06;C01;40;INDICE;99.506;M
2017-06;C01;41;INDICE;101.25;M
2017-06;C01;42;INDICE;100.846;M
2017-06;C01;43;INDICE;100.194;M
2017-06;C01;44;INDICE;102.833;M
2017-06;C01;45;INDICE;100.067;M
2017-06;C01;46;INDICE;102.617;M
2017-06;C01;47;INDICE;101.934;M
2017-06;C01;48;INDICE;96.437;M
2017-06;C01;49;INDICE;101.738;M
2017-06;C01;50;INDICE;101.375;M
2017-06;C01;51;INDICE;101.047;M
2017-06;C01;52;INDICE;101.362;M
2017-06;C01;53;INDICE;100.886;M
2017-06;C01;54;INDICE;100.218;M
2017-06;C01;55;INDICE;98.19;M
2017-06;C01;56;INDICE;102.285;M
2017-06;C01;57;INDICE;101.069;M
2017-07;108;01;INDICE;99.261;M
2017-07;108;02;INDICE;100.281;M
2017-07;108;03;INDICE;100.274;M
2017-07;108;04;INDICE;101.227;M
2017-07;108;05;INDICE;102.709;M
2017-07;108;06;INDICE;103.214;M
2017-07;108;07;INDICE;100.491;M
2017-07;108;08;INDICE;103.094;M
2017-07;108;09;INDICE;105.078;M
2017-07;108;10;INDICE;99.855;M
2017-07;108;11;INDICE;99.398;M
2017-07;108;12;INDICE;99.832;M
2017-07;108;13;INDICE;105.888;M
2017-07;108;14;INDICE;99.241;M
2017-07;108;15;INDICE;100.351;M
2017-07;108;16;INDICE;99.501;M
2017-07;108;17;INDICE;102.351;M
2017-07;108;18;INDICE;95.886;M
2017-07;108;19;INDICE;101.103;M
2017-07;108;20;INDICE;99.486;M
2017-07;108;21;INDICE;99.601;M
2017-07;108;22;INDICE;101.01;M
2017-07;108;23;INDICE;100.644;M
2017-07;108;24;INDICE;102.102;M
2017-07;108;25;INDICE;92.181;M
2017-07;108;26;INDICE;92.169;M
2017-07;108;27;INDICE;89.777;M
2017-07;108;28;INDICE;94.265;M
2017-07;108;29;INDICE;95.488;M
2017-07;108;30;INDICE;94.213;M
2017-07;108;31;INDICE;89.225;M
2017-07;108;32;INDICE;101.657;M
2017-07;108;33;INDICE;100.411;M
2017-07;108;34;INDICE;105.124;M
2017-07;108;35;INDICE;100.801;M
2017-07;108;36;INDICE;99.42;M
2017-07;108;37;INDICE;95.988;M
2017-07;108;38;INDICE;97.712;M
2017-07;108;39;INDICE;99.216;M
2017-07;108;40;INDICE;98.718;M
2017-07;108;41;INDICE;101.77;M
2017-07;108;42;INDICE;101.286;M
2017-07;108;43;INDICE;100.924;M
2017-07;108;44;INDICE;102.613;M
2017-07;108;45;INDICE;100.33;M
2017-07;108;46;INDICE;104.567;M
2017-07;108;47;INDICE;101.439;M
2017-07;108;48;INDICE;96.519;M
2017-07;108;49;INDICE;101.738;M
2017-07;108;50;INDICE;100.918;M
2017-07;108;51;INDICE;100.917;M
2017-07;108;52;INDICE;100.969;M
2017-07;108;53;INDICE;100.584;M
2017-07;108;54;INDICE;100.627;M
2017-07;108;55;INDICE;97.967;M
2017-07;108;56;INDICE;104.837;M
2017-07;108;57;INDICE;101.277;M
2017-07;C01;01;INDICE;99.884;M
2017-07;C01;02;INDICE;99.477;M
2017-07;C01;03;INDICE;101.239;M
2017-07;C01;04;INDICE;99.706;M
2017-07;C01;05;INDICE;102.31;M
2017-07;C01;06;INDICE;105.46;M
2017-07;C01;07;INDICE;100.834;M
2017-07;C01;08;INDICE;104.672;M
2017-07;C01;09;INDICE;105.468;M
2017-07;C01;10;INDICE;98.404;M
2017-07;C01;11;INDICE;99.526;M
2017-07;C01;12;INDICE;100.429;M
2017-07;C01;13;INDICE;105.713;M
2017-07;C01;14;INDICE;99.346;M
2017-07;C01;15;INDICE;99.371;M
2017-07;C01;16;INDICE;99.893;M
2017-07;C01;17;INDICE;103.279;M
2017-07;C01;18;INDICE;92.52;M
2017-07;C01;19;INDICE;101.356;M
2017-07;C01;20;INDICE;98.338;M
2017-07;C01;21;INDICE;99.376;M
2017-07;C01;22;INDICE;98.579;M
2017-07;C01;23;INDICE;100.144;M
2017-07;C01;24;INDICE;101.923;M
2017-07;C01;25;INDICE;91.071;M
2017-07;C01;26;INDICE;91.952;M
2017-07;C01;27;INDICE;88.336;M
2017-07;C01;28;INDICE;92.362;M
2017-07;C01;29;INDICE;95.974;M
2017-07;C01;30;INDICE;94.253;M
2017-07;C01;31;INDICE;86.081;M
2017-07;C01;32;INDICE;99.935;M
2017-07;C01;33;INDICE;100.089;M
2017-07;C01;34;INDICE;106.426;M
2017-07;C01;35;INDICE;100.765;M
2017-07;C01;36;INDICE;98.82;M
2017-07;C01;37;INDICE;94.792;M
2017-07;C01;38;INDICE;97.526;M
2017-07;C01;39;INDICE;99.414;M
2017-07;C01;40;INDICE;98.628;M
2017-07;C01;41;INDICE;101.131;M
2017-07;C01;42;INDICE;101.014;M
2017-07;C01;43;INDICE;100.29;M
2017-07;C01;44;INDICE;102.671;M
2017-07;C01;45;INDICE;100.067;M
2017-07;C01;46;INDICE;103.385;M
2017-07;C01;47;INDICE;101.461;M
2017-07;C01;48;INDICE;96.254;M
2017-07;C01;49;INDICE;101.845;M
2017-07;C01;50;INDICE;101.356;M
2017-07;C01;51;INDICE;101.047;M
2017-07;C01;52;INDICE;101.362;M
2017-07;C01;53;INDICE;100.886;M
2017-07;C01;54;INDICE;100.411;M
2017-07;C01;55;INDICE;97.819;M
2017-07;C01;56;INDICE;103.642;M
2017-07;C01;57;INDICE;100.768;M
2017-08;108;01;INDICE;99.609;M
2017-08;108;02;INDICE;100.287;M
2017-08;108;03;INDICE;99.879;M
2017-08;108;04;INDICE;103.847;M
2017-08;108;05;INDICE;103.044;M
2017-08;108;06;INDICE;103.209;M
2017-08;108;07;INDICE;100.738;M
2017-08;108;08;INDICE;103.434;M
2017-08;108;09;INDICE;105.565;M
2017-08;108;10;INDICE;99.999;M
2017-08;108;11;INDICE;99.712;M
2017-08;108;12;INDICE;100.006;M
2017-08;108;13;INDICE;106.482;M
2017-08;108;14;INDICE;95.296;M
2017-08;108;15;INDICE;100.683;M
2017-08;108;16;INDICE;98.815;M
2017-08;108;17;INDICE;102.764;M
2017-08;108;18;INDICE;94.416;M
2017-08;108;19;INDICE;101.542;M
2017-08;108;20;INDICE;99.483;M
2017-08;108;21;INDICE;100.114;M
2017-08;108;22;INDICE;101.235;M
2017-08;108;23;INDICE;100.619;M
2017-08;108;24;INDICE;102.095;M
2017-08;108;25;INDICE;91.289;M
2017-08;108;26;INDICE;90.882;M
2017-08;108;27;INDICE;88.691;M
2017-08;108;28;INDICE;93.484;M
2017-08;108;29;INDICE;94.015;M
2017-08;108;30;INDICE;93.509;M
2017-08;108;31;INDICE;87.733;M
2017-08;108;32;INDICE;101.867;M
2017-08;108;33;INDICE;100.488;M
2017-08;108;34;INDICE;105.383;M
2017-08;108;35;INDICE;100.771;M
2017-08;108;36;INDICE;99.391;M
2017-08;108;37;INDICE;95.979;M
2017-08;108;38;INDICE;97.362;M
2017-08;108;39;INDICE;99.27;M
2017-08;108;40;INDICE;99.048;M
2017-08;108;41;INDICE;101.825;M
2017-08;108;42;INDICE;101.312;M
2017-08;108;43;INDICE;100.624;M
2017-08;108;44;INDICE;103.491;M
2017-08;108;45;INDICE;100.33;M
2017-08;108;46;INDICE;105.587;M
2017-08;108;47;INDICE;101.467;M
2017-08;108;48;INDICE;96.443;M
2017-08;108;49;INDICE;102.159;M
2017-08;108;50;INDICE;100.972;M
2017-08;108;51;INDICE;100.917;M
2017-08;108;52;INDICE;100.969;M
2017-08;108;53;INDICE;100.584;M
2017-08;108;54;INDICE;100.747;M
2017-08;108;55;INDICE;98.442;M
2017-08;108;56;INDICE;105.94;M
2017-08;108;57;INDICE;101.239;M
2017-08;C01;01;INDICE;100.307;M
2017-08;C01;02;INDICE;99.366;M
2017-08;C01;03;INDICE;100.653;M
2017-08;C01;04;INDICE;101.071;M
2017-08;C01;05;INDICE;102.355;M
2017-08;C01;06;INDICE;105.176;M
2017-08;C01;07;INDICE;100.888;M
2017-08;C01;08;INDICE;105.093;M
2017-08;C01;09;INDICE;105.801;M
2017-08;C01;10;INDICE;98.719;M
2017-08;C01;11;INDICE;99.608;M
2017-08;C01;12;INDICE;100.315;M
2017-08;C01;13;INDICE;106.242;M
2017-08;C01;14;INDICE;93.833;M
2017-08;C01;15;INDICE;99.813;M
2017-08;C01;16;INDICE;100.932;M
2017-08;C01;17;INDICE;103.472;M
2017-08;C01;18;INDICE;90.017;M
2017-08;C01;19;INDICE;101.707;M
2017-08;C01;20;INDICE;98.271;M
2017-08;C01;21;INDICE;100.243;M
2017-08;C01;22;INDICE;98.716;M
2017-08;C01;23;INDICE;99.859;M
2017-08;C01;24;INDICE;101.923;M
2017-08;C01;25;INDICE;89.971;M
2017-08;C01;26;INDICE;90.293;M
2017-08;C01;27;INDICE;87.629;M
2017-08;C01;28;INDICE;90.856;M
2017-08;C01;29;INDICE;95.02;M
2017-08;C01;30;INDICE;93.855;M
2017-08;C01;31;INDICE;84.93;M
2017-08;C01;32;INDICE;99.888;M
2017-08;C01;33;INDICE;100.189;M
2017-08;C01;34;INDICE;106.922;M
2017-08;C01;35;INDICE;100.763;M
2017-08;C01;36;INDICE;98.847;M
2017-08;C01;37;INDICE;94.502;M
2017-08;C01;38;INDICE;97.174;M
2017-08;C01;39;INDICE;99.612;M
2017-08;C01;40;INDICE;99.025;M
2017-08;C01;41;INDICE;101.126;M
2017-08;C01;42;INDICE;101.21;M
2017-08;C01;43;INDICE;100.224;M
2017-08;C01;44;INDICE;103.568;M
2017-08;C01;45;INDICE;100.067;M
2017-08;C01;46;INDICE;105.429;M
2017-08;C01;47;INDICE;101.489;M
2017-08;C01;48;INDICE;96.378;M
2017-08;C01;49;INDICE;102.152;M
2017-08;C01;50;INDICE;101.528;M
2017-08;C01;51;INDICE;101.047;M
2017-08;C01;52;INDICE;101.362;M
2017-08;C01;53;INDICE;100.886;M
2017-08;C01;54;INDICE;100.74;M
2017-08;C01;55;INDICE;98.38;M
2017-08;C01;56;INDICE;104.777;M
2017-08;C01;57;INDICE;100.709;M
2017-09;108;01;INDICE;99.082;M
2017-09;108;02;INDICE;100.053;M
2017-09;108;03;INDICE;100.359;M
2017-09;108;04;INDICE;105.32;M
2017-09;108;05;INDICE;103.634;M
2017-09;108;06;INDICE;101.76;M
2017-09;108;07;INDICE;100.517;M
2017-09;108;08;INDICE;103.383;M
2017-09;108;09;INDICE;105.411;M
2017-09;108;10;INDICE;99.947;M
2017-09;108;11;INDICE;99.569;M
2017-09;108;12;INDICE;99.581;M
2017-09;108;13;INDICE;106.424;M
2017-09;108;14;INDICE;97.413;M
2017-09;108;15;INDICE;100.845;M
2017-09;108;16;INDICE;104.839;M
2017-09;108;17;INDICE;102.313;M
2017-09;108;18;INDICE;92.967;M
2017-09;108;19;INDICE;101.48;M
2017-09;108;20;INDICE;99.679;M
2017-09;108;21;INDICE;99.721;M
2017-09;108;22;INDICE;101.17;M
2017-09;108;23;INDICE;100.752;M
2017-09;108;24;INDICE;102.099;M
2017-09;108;25;INDICE;98.881;M
2017-09;108;26;INDICE;94.609;M
2017-09;108;27;INDICE;92.769;M
2017-09;108;28;INDICE;101.023;M
2017-09;108;29;INDICE;98.371;M
2017-09;108;30;INDICE;95.748;M
2017-09;108;31;INDICE;93.953;M
2017-09;108;32;INDICE;101.949;M
2017-09;108;33;INDICE;100.571;M
2017-09;108;34;INDICE;105.489;M
2017-09;108;35;INDICE;100.83;M
2017-09;108;36;INDICE;100.029;M
2017-09;108;37;INDICE;97.299;M
2017-09;108;38;INDICE;97.378;M
2017-09;108;39;INDICE;99.459;M
2017-09;108;40;INDICE;99.11;M
2017-09;108;41;INDICE;101.854;M
2017-09;108;42;INDICE;101.361;M
2017-09;108;43;INDICE;100.502;M
2017-09;108;44;INDICE;104.308;M
2017-09;108;45;INDICE;100.421;M
2017-09;108;46;INDICE;103.844;M
2017-09;108;47;INDICE;101.547;M
2017-09;108;48;INDICE;96.236;M
2017-09;108;49;INDICE;102.995;M
2017-09;108;50;INDICE;100.724;M
2017-09;108;51;INDICE;101.586;M
2017-09;108;52;INDICE;101.665;M
2017-09;108;53;INDICE;100.584;M
2017-09;108;54;INDICE;100.644;M
2017-09;108;55;INDICE;98.272;M
2017-09;108;56;INDICE;103.645;M
2017-09;108;57;INDICE;101.381;M
2017-09;C01;01;INDICE;100.232;M
2017-09;C01;02;INDICE;99.268;M
2017-09;C01;03;INDICE;100.808;M
2017-09;C01;04;INDICE;102.762;M
2017-09;C01;05;INDICE;103.234;M
2017-09;C01;06;INDICE;102.117;M
2017-09;C01;07;INDICE;100.134;M
2017-09;C01;08;INDICE;105.311;M
2017-09;C01;09;INDICE;105.836;M
2017-09;C01;10;INDICE;98.554;M
2017-09;C01;11;INDICE;100.295;M
2017-09;C01;12;INDICE;99.552;M
2017-09;C01;13;INDICE;106.45;M
2017-09;C01;14;INDICE;97.816;M
2017-09;C01;15;INDICE;100.278;M
2017-09;C01;16;INDICE;106.933;M
2017-09;C01;17;INDICE;103.441;M
2017-09;C01;18;INDICE;89.39;M
2017-09;C01;19;INDICE;101.782;M
2017-09;C01;20;INDICE;98.271;M
2017-09;C01;21;INDICE;99.504;M
2017-09;C01;22;INDICE;98.811;M
2017-09;C01;23;INDICE;100.126;M
2017-09;C01;24;INDICE;101.923;M
2017-09;C01;25;INDICE;99.354;M
2017-09;C01;26;INDICE;94.224;M
2017-09;C01;27;INDICE;92.087;M
2017-09;C01;28;INDICE;100.427;M
2017-09;C01;29;INDICE;99.729;M
2017-09;C01;30;INDICE;96.841;M
2017-09;C01;31;INDICE;92.806;M
2017-09;C01;32;INDICE;99.888;M
2017-09;C01;33;INDICE;100.241;M
2017-09;C01;34;INDICE;106.789;M
2017-09;C01;35;INDICE;100.849;M
2017-09;C01;36;INDICE;99.706;M
2017-09;C01;37;INDICE;95.904;M
2017-09;C01;38;INDICE;97.442;M
2017-09;C01;39;INDICE;99.941;M
2017-09;C01;40;INDICE;99.41;M
2017-09;C01;41;INDICE;101.162;M
2017-09;C01;42;INDICE;101.204;M
2017-09;C01;43;INDICE;100.029;M
2017-09;C01;44;INDICE;104.216;M
2017-09;C01;45;INDICE;100.127;M
2017-09;C01;46;INDICE;103.916;M
2017-09;C01;47;INDICE;101.567;M
2017-09;C01;48;INDICE;96.43;M
2017-09;C01;49;INDICE;103.037;M
2017-09;C01;50;INDICE;101.143;M
2017-09;C01;51;INDICE;101.956;M
2017-09;C01;52;INDICE;102.274;M
2017-09;C01;53;INDICE;100.886;M
2017-09;C01;54;INDICE;100.745;M
2017-09;C01;55;INDICE;98.483;M
2017-09;C01;56;INDICE;103.289;M
2017-09;C01;57;INDICE;100.759;M
2017-10;108;01;INDICE;99.222;M
2017-10;108;02;INDICE;100.153;M
2017-10;108;03;INDICE;100.912;M
2017-10;108;04;INDICE;106.963;M
2017-10;108;05;INDICE;103.366;M
2017-10;108;06;INDICE;100.962;M
2017-10;108;07;INDICE;100.594;M
2017-10;108;08;INDICE;102.583;M
2017-10;108;09;INDICE;105.378;M
2017-10;108;10;INDICE;100.573;M
2017-10;108;11;INDICE;98.964;M
2017-10;108;12;INDICE;99.728;M
2017-10;108;13;INDICE;106.641;M
2017-10;108;14;INDICE;110.215;M
2017-10;108;15;INDICE;100.642;M
2017-10;108;16;INDICE;107.609;M
2017-10;108;17;INDICE;102.74;M
2017-10;108;18;INDICE;92.697;M
2017-10;108;19;INDICE;101.993;M
2017-10;108;20;INDICE;98.466;M
2017-10;108;21;INDICE;99.835;M
2017-10;108;22;INDICE;101.539;M
2017-10;108;23;INDICE;101.009;M
2017-10;108;24;INDICE;102.123;M
2017-10;108;25;INDICE;110.288;M
2017-10;108;26;INDICE;107.797;M
2017-10;108;27;INDICE;103.34;M
2017-10;108;28;INDICE;110.43;M
2017-10;108;29;INDICE;104.238;M
2017-10;108;30;INDICE;102.468;M
2017-10;108;31;INDICE;102.086;M
2017-10;108;32;INDICE;102.168;M
2017-10;108;33;INDICE;100.684;M
2017-10;108;34;INDICE;108.503;M
2017-10;108;35;INDICE;100.817;M
2017-10;108;36;INDICE;100.335;M
2017-10;108;37;INDICE;99.197;M
2017-10;108;38;INDICE;97.238;M
2017-10;108;39;INDICE;99.703;M
2017-10;108;40;INDICE;98.944;M
2017-10;108;41;INDICE;101.962;M
2017-10;108;42;INDICE;101.397;M
2017-10;108;43;INDICE;100.234;M
2017-10;108;44;INDICE;104.588;M
2017-10;108;45;INDICE;100.525;M
2017-10;108;46;INDICE;99.687;M
2017-10;108;47;INDICE;101.392;M
2017-10;108;48;INDICE;96.565;M
2017-10;108;49;INDICE;102.059;M
2017-10;108;50;INDICE;100.838;M
2017-10;108;51;INDICE;102.15;M
2017-10;108;52;INDICE;102.394;M
2017-10;108;53;INDICE;100.741;M
2017-10;108;54;INDICE;100.842;M
2017-10;108;55;INDICE;98.176;M
2017-10;108;56;INDICE;102.238;M
2017-10;108;57;INDICE;101.602;M
2017-10;C01;01;INDICE;99.947;M
2017-10;C01;02;INDICE;99.399;M
2017-10;C01;03;INDICE;101.784;M
2017-10;C01;04;INDICE;103.96;M
2017-10;C01;05;INDICE;102.957;M
2017-10;C01;06;INDICE;101.152;M
2017-10;C01;07;INDICE;99.594;M
2017-10;C01;08;INDICE;103.531;M
2017-10;C01;09;INDICE;105.581;M
2017-10;C01;10;INDICE;98.723;M
2017-10;C01;11;INDICE;99.768;M
2017-10;C01;12;INDICE;99.595;M
2017-10;C01;13;INDICE;106.845;M
2017-10;C01;14;INDICE;115.173;M
2017-10;C01;15;INDICE;100.434;M
2017-10;C01;16;INDICE;108.826;M
2017-10;C01;17;INDICE;103.384;M
2017-10;C01;18;INDICE;88.908;M
2017-10;C01;19;INDICE;102.307;M
2017-10;C01;20;INDICE;97.544;M
2017-10;C01;21;INDICE;99.599;M
2017-10;C01;22;INDICE;98.86;M
2017-10;C01;23;INDICE;100.276;M
2017-10;C01;24;INDICE;101.923;M
2017-10;C01;25;INDICE;110.465;M
2017-10;C01;26;INDICE;107.248;M
2017-10;C01;27;INDICE;101.969;M
2017-10;C01;28;INDICE;114.03;M
2017-10;C01;29;INDICE;103.923;M
2017-10;C01;30;INDICE;102.975;M
2017-10;C01;31;INDICE;100.799;M
2017-10;C01;32;INDICE;99.993;M
2017-10;C01;33;INDICE;100.419;M
2017-10;C01;34;INDICE;109.966;M
2017-10;C01;35;INDICE;100.878;M
2017-10;C01;36;INDICE;99.993;M
2017-10;C01;37;INDICE;97.381;M
2017-10;C01;38;INDICE;97.189;M
2017-10;C01;39;INDICE;99.966;M
2017-10;C01;40;INDICE;99.369;M
2017-10;C01;41;INDICE;101.198;M
2017-10;C01;42;INDICE;101.228;M
2017-10;C01;43;INDICE;99.878;M
2017-10;C01;44;INDICE;104.554;M
2017-10;C01;45;INDICE;101.009;M
2017-10;C01;46;INDICE;100.354;M
2017-10;C01;47;INDICE;101.413;M
2017-10;C01;48;INDICE;96.503;M
2017-10;C01;49;INDICE;102.075;M
2017-10;C01;50;INDICE;101.82;M
2017-10;C01;51;INDICE;102.998;M
2017-10;C01;52;INDICE;103.26;M
2017-10;C01;53;INDICE;101.67;M
2017-10;C01;54;INDICE;100.468;M
2017-10;C01;55;INDICE;98.607;M
2017-10;C01;56;INDICE;102.234;M
2017-10;C01;57;INDICE;100.947;M
2017-11;108;01;INDICE;99.482;M
2017-11;108;02;INDICE;100.224;M
2017-11;108;03;INDICE;100.922;M
2017-11;108;04;INDICE;107.571;M
2017-11;108;05;INDICE;103.14;M
2017-11;108;06;INDICE;101.235;M
2017-11;108;07;INDICE;101.263;M
2017-11;108;08;INDICE;102.657;M
2017-11;108;09;INDICE;105.704;M
2017-11;108;10;INDICE;103.132;M
2017-11;108;11;INDICE;99.33;M
2017-11;108;12;INDICE;99.754;M
2017-11;108;13;INDICE;107.51;M
2017-11;108;14;INDICE;105.602;M
2017-11;108;15;INDICE;100.112;M
2017-11;108;16;INDICE;105.977;M
2017-11;108;17;INDICE;102.586;M
2017-11;108;18;INDICE;92.955;M
2017-11;108;19;INDICE;101.726;M
2017-11;108;20;INDICE;97.842;M
2017-11;108;21;INDICE;99.891;M
2017-11;108;22;INDICE;101.886;M
2017-11;108;23;INDICE;101.051;M
2017-11;108;24;INDICE;102.273;M
2017-11;108;25;INDICE;115.686;M
2017-11;108;26;INDICE;114.884;M
2017-11;108;27;INDICE;106.807;M
2017-11;108;28;INDICE;112.825;M
2017-11;108;29;INDICE;107.291;M
2017-11;108;30;INDICE;108.371;M
2017-11;108;31;INDICE;105.687;M
2017-11;108;32;INDICE;102.301;M
2017-11;108;33;INDICE;100.797;M
2017-11;108;34;INDICE;110.395;M
2017-11;108;35;INDICE;100.937;M
2017-11;108;36;INDICE;100.962;M
2017-11;108;37;INDICE;100.32;M
2017-11;108;38;INDICE;97.3;M
2017-11;108;39;INDICE;99.884;M
2017-11;108;40;INDICE;98.909;M
2017-11;108;41;INDICE;102.032;M
2017-11;108;42;INDICE;101.459;M
2017-11;108;43;INDICE;99.984;M
2017-11;108;44;INDICE;105.552;M
2017-11;108;45;INDICE;100.543;M
2017-11;108;46;INDICE;100.657;M
2017-11;108;47;INDICE;101.433;M
2017-11;108;48;INDICE;96.374;M
2017-11;108;49;INDICE;102.679;M
2017-11;108;50;INDICE;100.96;M
2017-11;108;51;INDICE;102.147;M
2017-11;108;52;INDICE;102.412;M
2017-11;108;53;INDICE;100.741;M
2017-11;108;54;INDICE;100.964;M
2017-11;108;55;INDICE;98.007;M
2017-11;108;56;INDICE;101.45;M
2017-11;108;57;INDICE;101.733;M
2017-11;C01;01;INDICE;100.191;M
2017-11;C01;02;INDICE;99.44;M
2017-11;C01;03;INDICE;101.636;M
2017-11;C01;04;INDICE;104.718;M
2017-11;C01;05;INDICE;103.027;M
2017-11;C01;06;INDICE;101.828;M
2017-11;C01;07;INDICE;101.125;M
2017-11;C01;08;INDICE;103.491;M
2017-11;C01;09;INDICE;106.23;M
2017-11;C01;10;INDICE;101.437;M
2017-11;C01;11;INDICE;100.174;M
2017-11;C01;12;INDICE;99.997;M
2017-11;C01;13;INDICE;107.464;M
2017-11;C01;14;INDICE;109.842;M
2017-11;C01;15;INDICE;100.374;M
2017-11;C01;16;INDICE;105.85;M
2017-11;C01;17;INDICE;102.866;M
2017-11;C01;18;INDICE;90.991;M
2017-11;C01;19;INDICE;101.946;M
2017-11;C01;20;INDICE;98.152;M
2017-11;C01;21;INDICE;99.423;M
2017-11;C01;22;INDICE;99.473;M
2017-11;C01;23;INDICE;100.566;M
2017-11;C01;24;INDICE;102.094;M
2017-11;C01;25;INDICE;116.079;M
2017-11;C01;26;INDICE;115.922;M
2017-11;C01;27;INDICE;104.361;M
2017-11;C01;28;INDICE;116.052;M
2017-11;C01;29;INDICE;107.002;M
2017-11;C01;30;INDICE;109.588;M
2017-11;C01;31;INDICE;104.915;M
2017-11;C01;32;INDICE;100.318;M
2017-11;C01;33;INDICE;100.472;M
2017-11;C01;34;INDICE;111.784;M
2017-11;C01;35;INDICE;100.878;M
2017-11;C01;36;INDICE;100.541;M
2017-11;C01;37;INDICE;98.606;M
2017-11;C01;38;INDICE;97.291;M
2017-11;C01;39;INDICE;100.096;M
2017-11;C01;40;INDICE;98.75;M
2017-11;C01;41;INDICE;101.427;M
2017-11;C01;42;INDICE;101.228;M
2017-11;C01;43;INDICE;99.21;M
2017-11;C01;44;INDICE;105.648;M
2017-11;C01;45;INDICE;101.043;M
2017-11;C01;46;INDICE;101.237;M
2017-11;C01;47;INDICE;101.454;M
2017-11;C01;48;INDICE;95.803;M
2017-11;C01;49;INDICE;102.678;M
2017-11;C01;50;INDICE;102.006;M
2017-11;C01;51;INDICE;102.998;M
2017-11;C01;52;INDICE;103.352;M
2017-11;C01;53;INDICE;101.67;M
2017-11;C01;54;INDICE;100.608;M
2017-11;C01;55;INDICE;98.181;M
2017-11;C01;56;INDICE;101.51;M
2017-11;C01;57;INDICE;101.253;M
2017-12;108;01;INDICE;99.302;M
2017-12;108;02;INDICE;100.197;M
2017-12;108;03;INDICE;101.48;M
2017-12;108;04;INDICE;109.237;M
2017-12;108;05;INDICE;103.034;M
2017-12;108;06;INDICE;101.646;M
2017-12;108;07;INDICE;101.334;M
2017-12;108;08;INDICE;105.545;M
2017-12;108;09;INDICE;105.835;M
2017-12;108;10;INDICE;105.785;M
2017-12;108;11;INDICE;98.861;M
2017-12;108;12;INDICE;100.173;M
2017-12;108;13;INDICE;107.131;M
2017-12;108;14;INDICE;99.62;M
2017-12;108;15;INDICE;99.703;M
2017-12;108;16;INDICE;109.354;M
2017-12;108;17;INDICE;102.945;M
2017-12;108;18;INDICE;94.547;M
2017-12;108;19;INDICE;101.054;M
2017-12;108;20;INDICE;97.292;M
2017-12;108;21;INDICE;99.768;M
2017-12;108;22;INDICE;102.196;M
2017-12;108;23;INDICE;100.577;M
2017-12;108;24;INDICE;102.763;M
2017-12;108;25;INDICE;112.767;M
2017-12;108;26;INDICE;111.814;M
2017-12;108;27;INDICE;105.54;M
2017-12;108;28;INDICE;109.987;M
2017-12;108;29;INDICE;106.253;M
2017-12;108;30;INDICE;107.336;M
2017-12;108;31;INDICE;104.148;M
2017-12;108;32;INDICE;102.319;M
2017-12;108;33;INDICE;100.889;M
2017-12;108;34;INDICE;110.659;M
2017-12;108;35;INDICE;100.992;M
2017-12;108;36;INDICE;100.994;M
2017-12;108;37;INDICE;100.707;M
2017-12;108;38;INDICE;97.115;M
2017-12;108;39;INDICE;99.779;M
2017-12;108;40;INDICE;98.821;M
2017-12;108;41;INDICE;102.079;M
2017-12;108;42;INDICE;101.53;M
2017-12;108;43;INDICE;100.0;M
2017-12;108;44;INDICE;105.785;M
2017-12;108;45;INDICE;100.522;M
2017-12;108;46;INDICE;99.952;M
2017-12;108;47;INDICE;101.02;M
2017-12;108;48;INDICE;95.895;M
2017-12;108;49;INDICE;102.293;M
2017-12;108;50;INDICE;100.979;M
2017-12;108;51;INDICE;102.147;M
2017-12;108;52;INDICE;102.412;M
2017-12;108;53;INDICE;100.741;M
2017-12;108;54;INDICE;101.359;M
2017-12;108;55;INDICE;98.608;M
2017-12;108;56;INDICE;102.634;M
2017-12;108;57;INDICE;101.878;M
2017-12;C01;01;INDICE;100.259;M
2017-12;C01;02;INDICE;99.378;M
2017-12;C01;03;INDICE;102.167;M
2017-12;C01;04;INDICE;110.771;M
2017-12;C01;05;INDICE;103.339;M
2017-12;C01;06;INDICE;102.873;M
2017-12;C01;07;INDICE;101.166;M
2017-12;C01;08;INDICE;105.418;M
2017-12;C01;09;INDICE;106.09;M
2017-12;C01;10;INDICE;104.723;M
